truth distance cut
1 0.017864670083124395 2.0
1 0.008353324319306285 2.0
1 0.008353324319306285 2.0
1 0.09013809174375875 2.0
1 0.09013809174375673 2.0
1 0.006802128440500027 2.0
1 0.03265021651440141 2.0
1 136.92155149401842 2.0
0 0.017895772740568007 2.0
0 2.0584625142346193 2.0
1 0.0023637635728786343 2.0
1 0.22400121051949617 2.0
1 0.03267113227375512 2.0
0 1.1955944484073675 2.0
1 0.22248672006243408 2.0
1 0.001073619978962352 2.0
1 0.4392655405025836 2.0
1 0.30982310816511544 2.0
0 125.51711562067187 2.0
1 0.049073850701356274 2.0
1 0.03279042847200314 2.0
1 0.007423512390649461 2.0
1 0.23866024546626183 2.0
1 0.4847920787201371 2.0
1 0.007423512390648304 2.0
1 0.0012163259863273122 2.0
1 0.18453028600540955 2.0
0 0.018555141108259034 2.0
1 0.04351376940243552 1.0
1 0.007614909645425929 1.0
1 0.20401095330443006 1.0
0 0.9937781983684766 1.0
1 0.18525404408301874 1.0
1 0.18566386896394027 1.0
1 0.39016336824134895 1.0
1 0.005045211063227855 1.0
0 498.5967012405006 1.0
0 0.6451382562817664 1.0
1 0.017864670083124395 1.0
1 0.008353324319306285 1.0
1 0.008353324319306285 1.0
1 0.09013809174375875 1.0
1 0.09013809174375673 1.0
1 0.006802128440500027 1.0
1 0.03265021651440141 1.0
1 136.92155149401842 1.0
0 0.017895772740568007 1.0
0 2.0584625142346193 1.0
1 0.0023637635728786343 1.0
1 0.22400121051949617 1.0
1 0.03267113227375512 1.0
0 1.1955944484073675 1.0
1 0.22248672006243408 1.0
1 0.001073619978962352 1.0
1 0.4392655405025836 1.0
1 0.30982310816511544 1.0
0 125.51711562067187 1.0
1 0.049073850701356274 1.0
1 0.03279042847200314 1.0
1 0.007423512390649461 1.0
1 0.23866024546626183 1.0
1 0.4847920787201371 1.0
1 0.007423512390648304 1.0
1 0.0012163259863273122 1.0
1 0.18453028600540955 1.0
0 0.10602937776147636 1.0
0 0.018555141108259034 1.0
1 0.04351376940243552 0.4
1 0.20401095330443006 0.4
0 0.9937781983684766 0.4
1 0.18566386896394027 0.4
1 0.39016336824134895 0.4
0 0.6451382562817664 0.4
1 0.017864670083124395 0.4
1 0.008353324319306285 0.4
1 0.008353324319306285 0.4
1 34.70429117281802 0.4
1 3.5422250410091873 0.4
1 28.11197881700659 0.4
1 0.2915406963857997 0.4
0 0.017895772740568007 0.4
1 0.0023637635728786343 0.4
1 0.22400121051949617 0.4
1 0.03267113227375512 0.4
1 0.22248672006243408 0.4
1 0.001073619978962352 0.4
1 0.30982310816511544 0.4
1 0.049073850701356274 0.4
1 0.03279042847200314 0.4
1 21.736954657834836 0.4
1 7.34142981556041 0.4
1 0.0772664849012137 0.4
1 0.000383624005586264 0.4
1 0.0012163259863273122 0.4
1 0.18453028600540955 0.4
0 0.10602937776147636 0.4
1 0.13308369950012602 10.0
1 0.7271193437783383 10.0
0 0.5601241085265497 10.0
0 4.120546310889221 10.0
1 0.04719727321768457 10.0
0 4.489142831796678 10.0
1 5.479651491940777 10.0
0 0.8180509911669829 10.0
0 0.6250135396051031 10.0
0 0.6420531949253797 10.0
0 2.07624040833884 10.0
1 0.11991381808696988 10.0
1 0.5241996534952015 10.0
0 0.21741614894562236 10.0
1 0.00242957033556687 10.0
1 0.26071816083356286 10.0
1 0.01720174911324084 10.0
1 0.4879997982760613 10.0
1 1.815712400859893 10.0
1 1.0984120190251303 10.0
1 0.6032609905975475 10.0
1 0.29951453637128655 10.0
0 1.0463285441287233 10.0
0 0.5599972651337707 10.0
0 4.101301597165766 10.0
0 19.431320222783754 10.0
1 0.14378834864412243 10.0
1 5.94168728762891 10.0
1 0.0005508598429201187 10.0
1 0.11679503656737181 10.0
0 12.195129895888126 10.0
1 0.22683075186296098 10.0
0 4.406752544988317 10.0
1 0.18842559756492744 10.0
1 0.0015680236671286201 10.0
1 0.5967679304857775 10.0
1 0.2769744965793494 10.0
1 1.897820495908747 10.0
1 0.028360728322393013 10.0
1 0.1115353363889537 10.0
1 1.5425001534122613 10.0
1 0.25369774500630066 10.0
1 0.03449521180896598 10.0
1 0.25779055602099776 10.0
0 2.0204436423126215 10.0
1 0.019357348132945686 10.0
0 3.4366654732769715 10.0
1 0.003387535923265341 10.0
0 2.096934824127483 10.0
1 0.006670233177185712 10.0
1 0.024134874796881027 10.0
0 8.038567192461038 10.0
1 0.0008039163195945915 10.0
0 30.81809218419015 10.0
1 0.3671845316940498 10.0
1 0.000683465719230389 10.0
1 0.8322271152046173 10.0
1 1.0536723759337556 10.0
1 0.4634227571234377 10.0
1 0.29881125130626635 10.0
1 0.24569599515667265 10.0
1 0.05337562174147371 10.0
1 0.38804065236710306 10.0
0 10.453270409045212 10.0
0 25.13182283388619 10.0
1 0.25998388967063707 10.0
1 2.760551566970007 10.0
1 0.00310203098939353 10.0
1 0.20432380144808654 10.0
1 0.2459974647032019 10.0
1 0.8803155747146549 10.0
0 0.2739821586830647 10.0
1 0.445756450131517 10.0
1 0.0853647862753124 10.0
1 2.23542634989711 10.0
1 1.1507431650060962 10.0
0 19.460666778195893 10.0
0 0.18679249518596625 10.0
0 0.3467993533664208 10.0
0 1.4445336300006633 10.0
0 11.2379166727605 10.0
0 7.824487421016158 10.0
1 1.0581204372578514 10.0
1 0.44074299090686875 10.0
0 5.414403577648365 10.0
1 0.40972266635880844 10.0
1 0.05908585285653578 10.0
0 0.2942358346586028 10.0
1 0.18082958786572154 10.0
1 0.4502310311810663 10.0
1 0.007489940849057371 10.0
1 0.5502434770532373 10.0
1 0.010764279392158953 10.0
1 0.010764279392158953 10.0
1 0.05399254754186547 5.0
0 0.8013132633380997 5.0
1 0.3765439458852108 5.0
1 0.13308369950012602 5.0
1 0.7271193437783383 5.0
0 0.5601241085265497 5.0
1 0.04719727321768457 5.0
0 33.91090124422839 5.0
0 4.489142831796678 5.0
1 5.479651491940777 5.0
0 0.8180509911669829 5.0
0 0.6250135396051031 5.0
0 0.6420531949253797 5.0
0 2.07624040833884 5.0
1 0.11991381808696988 5.0
1 0.5241996534952015 5.0
0 0.21741614894562236 5.0
1 0.00242957033556687 5.0
1 0.26071816083356286 5.0
1 0.01720174911324084 5.0
1 0.4879997982760613 5.0
1 1.815712400859893 5.0
1 1.0984120190251303 5.0
1 0.6032609905975475 5.0
1 0.29951453637128655 5.0
0 1.0463285441287233 5.0
0 0.03485429454109491 5.0
1 0.1673006137972556 5.0
1 7.978756551812397 5.0
1 0.6376681598509477 5.0
1 0.06352423773059332 5.0
0 0.2739821586830647 5.0
1 0.445756450131517 5.0
1 2.23542634989711 5.0
1 1.1507431650060962 5.0
0 2.011461781182334 5.0
0 0.012033029729790926 5.0
0 2.874537027594561 5.0
1 4.813630132220608 5.0
0 19.460666778195893 5.0
0 0.18679249518596625 5.0
0 0.3467993533664208 5.0
0 1.4445336300006633 5.0
0 11.2379166727605 5.0
0 7.824487421016158 5.0
1 1.0581204372578514 5.0
1 0.44074299090686875 5.0
0 5.414403577648365 5.0
1 0.05908585285653578 5.0
0 0.2942358346586028 5.0
1 0.18082958786572154 5.0
1 0.4502310311810663 5.0
1 0.007489940849057371 5.0
1 0.5502434770532373 5.0
1 0.010764279392158953 5.0
1 0.010764279392158953 5.0
1 0.41333417248802456 2.0
0 0.124616125166897 2.0
1 1.1181818205032703 2.0
1 1.550452783984047 2.0
1 0.10335287285481969 2.0
0 6.233591215783769 2.0
0 8.936127601388339 2.0
0 1.2225671244619691 2.0
0 0.16475754087850145 2.0
1 0.5371031918090535 2.0
1 0.7495763544227994 2.0
1 0.3183980009769537 2.0
1 1.815712400859893 2.0
1 1.0984120190251303 2.0
1 0.6032609905975475 2.0
1 0.29951453637128655 2.0
0 1.0463285441287233 2.0
0 0.48542064439311094 2.0
0 14.366494824892706 2.0
0 3.9735482037811534 2.0
1 0.0809012059318899 2.0
0 0.03485429454109491 2.0
1 0.1673006137972556 2.0
1 0.6376681598509477 2.0
1 0.06352423773059332 2.0
0 1.844907904035504 2.0
1 0.7862112833155269 2.0
1 0.01664285340204083 2.0
1 0.467562892556703 2.0
0 0.012033029729790926 2.0
0 0.3467993533664208 2.0
0 1.4445336300006633 2.0
1 1.0581204372578514 2.0
1 0.44074299090686875 2.0
1 0.05908585285653578 2.0
1 0.18082958786572154 2.0
1 0.4502310311810663 2.0
1 0.007489940849057371 2.0
1 0.5502434770532373 2.0
1 0.38224011632516425 2.0
1 0.46274155640406583 2.0
1 4.258061250580183 10.0
0 0.05206114834420396 10.0
1 21.37839900062479 10.0
0 0.009110700960235252 10.0
1 0.3036949801450674 10.0
1 0.133643582826145 10.0
1 0.43438960458583337 10.0
1 0.015490795653069515 10.0
1 0.4656693632312445 10.0
0 0.1602626475866106 10.0
1 0.07152685703458185 10.0
0 0.00863368560688445 10.0
1 0.09110700960235642 10.0
1 0.3106367840209497 10.0
1 0.008633685606884323 10.0
0 2.0199565059784104 10.0
1 0.6497057035083846 10.0
1 0.3462203247814578 10.0
1 0.06688644612981211 10.0
1 5.914971727693709e-05 10.0
1 0.14737938303331743 10.0
1 0.7112007514160943 10.0
0 14.10507693297716 10.0
1 5.864176017211633 10.0
0 0.32685754550054236 10.0
1 10.362672078155333 10.0
0 0.0027517743744571934 10.0
0 0.3152670094906062 10.0
1 0.3035905129015077 10.0
0 4.827025031716646 10.0
1 6.387002650767227 10.0
1 14.4262303554547 10.0
1 0.18564650978445946 10.0
1 0.21852047696460408 10.0
1 0.04673372195909057 10.0
1 0.09457142143089749 10.0
1 0.010583686504675179 10.0
1 0.0001237396995987992 10.0
1 0.06630048132679482 10.0
1 0.044713987457779554 10.0
0 13.798917917615995 10.0
0 2.3503331759237303 10.0
1 0.02105250500222092 10.0
1 0.00368418837538898 10.0
1 0.03745992737911593 10.0
1 0.0002579771127599001 10.0
1 0.009633451073709887 10.0
0 12.513875996819868 10.0
0 2.774711989909598 10.0
1 0.044438742438926024 10.0
1 0.06299173431454448 10.0
0 9.538568558852822 10.0
1 0.3296498817860765 10.0
1 0.3370627705683449 10.0
0 28.72933371910988 10.0
0 0.5094511842946144 10.0
1 0.3450266040554055 10.0
1 0.07890605938942227 10.0
0 13.385681583820634 10.0
1 2.6911086263345405 10.0
1 2.962056893355561 10.0
1 0.04636443756411951 10.0
1 0.020204623258457628 10.0
1 0.3813405573260273 10.0
0 8.385745281721146 10.0
1 0.1729001300633133 10.0
1 0.12087375866795612 10.0
1 0.20002999573903676 10.0
1 0.0020076870338282694 10.0
1 0.047594541439644276 10.0
1 0.010837441750445032 10.0
0 0.17454550509736197 10.0
1 0.6673635803334902 10.0
1 0.05256371679799947 10.0
1 0.025379434639306742 10.0
0 0.09670868634102181 10.0
1 0.05738185345869725 10.0
1 0.8161915029767147 10.0
1 0.014944433241621917 10.0
1 0.07673497929919071 10.0
1 0.014944433241621877 10.0
1 0.43438960458583337 5.0
1 0.015490795653069515 5.0
1 0.4656693632312445 5.0
1 0.08522072490898944 5.0
0 21.470537845560685 5.0
1 6.627074453441028 5.0
1 14.297483126562376 5.0
1 0.21852047696460408 5.0
1 0.0765943787703799 5.0
1 0.14786337588292806 5.0
1 8.568019840771727e-06 5.0
1 0.0001237396995987992 5.0
1 0.044713987457779554 5.0
0 3.2085459822336695 5.0
0 0.04189522278618509 5.0
1 0.02644136960564199 5.0
1 0.2151671098842205 5.0
1 0.33726899374306984 5.0
1 0.31555895339591206 5.0
1 0.6793924755740823 5.0
0 12.513875996819868 5.0
0 2.774711989909598 5.0
1 0.044438742438926024 5.0
1 0.06299173431454448 5.0
1 0.3296498817860765 5.0
1 0.3370627705683449 5.0
0 28.72933371910988 5.0
0 0.5094511842946144 5.0
1 0.3450266040554055 5.0
1 0.07890605938942227 5.0
1 2.6911086263345405 5.0
1 2.962056893355561 5.0
1 0.04636443756411951 5.0
1 0.020204623258457628 5.0
1 0.3813405573260273 5.0
0 8.385745281721146 5.0
1 0.1729001300633133 5.0
1 0.12087375866795612 5.0
1 0.20002999573903676 5.0
1 0.0020076870338282694 5.0
1 0.047594541439644276 5.0
1 0.010837441750445032 5.0
0 0.011603484527349016 10.0
0 17.157027082236258 10.0
1 7.3548625207396015 10.0
0 0.3209460690532324 10.0
0 0.022206103018375556 10.0
1 0.1342374523026648 10.0
1 0.44080247879786844 10.0
1 0.16353575688035013 10.0
0 0.5464765900615619 10.0
1 0.48734283564357994 10.0
1 0.0021468946282325475 10.0
1 0.08873908320428305 10.0
1 0.8917073814495177 10.0
1 0.007993032076177785 10.0
1 0.0030050232951822973 10.0
1 0.3701762218203856 10.0
1 0.005496599941144897 10.0
1 0.13453881334335022 10.0
1 5.450871608943011e-05 10.0
1 0.00031147837765433105 10.0
1 3.5798742934475487 10.0
0 39.658060200210976 10.0
0 0.0017133337800395636 10.0
0 0.002224851061969092 10.0
0 0.003937105691061219 10.0
0 18.07539354670836 10.0
0 0.2925443201597843 10.0
1 0.0989660198324677 10.0
0 0.017319053470681585 10.0
0 32.00299158987972 10.0
0 4.4157357651460085e-09 10.0
0 0.01933955712311753 10.0
1 3.8563156157053995 10.0
0 4.415735765190624e-09 10.0
0 0.33740834405160197 10.0
0 3.762765127667007 10.0
0 14.176996660539444 10.0
0 0.0054899177816116074 10.0
0 0.011334892521500474 10.0
1 0.2907768280782926 10.0
1 0.08688977256671251 10.0
1 0.232576692282323 10.0
1 0.5195705529076188 10.0
0 0.428676638182395 10.0
1 0.03425253108739186 10.0
1 0.00894243111309813 10.0
0 0.702970199288402 10.0
1 0.3113349874474539 10.0
1 0.4036759403183197 10.0
0 2.4398100382207333 10.0
0 1.7939371511205682 10.0
1 0.003103568127115966 10.0
1 0.9701544024974168 10.0
1 0.0396447744754869 10.0
0 0.4365046822135851 10.0
1 0.6336058726989018 10.0
1 0.09046515892702023 10.0
1 1.6427975330728632 10.0
1 1.1209309814218176 10.0
1 0.551877654750362 10.0
1 0.009808470124062383 10.0
1 0.001716482271710644 10.0
1 0.5795321874679227 10.0
1 1.3084264242854302 10.0
1 0.32569502088920976 10.0
1 18.318448333660786 10.0
1 0.39095684951984405 10.0
0 0.011157952737037334 10.0
0 6.6247602105976355 10.0
0 0.4846395557362141 10.0
0 0.2367194284783222 10.0
0 0.08003295785567553 10.0
0 16.515539351354047 10.0
0 0.012849874257010679 10.0
1 3.2340734233283106 10.0
0 0.0022487279949769934 10.0
1 2.660219546741909 10.0
0 0.1815203770462782 10.0
0 0.0004496212121532527 10.0
1 4.6653362305677435 10.0
1 0.17285218641037048 10.0
0 0.9676209645286413 10.0
1 0.0846411659335413 10.0
1 0.004073602526627969 10.0
1 0.18733429881243358 10.0
1 0.0681306868435291 10.0
1 0.24299871998964168 10.0
1 0.00706510177665715 10.0
1 0.07211885541465599 10.0
1 0.09520838589751164 10.0
1 0.13174856638407764 10.0
1 0.10446153709250638 10.0
1 8.996566908879174 10.0
1 0.0011418346305704396 10.0
1 0.0065247693175489304 10.0
1 3.795801421487715 10.0
1 0.13603847329398597 10.0
1 0.2068269990500741 10.0
0 0.0016171890040742416 10.0
0 1.145406248573479 10.0
0 5.750252943533708 10.0
0 4.212998361746421 10.0
1 1.1844570701124353 10.0
0 0.11846067963826078 10.0
0 0.17109630174398974 10.0
1 0.31701838397224646 10.0
1 0.04105789218693761 10.0
0 0.038105928036318466 10.0
1 0.0381059280363184 10.0
1 0.7530273745423242 10.0
0 0.19788342091415517 10.0
1 0.0008532875591490486 10.0
1 0.18058102830949765 10.0
1 0.11874803280791303 10.0
1 0.04854081919372198 10.0
1 1.562903233641885 10.0
1 0.5138086344293329 10.0
1 0.08172562547163292 10.0
1 0.04882780479596503 10.0
1 0.07110947623039558 10.0
1 0.2886786808448251 10.0
0 10.243092098213205 10.0
1 0.005655654181281585 10.0
1 1.9952729880844637 10.0
1 0.27182027400277015 10.0
0 1.5349355544505827 10.0
0 0.824510146257592 10.0
0 11.117650955342457 10.0
1 0.023599854265083296 10.0
1 0.19651162992362464 10.0
0 28.94380067219551 10.0
1 0.03184023414369074 10.0
1 0.06501729010312127 10.0
1 0.039215473064065906 10.0
1 0.2940463913811512 10.0
1 0.024797406399776248 10.0
1 0.0006300682081367814 10.0
1 0.1106289687613458 10.0
0 0.002014984592919737 10.0
1 0.007319185608188769 10.0
1 0.06914267679012046 10.0
1 0.02965593938864055 10.0
1 11.134286037739068 10.0
0 8.287796051423806 10.0
0 0.006390770209408353 10.0
1 0.0030212886153946216 10.0
1 0.046355130489005185 10.0
0 0.8888920208126482 10.0
0 0.14633294283361248 10.0
1 1.417383124579382 10.0
0 5.4200108298462295 10.0
0 8.741327116878997 10.0
1 4.861106999034385 10.0
0 0.9557252368410478 10.0
0 0.13075507100288136 10.0
0 0.05942765110707533 10.0
0 1.596672971479532 10.0
0 16.570648817343507 10.0
1 0.006089485506586625 10.0
0 0.728927084327762 10.0
0 6.107535158689537e-05 10.0
1 0.22396591618660178 10.0
1 6.107535158689373e-05 10.0
1 5.665081031410106 10.0
1 0.009765177403790902 10.0
1 0.0017089060456633982 10.0
1 0.7492262139948219 10.0
1 1.2647032428679221 10.0
1 0.6553932557374273 10.0
0 0.1467804824356366 5.0
0 0.06954123980236253 5.0
0 0.9252028788689013 5.0
0 0.20695694636845463 5.0
1 0.045352544884468264 5.0
0 0.32182797567703547 5.0
0 0.2620619189793094 5.0
1 0.23787319889727077 5.0
0 1.7304779613704457 5.0
1 0.5871577961409506 5.0
0 0.007532831961215829 5.0
0 0.2923848367116044 5.0
0 0.23527652431186452 5.0
0 1.596672971479532 5.0
1 0.006089485506586625 5.0
0 0.728927084327762 5.0
0 6.107535158689537e-05 5.0
1 0.22396591618660178 5.0
1 6.107535158689373e-05 5.0
1 5.665081031410106 5.0
1 0.009765177403790902 5.0
1 0.0017089060456633982 5.0
1 0.7492262139948219 5.0
1 1.2647032428679221 5.0
1 0.6553932557374273 5.0
1 0.09263495620658985 5.0
1 0.27454466605162975 5.0
1 0.043397926692329156 5.0
0 6.629729554775571 5.0
1 0.1615823511498497 5.0
1 0.17360669307603152 5.0
0 0.594012632464769 5.0
1 0.8905700447197253 5.0
0 17.740271717330906 5.0
1 0.47571784341197426 5.0
1 0.026805093420121526 5.0
0 0.16613139972365892 5.0
0 0.9197384031335072 5.0
1 0.5970683290841782 5.0
0 0.10362106811978956 5.0
1 12.022546205424087 5.0
1 6.6412595558338126 5.0
1 0.003945827486189758 5.0
0 13.362193841656412 5.0
1 2.392125867811067 5.0
1 0.09729197937447333 5.0
1 0.3614360340056345 5.0
1 0.04140454091714179 5.0
1 0.05857259386378288 5.0
1 0.04140454091714179 5.0
0 0.14734787264699178 5.0
0 0.8715784228874693 5.0
0 11.481316738532065 5.0
0 3.76443725323101 5.0
0 0.0020153212298332415 5.0
1 9.226594527838433 5.0
1 13.35441289824159 5.0
1 22.425694364133005 5.0
0 18.5324430876864 5.0
1 0.18260984802254804 5.0
1 0.4360750777848082 5.0
0 0.01568693873286789 5.0
1 0.015686938732867806 5.0
0 1.6562038434479895 5.0
1 1.6811244275408581 5.0
1 0.00037218045004524917 5.0
1 0.11768415219735172 2.0
0 0.7464882247742795 2.0
1 0.18564524469379604 2.0
0 27.473811178793063 2.0
0 15.642566211874042 2.0
0 0.4419278892992586 2.0
1 0.09263495620658985 2.0
1 0.27454466605162975 2.0
1 0.043397926692329156 2.0
0 6.629729554775571 2.0
1 0.1615823511498497 2.0
1 0.17360669307603152 2.0
0 0.594012632464769 2.0
1 0.8905700447197253 2.0
0 17.740271717330906 2.0
1 0.47571784341197426 2.0
1 0.026805093420121526 2.0
0 0.16613139972365892 2.0
0 0.9197384031335072 2.0
1 0.28191962902970674 2.0
0 15.576446297418126 2.0
1 3.4361694200756028 2.0
1 6.6412595558338126 2.0
1 0.003945827486189758 2.0
1 0.04140454091714179 2.0
1 0.05857259386378288 2.0
1 0.04140454091714179 2.0
0 0.7131815138088833 2.0
0 0.08157762569089051 2.0
0 25.78273486365326 2.0
1 0.7690241775946824 2.0
1 0.8296934343821866 2.0
1 0.0018773771299449152 2.0
0 18.5324430876864 2.0
1 0.18260984802254804 2.0
1 0.22742529368067702 2.0
0 22.687131235265532 2.0
1 0.036353927018730185 2.0
1 0.4360750777848082 2.0
0 0.01568693873286789 2.0
1 0.015686938732867806 2.0
0 1.6562038434479895 2.0
1 1.6811244275408581 2.0
1 0.00037218045004524917 2.0
0 1.0649352877640998 2.0
0 0.0979413830326524 2.0
0 0.07252790435375096 2.0
1 0.10620436997210425 2.0
1 0.07252790435375078 2.0
1 0.08038170605798621 2.0
1 0.003164942018572905 2.0
1 0.00044869162269383045 2.0
1 0.0657139539202398 2.0
1 0.03575029812781497 2.0
0 0.7986221988476362 2.0
1 3.230596062491198 2.0
0 1.925870274746612 2.0
0 0.7913825706278107 2.0
0 1.4694745804579015 2.0
0 18.63412208275702 2.0
0 0.04524475186460722 2.0
1 0.11847756108356643 2.0
1 0.045244751864607184 2.0
1 4.946949095352918 2.0
1 0.25319893511481667 2.0
1 0.04224849019875323 2.0
1 0.00893535238498293 2.0
1 0.07330799092045671 2.0
1 0.2004226927725525 2.0
0 0.4255978129620954 1.0
0 0.07252790435375096 1.0
1 0.10620436997210425 1.0
1 0.07252790435375078 1.0
1 0.08038170605798621 1.0
1 0.003164942018572905 1.0
1 0.00044869162269383045 1.0
1 0.0657139539202398 1.0
1 0.03575029812781497 1.0
0 23.41238943727524 1.0
0 0.621956537468448 1.0
0 0.1088423940569785 1.0
0 0.15551168655728795 1.0
1 0.8886382088987927 1.0
0 22.792967363057905 1.0
0 1.925870274746612 1.0
0 0.7913825706278107 1.0
1 0.26795746149214994 1.0
0 1.4694745804579015 1.0
0 0.4255978129620959 1.0
0 0.04524475186460722 1.0
1 0.11847756108356643 1.0
1 0.045244751864607184 1.0
1 0.25319893511481667 1.0
1 0.04224849019875323 1.0
1 0.00893535238498293 1.0
1 0.07330799092045671 1.0
1 0.2004226927725525 1.0
