,node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits,endcap_volume7_binary,nhits_endcap_volume7,num_distinct_layers_endcap
75,54,578,968284227806167040,7,2,44,11.0,1,8,4.0
76,55,633,292742015957860352,7,2,49,15.0,1,11,6.0
77,55,655,292742015957860352,7,2,51,15.0,1,11,6.0
78,56,646,432346045263904768,7,2,50,14.0,1,5,3.0
79,57,647,837674272334807040,7,2,50,14.0,1,11,6.0
80,58,649,837680800685096960,7,2,50,14.0,1,11,6.0
81,59,652,306245668014391296,7,2,50,14.0,1,6,3.0
82,59,622,306245668014391296,7,2,47,14.0,1,6,3.0
83,60,653,220680436190281728,7,2,50,13.0,1,10,5.0
84,61,725,306248966549274624,7,2,56,14.0,1,11,7.0
85,62,737,851193592432033792,7,2,57,11.0,1,1,1.0
86,63,755,747605784480710656,7,2,58,13.0,1,8,4.0
87,64,777,801644032206831616,7,2,60,12.0,1,9,4.0
88,65,798,662029420101369856,7,2,62,14.0,1,5,3.0
89,65,828,662029420101369856,7,2,64,14.0,1,5,3.0
90,66,812,27037197085442048,7,2,63,16.0,1,4,2.0
91,66,782,27037197085442048,7,2,60,16.0,1,4,2.0
92,67,818,45036477310042112,7,2,63,12.0,1,9,6.0
93,68,827,301748184420450304,7,2,64,13.0,1,11,6.0
94,69,836,216173606747504640,7,2,64,12.0,1,9,6.0
95,69,843,216173606747504640,7,2,65,12.0,1,9,6.0
96,70,874,747605647041757184,7,2,67,12.0,1,9,6.0
97,70,915,747605647041757184,7,2,69,12.0,1,9,6.0
98,71,888,684551335248396288,7,2,68,13.0,1,4,2.0
99,72,918,301754369173356544,7,2,70,11.0,1,8,6.0
100,73,920,671041361000005632,7,2,70,18.0,1,1,3.0
101,74,925,54047181258096640,7,2,70,14.0,1,1,2.0
102,75,932,409833613404667904,7,2,71,13.0,1,10,4.0
103,76,937,734093130172727296,7,2,71,12.0,1,6,3.0
104,77,938,454865074192908288,7,2,71,13.0,1,6,3.0
105,77,890,454865074192908288,7,2,68,13.0,1,6,3.0
106,78,944,684551335248396288,7,2,71,13.0,1,4,2.0
107,79,954,743106033144037376,7,2,72,12.0,1,1,1.0
108,80,972,409833613404667904,7,2,74,13.0,1,10,4.0
109,81,986,752104298866802688,7,2,74,11.0,1,8,3.0
110,82,994,734098215414005760,7,2,75,11.0,1,6,6.0
111,83,1000,743111324543746048,7,2,76,11.0,1,8,6.0
112,84,1011,752104298866802688,7,2,77,11.0,1,8,3.0
113,85,1014,864699924548157440,7,2,77,11.0,1,7,3.0
114,86,1029,4504905297428480,7,2,79,14.0,1,11,6.0
115,87,1030,864699924548157440,7,2,79,11.0,1,7,3.0
116,88,1054,139613306435403776,7,2,80,11.0,1,7,5.0
117,89,1055,0,7,2,80,0.0,1,40,7.0
118,90,1058,747599531008327680,7,2,81,12.0,1,8,5.0
119,90,1049,747599531008327680,7,2,80,12.0,1,8,5.0
120,91,1062,734098284133482496,7,2,81,14.0,1,11,6.0
121,91,1101,734098284133482496,7,2,83,14.0,1,11,6.0
122,92,1069,801641214708285440,7,2,81,12.0,1,9,6.0
123,92,1052,801641214708285440,7,2,80,12.0,1,9,6.0
124,93,1072,364797273533579264,7,2,82,14.0,1,9,5.0
125,94,1074,135109706808033280,7,2,82,12.0,1,4,2.0
126,94,1118,135109706808033280,7,2,85,12.0,1,4,2.0
127,95,1086,238690848970113024,7,2,82,15.0,1,13,6.0
128,95,1047,238690848970113024,7,2,79,15.0,1,13,6.0
129,96,1092,301745298202427392,7,2,83,10.0,1,6,6.0
130,97,1095,950262201434767360,7,2,83,12.0,1,1,2.0
131,98,1111,671048095508725760,7,2,84,11.0,1,9,6.0
132,98,1098,671048095508725760,7,2,83,11.0,1,9,6.0
133,99,1122,707067615398330368,7,2,85,13.0,1,10,5.0
134,100,1141,914232373623652352,7,2,86,14.0,1,6,4.0
135,101,1151,954765320025800704,7,2,86,11.0,1,8,6.0
136,102,1158,873706093010747392,7,2,87,11.0,1,8,3.0
137,102,1208,873706093010747392,7,2,90,11.0,1,8,3.0
138,103,1161,824163267294265344,7,2,87,14.0,1,5,3.0
139,104,1162,103586571000741888,7,2,87,13.0,1,10,6.0
140,105,1182,4513632670973952,7,2,88,12.0,1,6,4.0
141,106,1183,639523172995039232,7,2,88,12.0,1,10,6.0
142,107,1190,292735350168616960,7,2,89,10.0,1,7,6.0
143,108,1216,99079947716395008,7,2,90,14.0,1,11,6.0
144,109,1218,225189258497884160,7,2,91,13.0,1,11,6.0
145,109,1195,225189258497884160,7,2,89,13.0,1,11,6.0
146,110,1233,153128434644549632,7,2,92,8.0,1,7,7.0
147,111,1235,225180393685385216,7,2,92,9.0,1,7,6.0
148,112,1236,743095725222526976,7,2,92,12.0,1,9,6.0
149,113,1263,225182730147594240,7,2,93,15.0,1,10,5.0
150,113,1202,225182730147594240,7,2,90,15.0,1,10,5.0
151,114,1265,292758577351753728,7,2,93,12.0,1,10,5.0
152,114,1298,292758577351753728,7,2,96,12.0,1,10,5.0
153,115,1269,639514789218877440,7,2,94,15.0,1,9,6.0
154,115,1238,639514789218877440,7,2,92,15.0,1,9,6.0
155,116,1276,743102184853340160,7,2,94,14.0,1,2,1.0
156,116,1244,743102184853340160,7,2,92,14.0,1,2,1.0
157,117,1282,337776431683600384,7,2,95,13.0,1,10,6.0
158,118,1283,211690829121585152,7,2,95,11.0,1,4,3.0
159,119,1291,517915812573478912,7,2,95,14.0,1,8,6.0
160,120,1295,639511421964517376,7,2,96,12.0,1,9,6.0
161,121,1297,837670905080446976,7,2,96,14.0,1,11,6.0
162,122,1314,117094414945353728,7,2,96,13.0,1,10,5.0
163,123,1320,644015914945085440,7,2,97,10.0,1,7,6.0
164,124,1324,684557520001302528,7,2,98,13.0,1,10,6.0
165,125,1331,954763395880452096,7,2,98,13.0,1,10,4.0
166,125,1315,954763395880452096,7,2,96,13.0,1,10,4.0
167,126,1356,968276325066342400,7,2,100,10.0,1,8,7.0
168,127,1359,364829846565552128,7,2,100,12.0,1,4,2.0
169,127,1380,364829846565552128,7,2,102,12.0,1,4,2.0
170,128,1384,202663357621207040,7,2,103,13.0,1,9,6.0
171,129,1388,801641695744622592,7,2,103,15.0,1,6,4.0
172,130,1409,216173881625411584,7,2,105,12.0,1,9,6.0
173,130,1433,216173881625411584,7,2,107,12.0,1,9,6.0
174,131,1421,950259796253081600,7,2,106,13.0,1,10,6.0
175,132,1438,481886328359747584,7,2,107,11.0,1,8,6.0
176,133,1475,801644925560029184,7,4,2,11.0,1,7,6.0
177,134,1490,364794181157126144,7,4,3,12.0,1,8,7.0
178,135,1588,707072975517515776,7,4,9,12.0,1,2,2.0
179,136,1516,94579852782338048,7,4,5,13.0,1,8,7.0
180,137,1521,671041292280528896,7,4,5,11.0,1,3,2.0
181,138,1526,67555162641661952,7,4,6,15.0,1,12,6.0
182,139,1530,184651982768701440,7,4,6,15.0,1,3,2.0
183,140,1538,337777256317321216,7,4,6,14.0,1,8,4.0
184,140,1596,337777256317321216,7,4,9,14.0,1,8,4.0
185,141,1540,225183829659222016,7,4,6,14.0,1,12,6.0
186,141,1601,225183829659222016,7,4,9,14.0,1,12,6.0
187,142,1548,396317454403371008,7,4,6,14.0,1,11,6.0
188,143,1555,418837857721909248,7,4,7,12.0,1,8,7.0
189,144,1562,734096841024471040,7,4,8,13.0,1,8,6.0
190,144,1558,734096841024471040,7,4,7,13.0,1,8,6.0
191,145,1585,396317385683894272,7,4,9,11.0,1,3,2.0
192,146,1599,954766625695858688,7,4,9,13.0,1,7,5.0
193,147,1647,63053830757023744,7,4,12,11.0,1,8,6.0
194,148,1659,63053899476500480,7,4,13,13.0,1,7,4.0
195,148,1613,63053899476500480,7,4,11,13.0,1,7,4.0
196,149,1660,355784439281745920,7,4,13,10.0,1,7,7.0
197,150,1677,747603516737978368,7,4,14,13.0,1,10,6.0
198,151,2053,860188559619915776,7,4,37,10.0,1,7,6.0
199,152,1871,364807444016136192,7,4,26,12.0,1,9,7.0
200,153,1707,153123280683794432,7,4,16,13.0,1,11,6.0
201,153,1697,153123280683794432,7,4,15,13.0,1,11,6.0
202,154,1708,27023453190094848,7,4,16,14.0,1,6,4.0
203,154,1732,27023453190094848,7,4,18,14.0,1,6,4.0
204,155,1710,63058434961965056,7,4,17,15.0,1,12,6.0
205,156,1723,171138435107520512,7,4,17,11.0,1,10,4.0
206,156,1764,171138435107520512,7,4,20,11.0,1,10,4.0
207,157,1731,90076046996537344,7,4,18,12.0,1,7,6.0
208,158,1735,873699014904643584,7,4,19,10.0,1,6,7.0
209,159,1762,801651797507702784,7,4,20,14.0,1,11,6.0
210,159,1796,801651797507702784,7,4,23,14.0,1,11,6.0
211,160,1937,734108660774469632,7,4,31,12.0,1,7,3.0
212,161,1777,27031836966256640,7,4,22,12.0,1,8,7.0
213,162,1797,445866327433805824,7,4,23,14.0,1,11,5.0
214,162,1767,445866327433805824,7,4,20,14.0,1,11,5.0
215,163,1803,180146458995982336,7,4,23,12.0,1,10,6.0
216,164,1832,4527445285797888,7,4,24,12.0,1,1,2.0
217,165,1855,243194586036436992,7,4,25,11.0,1,9,6.0
218,166,1864,63052181489582080,7,4,25,14.0,1,4,2.0
219,167,1872,495397676997672960,7,4,26,12.0,1,10,6.0
220,167,1885,495397676997672960,7,4,27,12.0,1,10,6.0
221,168,1877,657528775411499008,7,4,27,15.0,1,12,7.0
222,169,1895,139613924910694400,7,4,28,12.0,1,6,4.0
223,170,1912,639518362631667712,7,4,28,12.0,1,9,4.0
224,170,1945,639518362631667712,7,4,31,12.0,1,9,4.0
225,171,2317,369301010599903232,7,4,54,11.0,1,3,3.0
226,172,2321,90083262541594624,7,4,54,12.0,1,1,1.0
227,173,1951,954763876916789248,7,4,31,15.0,1,12,6.0
228,173,1899,954763876916789248,7,4,28,15.0,1,12,6.0
229,174,1965,837674409773760512,7,4,32,10.0,1,1,2.0
230,175,2012,797138714592542720,7,4,34,11.0,1,8,6.0
231,175,2024,797138714592542720,7,4,35,11.0,1,8,6.0
232,176,2014,671050431970934784,7,4,34,14.0,1,11,7.0
233,177,2015,495401387849416704,7,4,35,13.0,1,7,5.0
234,178,2606,864701642535075840,7,4,72,13.0,1,10,7.0
235,178,2620,864701642535075840,7,4,73,13.0,1,10,7.0
236,179,2607,693564994133950464,7,4,72,13.0,1,10,7.0
237,180,2041,941253902668398592,7,4,36,13.0,1,11,6.0
238,181,2489,216173606747504640,7,4,65,12.0,1,9,6.0
239,181,2482,216173606747504640,7,4,64,12.0,1,9,6.0
240,182,2490,216175256014946304,7,4,65,12.0,1,1,2.0
241,183,2492,9008230046892032,7,4,65,11.0,1,8,6.0
242,184,2061,797138645873065984,7,4,37,12.0,1,7,6.0
243,185,2076,63076783062253568,7,4,39,13.0,1,8,5.0
244,186,2084,319755848421212160,7,4,39,12.0,1,10,6.0
245,187,2134,797145723979169792,7,4,42,11.0,1,2,2.0
246,188,2136,941253765229445120,7,4,42,11.0,1,4,2.0
247,188,2183,941253765229445120,7,4,44,11.0,1,4,2.0
248,189,2169,202669404935159808,7,4,44,13.0,1,5,4.0
249,190,2181,968284227806167040,7,4,44,11.0,1,8,4.0
250,190,2218,968284227806167040,7,4,47,11.0,1,8,4.0
251,191,2184,337777393756274688,7,4,45,11.0,1,9,7.0
252,192,2185,225186440999337984,7,4,45,11.0,1,5,5.0
253,193,2189,130606175900139520,7,4,45,13.0,1,11,7.0
254,194,2200,90072336144793600,7,4,46,11.0,1,8,6.0
255,194,2194,90072336144793600,7,4,45,11.0,1,8,6.0
256,195,2208,873744094881382400,7,4,47,14.0,1,11,4.0
257,195,2122,873744094881382400,7,4,42,14.0,1,11,4.0
258,195,2175,873744094881382400,7,4,44,14.0,1,11,4.0
259,196,2221,306245668014391296,7,4,47,14.0,1,6,3.0
260,196,2253,306245668014391296,7,4,50,14.0,1,6,3.0
261,197,2255,837680800685096960,7,4,50,14.0,1,11,6.0
262,198,2259,837674272334807040,7,4,50,14.0,1,11,6.0
263,199,2262,220680436190281728,7,4,50,13.0,1,10,5.0
264,200,3078,684557520001302528,7,4,98,13.0,1,10,6.0
265,201,2274,837674341054283776,7,4,51,7.0,1,4,4.0
266,202,2276,292742015957860352,7,4,51,15.0,1,11,6.0
267,202,2238,292742015957860352,7,4,49,15.0,1,11,6.0
268,203,2288,432346045263904768,7,4,52,14.0,1,5,3.0
269,203,2247,432346045263904768,7,4,50,14.0,1,5,3.0
270,204,2307,923241565743218688,7,4,53,11.0,1,6,6.0
271,205,2309,4532942843936768,7,4,53,12.0,1,1,3.0
272,206,2332,747605784480710656,7,4,55,13.0,1,8,4.0
273,206,2382,747605784480710656,7,4,58,13.0,1,8,4.0
274,207,3120,364829846565552128,7,4,102,12.0,1,4,2.0
275,207,3098,364829846565552128,7,4,100,12.0,1,4,2.0
276,208,2348,103588563865567232,7,4,55,12.0,1,9,5.0
277,209,2353,216176905282387968,7,4,56,12.0,1,6,5.0
278,210,2359,517914025867083776,7,4,56,11.0,1,2,3.0
279,211,2360,306248966549274624,7,4,56,14.0,1,11,7.0
280,212,2403,4509921819230208,7,4,59,10.0,1,6,7.0
281,213,2413,90075291082293248,7,4,60,14.0,1,4,2.0
282,213,2459,90075291082293248,7,4,63,14.0,1,4,2.0
283,214,2423,801644032206831616,7,4,60,12.0,1,9,4.0
284,214,2449,801644032206831616,7,4,63,12.0,1,9,4.0
285,215,2444,27037334524395520,7,4,62,12.0,1,3,2.0
286,216,2451,45036477310042112,7,4,63,12.0,1,9,6.0
287,217,2465,27037197085442048,7,4,63,16.0,1,4,2.0
288,217,2427,27037197085442048,7,4,60,16.0,1,4,2.0
289,218,2473,301748184420450304,7,4,64,13.0,1,11,6.0
290,218,2441,301748184420450304,7,4,62,13.0,1,11,6.0
291,219,2474,58546863875293184,7,4,64,11.0,1,1,2.0
292,220,2509,225202109040033792,7,4,66,10.0,1,6,3.0
293,220,2556,225202109040033792,7,4,68,10.0,1,6,3.0
294,221,2519,747605647041757184,7,4,66,12.0,1,9,6.0
295,222,2527,418841843451559936,7,4,67,10.0,1,5,6.0
296,223,2547,117101424331980800,7,4,68,13.0,1,8,4.0
297,223,2501,117101424331980800,7,4,66,13.0,1,8,4.0
298,224,2569,274720608061751296,7,4,69,13.0,1,6,6.0
299,225,2573,301754369173356544,7,4,70,11.0,1,8,6.0
300,225,2570,301754369173356544,7,4,69,11.0,1,8,6.0
301,226,2575,364799816154218496,7,4,70,15.0,1,1,2.0
302,227,2584,454865074192908288,7,4,71,13.0,1,6,3.0
303,227,2558,454865074192908288,7,4,68,13.0,1,6,3.0
304,228,2586,409833613404667904,7,4,71,13.0,1,10,4.0
305,229,2591,684551335248396288,7,4,71,13.0,1,4,2.0
306,229,2555,684551335248396288,7,4,68,13.0,1,4,2.0
307,230,2599,734093130172727296,7,4,71,12.0,1,6,3.0
308,231,2615,671047958069772288,7,4,72,12.0,1,8,7.0
309,232,2626,409833613404667904,7,4,74,13.0,1,10,4.0
310,233,2631,734093130172727296,7,4,74,12.0,1,6,3.0
311,234,2653,734098215414005760,7,4,75,11.0,1,6,6.0
312,235,2665,743111324543746048,7,4,76,11.0,1,8,6.0
313,236,2671,752104298866802688,7,4,77,11.0,1,8,3.0
314,236,2650,752104298866802688,7,4,74,11.0,1,8,3.0
315,236,2715,752104298866802688,7,4,79,11.0,1,8,3.0
316,237,2678,671047889350295552,7,4,77,11.0,1,8,5.0
317,238,2702,4504905297428480,7,4,79,14.0,1,11,6.0
318,239,2714,864699924548157440,7,4,79,11.0,1,7,3.0
319,239,2685,864699924548157440,7,4,77,11.0,1,7,3.0
320,240,2731,139613306435403776,7,4,80,11.0,1,7,5.0
321,241,2732,747599531008327680,7,4,80,12.0,1,8,5.0
322,241,2740,747599531008327680,7,4,81,12.0,1,8,5.0
323,242,2737,734098284133482496,7,4,81,14.0,1,11,6.0
324,242,2787,734098284133482496,7,4,83,14.0,1,11,6.0
325,243,2741,801641214708285440,7,4,81,12.0,1,9,6.0
326,243,2726,801641214708285440,7,4,80,12.0,1,9,6.0
327,244,2752,135109706808033280,7,4,82,12.0,1,4,2.0
328,245,2760,671048095508725760,7,4,82,11.0,1,9,6.0
329,246,2765,364797273533579264,7,4,82,14.0,1,9,5.0
330,246,2707,364797273533579264,7,4,79,14.0,1,9,5.0
331,247,2775,707067615398330368,7,4,82,13.0,1,10,5.0
332,247,2810,707067615398330368,7,4,85,13.0,1,10,5.0
333,248,2778,238690848970113024,7,4,82,15.0,1,13,6.0
334,248,2704,238690848970113024,7,4,79,15.0,1,13,6.0
335,249,2788,301745298202427392,7,4,83,10.0,1,6,6.0
336,250,2792,180145222045401088,7,4,83,14.0,1,5,6.0
337,251,2798,797141532091088896,7,4,84,13.0,1,9,7.0
338,252,2799,914232373623652352,7,4,84,14.0,1,6,4.0
339,252,2843,914232373623652352,7,4,86,14.0,1,6,4.0
340,253,2800,954768824719114240,7,4,84,14.0,1,7,7.0
341,254,2832,135109706808033280,7,4,85,12.0,1,4,2.0
342,255,2834,103586571000741888,7,4,85,13.0,1,10,6.0
343,256,2835,954765320025800704,7,4,85,11.0,1,8,6.0
344,257,2840,716072615629815808,7,4,85,14.0,1,8,4.0
345,257,2870,716072615629815808,7,4,87,14.0,1,8,4.0
346,258,2844,878211410625036288,7,4,86,12.0,1,1,1.0
347,259,2845,391816053799256064,7,4,86,13.0,1,6,7.0
348,260,2847,864707414971121664,7,4,86,16.0,1,1,1.0
349,261,2865,292735350168616960,7,4,87,10.0,1,7,6.0
350,262,2866,824163267294265344,7,4,87,14.0,1,5,3.0
351,263,2882,225189258497884160,7,4,87,13.0,1,11,6.0
352,264,2890,639523172995039232,7,4,88,12.0,1,10,6.0
353,265,2895,4513632670973952,7,4,88,12.0,1,6,4.0
354,266,2900,54045050954317824,7,4,89,12.0,1,1,1.0
355,267,2901,914237458864930816,7,4,89,13.0,1,8,7.0
356,268,2905,396316904647557120,7,4,89,10.0,1,2,3.0
357,269,2915,743095725222526976,7,4,90,12.0,1,9,6.0
358,270,2918,873706093010747392,7,4,90,11.0,1,8,3.0
359,270,2884,873706093010747392,7,4,87,11.0,1,8,3.0
360,270,2986,873706093010747392,7,4,93,11.0,1,8,3.0
361,271,2919,225182730147594240,7,4,90,15.0,1,10,5.0
362,271,2984,225182730147594240,7,4,93,15.0,1,10,5.0
363,272,2922,99079947716395008,7,4,90,14.0,1,11,6.0
364,273,2929,432347488372916224,7,4,90,14.0,1,10,4.0
365,273,2880,432347488372916224,7,4,87,14.0,1,10,4.0
366,274,2943,126101682919571456,7,4,91,9.0,1,1,3.0
367,275,2952,225180393685385216,7,4,92,9.0,1,7,6.0
368,276,2953,153128434644549632,7,4,92,8.0,1,7,7.0
369,277,2958,779123560168816640,7,4,92,11.0,1,1,1.0
370,278,2975,225180050088001536,7,4,93,15.0,1,8,4.0
371,278,2908,225180050088001536,7,4,90,15.0,1,8,4.0
372,279,3003,639514789218877440,7,4,94,15.0,1,9,6.0
373,279,2961,639514789218877440,7,4,92,15.0,1,9,6.0
374,280,3005,211690829121585152,7,4,95,11.0,1,4,3.0
375,280,3001,211690829121585152,7,4,94,11.0,1,4,3.0
376,281,3006,517915812573478912,7,4,95,14.0,1,8,6.0
377,282,3016,337776431683600384,7,4,95,13.0,1,10,6.0
378,283,3039,954763395880452096,7,4,96,13.0,1,10,4.0
379,284,3040,292758577351753728,7,4,96,12.0,1,10,5.0
380,284,2969,292758577351753728,7,4,93,12.0,1,10,5.0
381,285,3045,837670905080446976,7,4,96,14.0,1,11,6.0
382,286,3046,639511421964517376,7,4,96,12.0,1,9,6.0
383,287,3047,117094414945353728,7,4,96,13.0,1,10,5.0
384,288,3048,644015914945085440,7,4,96,10.0,1,7,6.0
385,289,3071,954763395880452096,7,4,98,13.0,1,10,4.0
386,290,3105,968276325066342400,7,4,100,10.0,1,8,7.0
387,291,3130,864707277532168192,7,4,102,10.0,1,6,5.0
388,292,3134,801641695744622592,7,4,103,15.0,1,6,4.0
389,293,3136,202663357621207040,7,4,103,13.0,1,9,6.0
390,293,3125,202663357621207040,7,4,102,13.0,1,9,6.0
391,294,3182,950259796253081600,7,4,106,13.0,1,10,6.0
392,295,3199,216173881625411584,7,4,107,12.0,1,9,6.0
393,295,3165,216173881625411584,7,4,105,12.0,1,9,6.0
394,296,3203,481886328359747584,7,4,107,11.0,1,8,6.0
395,297,3204,445866189994852352,7,4,107,11.0,1,7,7.0
396,298,3258,801644925560029184,7,6,2,11.0,1,7,6.0
397,298,3272,801644925560029184,7,6,3,11.0,1,7,6.0
398,299,3270,364794181157126144,7,6,3,12.0,1,8,7.0
399,300,3273,954769374474928128,7,6,3,13.0,1,1,3.0
400,301,3334,184651982768701440,7,6,6,15.0,1,3,2.0
401,301,3418,184651982768701440,7,6,9,15.0,1,3,2.0
402,302,3299,67555162641661952,7,6,4,15.0,1,12,6.0
403,302,3322,67555162641661952,7,6,6,15.0,1,12,6.0
404,303,3323,337777256317321216,7,6,6,14.0,1,8,4.0
405,303,3400,337777256317321216,7,6,9,14.0,1,8,4.0
406,304,3326,396317454403371008,7,6,6,14.0,1,11,6.0
407,305,3345,711571970939944960,7,6,6,9.0,1,2,2.0
408,306,3358,94579852782338048,7,6,7,13.0,1,8,7.0
409,306,3319,94579852782338048,7,6,5,13.0,1,8,7.0
410,307,3363,418837857721909248,7,6,7,12.0,1,8,7.0
411,308,3375,734096841024471040,7,6,8,13.0,1,8,6.0
412,308,3355,734096841024471040,7,6,7,13.0,1,8,6.0
413,309,3401,225183829659222016,7,6,9,14.0,1,12,6.0
414,309,3344,225183829659222016,7,6,6,14.0,1,12,6.0
415,310,3405,954766625695858688,7,6,9,13.0,1,7,5.0
416,311,3426,734096909743947776,7,6,10,13.0,1,3,4.0
417,312,3648,22520540757491712,7,6,22,12.0,1,1,3.0
418,313,3456,747603516737978368,7,6,12,13.0,1,10,6.0
419,313,3509,747603516737978368,7,6,14,13.0,1,10,6.0
420,314,3473,63053830757023744,7,6,12,11.0,1,8,6.0
421,315,3487,355784439281745920,7,6,13,10.0,1,7,7.0
422,316,3492,63058434961965056,7,6,14,15.0,1,12,6.0
423,316,3566,63058434961965056,7,6,17,15.0,1,12,6.0
424,317,3504,63050463502663680,7,6,14,7.0,1,5,4.0
425,318,3506,153123280683794432,7,6,14,13.0,1,11,6.0
426,318,3461,153123280683794432,7,6,12,13.0,1,11,6.0
427,319,3532,716072684349292544,7,6,15,11.0,1,4,4.0
428,320,3543,27023453190094848,7,6,16,14.0,1,6,4.0
429,320,3581,27023453190094848,7,6,18,14.0,1,6,4.0
430,321,3573,90076046996537344,7,6,18,12.0,1,7,6.0
431,322,3588,657533791933300736,7,6,19,6.0,1,2,2.0
432,323,3589,873699014904643584,7,6,19,10.0,1,6,7.0
433,324,3603,445866327433805824,7,6,20,14.0,1,11,5.0
434,324,3649,445866327433805824,7,6,23,14.0,1,11,5.0
435,325,3997,941253902668398592,7,6,39,13.0,1,11,6.0
