node_idx,layer_id,x,y,z
235,13008,618.218,233.769,-756
236,13008,618.468,232.459,-743.2
237,13008,577.238,311.495,-732.4
238,13008,574.639,318.124,-743.2
239,13008,545.415,371.286,-731.2
240,13008,488.978,443.357,-669.2
241,13008,463.791,470.946,-676
242,13008,428.737,495.714,-764.8
243,13008,317.88,575.393,-748.3
244,13008,303.104,586.459,-738.4
245,13008,216.684,622.569,-676.6
246,13008,178.117,634.667,-753.4
247,13008,155.221,640.87,-724
248,13008,162.084,637.997,-766
249,13008,114.718,649.473,-764.8
250,13008,121.468,647.125,-755.6
251,13008,129.377,644.373,-748.6
252,13008,-17.511,661.147,-743.5
253,13008,-37.0414,656.941,-746.8
254,13008,-96.0464,653.914,-670.6
255,13008,-93.434,653.844,-767.6
256,13008,-127.698,647.055,-746
257,13008,-223.021,623.785,-718
258,13008,-245.305,612.375,-704.8
259,13008,-359.168,554.513,-676
260,13008,-458.382,473.132,-736.8
261,13008,-480.348,452.615,-702.8
262,13008,-518.118,412.843,-728.8
263,13008,-559.405,342.873,-715
264,13008,-645.37,118.021,-677.8
265,13008,-658.182,20.3082,-726.4
266,13008,-654.924,38.1328,-751
267,13008,-657.566,23.679,-722
268,13008,-653.672,-101.398,-624
269,13008,-653.627,-112.678,-621
270,13008,-637.37,-172.249,-576.9
271,13008,-637.226,-173.38,-581.4
272,13008,-625.546,-211.219,-632.4
273,13008,-601.37,-276.23,-576.6
274,13008,-556.601,-354.263,-593.4
275,13008,-501.041,-432.473,-637.4
276,13008,-419.115,-510.568,-594.6
277,13008,-429.752,-498.994,-586.2
278,13008,-246.001,-612.803,-589.8
279,13008,-193.614,-633.783,-665
280,13008,-86.7119,-654.967,-570.6
281,13008,-81.1656,-656.521,-636.6
282,13008,-38.3404,-660.757,-584.6
283,13008,-45.3667,-659.248,-611.4
284,13008,51.4371,-661.195,-587.8
285,13008,151.963,-642.428,-611.4
286,13008,191.144,-631.867,-663.6
287,13008,200.229,-630.42,-658.2
288,13008,270.38,-602.712,-641.4
289,13008,291.747,-596.54,-579
290,13008,326.485,-577.96,-631.8
291,13008,395.249,-533.35,-643.8
292,13008,486.432,-448.005,-583.65
293,13008,494.271,-437.359,-646.2
294,13008,513.635,-420.634,-614.2
295,13008,540.482,-386.334,-581.4
296,13008,542.661,-375.084,-580.2
297,13008,554.708,-361.763,-572.4
298,13008,542.661,-375.084,-580.2
299,13008,645.315,154.758,-573.9
300,13008,635.451,187.254,-647.8
301,13008,620.046,240.005,-615.4
302,13008,606.094,269.905,-589.8
303,13008,613.974,239.097,-612.6
304,13008,606.679,267.619,-630.6
305,13008,551.323,365.616,-653.4
306,13008,529.847,395.03,-666.6
307,13008,484.375,447.218,-662.4
308,13008,479.774,453.664,-630.6
309,13008,463.9,475.899,-628.2
310,7004,46.1866,-34.5994,-1300
311,8004,8.13537,-71.6463,-66.8559
312,7008,18.2778,98.9431,-962.5
313,7008,38.9041,160.933,-962
314,7008,35.28,167.8,-962
315,7008,30.444,151.606,-962
316,7008,-0.0835953,53.1404,-960
317,7008,5.34263,81.586,-958
318,13006,-463.91,-186.946,-675.4
319,7006,65.0552,-125.068,-1102
320,7006,65.0583,-91.6556,-1098
321,7006,67.4411,-112.984,-1100
322,7006,73.6387,-108.517,-1098
323,7006,64.562,-97.2128,-1098
324,7006,89.7169,-130.484,-1098
325,7006,75.0232,-104.079,-1098
326,7006,89.4651,-127.197,-1098
327,7006,56.9392,61.0856,-1098
328,7006,35.1363,-40.0779,-1099.75
329,7004,50.2348,0.509492,-1300
330,7004,90.1183,-6.21476,-1297.5
331,7002,127.126,78.0762,-1500
332,7002,-84.4097,151.082,-1502
333,7002,-66.6786,125.619,-1502
334,7002,-74.9103,147.899,-1502
335,7002,-78.4161,112.129,-1498
336,7002,-75.2829,123.029,-1500
337,12012,58.2901,-323.477,-1215.5
338,7004,-36.4386,-36.0031,-1300.25
339,7004,-31.3213,-41.1171,-1300
340,7004,-57.3016,-54.2009,-1300.25
341,7004,-52.6697,-71.915,-1300
342,7004,-39.6986,-40.1295,-1298
343,7004,35.13,38.1902,-1302.5
344,7004,41.3179,29.7501,-1300
345,7004,126.683,110.428,-1298
346,8006,-22.9602,-114.263,83.4023
347,8006,-20.3383,-114.371,133.039
348,8006,93.2992,-68.6016,-161.249
349,8006,87.0386,-76.5746,-140.878
350,7006,65.0878,-23.6949,-1100
351,7006,74.9497,-7.5287,-1097.5
352,8004,37.0003,-61.5699,-329.355
353,8004,44.4217,-57.3866,-290.248
354,8004,44.6011,-57.1916,-312.328
355,8004,60.1516,-40.2221,-347.357
356,8004,60.6582,-39.7428,-330.969
357,8004,54.4446,-48.1416,-286.926
358,8004,56.0915,-45.4386,-346.366
359,8004,54.0035,-48.8655,-328.186
360,8004,62.9248,-36.2276,-318.151
361,8004,64.8186,-31.0536,-306.184
362,8004,64.1738,-32.8153,-297.949
363,8004,64.4004,-32.1963,-325.443
364,8004,69.6048,-17.9826,-286.154
365,8004,69.9629,-15.6836,-347.829
366,8004,68.0378,-28.0426,-320.548
367,8004,69.7643,-16.9582,-337.123
368,8004,69.4187,-19.1771,-318.64
369,8004,-20.3098,69.4468,-326.211
370,8004,-21.0491,69.1037,-336.318
371,8004,-18.1521,70.4482,-305.829
372,8004,-36.8745,61.6618,-335.888
373,8004,-40.1051,60.586,-306.492
374,8004,-41.1656,59.2956,-352.056
375,8004,71.7218,-2.7732,-295.589
376,8004,71.8028,-4.71018,-296.494
377,8004,72.0727,-11.1572,-295.995
378,8004,72.0828,-11.4001,-298.612
379,8004,71.736,-3.11249,-310.244
380,8004,72.0478,-10.5627,-309.895
381,8004,70.5679,12.5773,-293.83
382,8004,70.8851,11.2706,-319.92
383,8004,72.7112,-0.670008,-298.615
384,8004,71.2156,16.4986,-305.901
385,8004,67.9506,23.5335,-288.74
386,8004,66.1108,27.4977,-297.906
387,8004,70.9739,17.0193,-341.194
388,8004,70.5822,17.8632,-315.692
389,8004,71.6123,15.6438,-332.771
390,8004,70.9781,17.0103,-287.406
391,8004,72.054,14.6922,-300.696
392,8004,66.9567,28,-327.244
393,8004,68.5373,22.2694,-285.531
394,8004,60.0938,40.6486,-298.973
395,8004,66.4893,30.2656,-347.809
396,8004,61.7934,36.6943,-315.569
397,8004,61.1059,37.6355,-283.761
398,8004,63.2775,34.6626,-313.01
399,8004,61.6832,36.8451,-301.974
400,8004,62.2035,36.1329,-329.877
401,8004,66.9812,27.9698,-338.191
402,8004,61.255,37.4314,-316.685
403,8004,67.876,28.3672,-305.856
404,8004,62.5888,35.6053,-303.657
405,8004,63.4761,34.3907,-295.8
406,8004,64.414,33.1066,-322.898
407,8004,53.815,47.7064,-305.381
408,8004,57.3275,44.4761,-346.275
409,8004,59.9314,40.8393,-320.615
410,8004,51.294,51.3775,-311.017
411,8004,51.6038,49.74,-327.981
412,8004,53.8962,47.6318,-319.759
413,8004,47.451,54.8654,-297.447
414,8004,43.4657,57.2936,-336.552
415,8004,40.7293,58.9608,-301.18
416,8004,45.3286,56.1585,-300.063
417,8004,44.3347,56.7641,-318.492
418,8004,48.5797,54.1776,-286.997
419,8004,44.8959,56.4222,-293.681
420,8004,36.1281,62.9613,-291.141
421,8004,36.9256,62.6694,-290.619
422,8004,35.5273,63.1812,-303.822
423,8004,30.1521,65.1486,-343.691
424,8004,33.2393,64.0186,-317.314
425,8004,28.3363,66.9454,-295.588
426,8004,37.8706,62.3235,-290.76
427,8004,35.7392,63.1036,-332.643
428,8004,17.0447,69.7508,-301.837
429,8004,19.8729,69.3103,-291.703
430,8004,16.8758,69.7772,-327.459
431,8004,26.6442,67.1276,-280.997
432,8004,15.5003,69.9914,-311.327
433,8004,22.5114,68.8993,-339.719
434,8004,20.8129,69.1639,-306.081
435,8004,19.4715,69.1223,-280.693
436,8004,20.7069,69.1804,-293.389
437,8004,18.3723,69.5441,-300.078
438,8004,14.3472,71.2063,-338.232
439,8004,18.3908,69.5412,-350.439
440,8004,28.6836,66.8644,-300.101
441,8004,22.3249,68.9284,-310.24
442,8004,25.2517,68.4725,-292.248
443,8004,9.54895,72.0053,-327.757
444,8004,12.8203,72.1423,-338.729
445,8004,5.45102,71.8339,-334.63
446,8004,4.51728,71.7948,-301.689
447,8004,7.14857,71.9049,-296.576
448,8004,11.4522,72.085,-318.583
449,8004,3.60561,71.7566,-315.232
450,8004,6.93563,71.896,-323.747
451,8004,1.06803,71.6504,-305.304
452,8004,11.4301,72.0841,-291.012
453,8004,5.95034,71.8547,-312.921
454,8004,-12.3712,70.6179,-292.111
455,8004,-13.7092,71.3741,-289.739
456,8004,-10.8555,70.7311,-279.406
457,8004,-10.83,70.9921,-327.957
458,8004,-2.1204,73.1066,-311.361
459,8004,-7.39447,71.8262,-340.219
460,8004,-23.4352,67.9962,-289.724
461,8004,-33.1409,64.389,-296.4
462,8004,-35.9191,62.3596,-286.181
463,8004,-36.6609,61.8178,-334.944
464,8004,-47.3533,54.199,-350.579
465,8004,-48.0114,53.4834,-321.325
466,8004,-42.6496,59.3136,-298.927
467,7002,-62.1663,-22.3677,-1502
468,7002,40.1827,114.461,-1498
469,7002,52.0509,137.59,-1500
470,7010,-27.4151,-73.5681,-817.5
471,7010,-14.8126,-39.3856,-820.667
472,7010,-24.1845,-52.5727,-819.75
473,7010,-20.1224,-49.0709,-820
474,7010,-67.123,-152.576,-822
475,7010,-38.2631,-105.385,-820
476,7010,-55.0421,-132.271,-822
477,7010,-62.7764,-149.664,-822
478,7010,-54.6123,-145.398,-818
479,7010,-43.2191,-143.659,-818
480,7010,-51.8876,-153.002,-818
481,7010,-51.4907,-155.751,-818
482,7010,-12.9483,-55.54,-822.5
483,7010,-16.9701,-100.564,-822.5
484,13002,217.897,-142.654,365.8
485,13002,208.004,-154.404,425.8
486,13002,209.189,-152.997,460.6
487,13002,232.861,-114.552,443.8
488,7012,12.9844,33.2633,-700.667
489,7012,36.7891,91.3646,-697.5
490,7012,18.2165,46.6947,-700
491,7012,28.9372,77.504,-697.5
492,7012,24.1366,44.9668,-699.75
493,7012,34.2167,79.2746,-697.5
494,7012,66.1961,161.123,-702
495,7012,63.9324,156.491,-702
496,7012,43.4916,130.312,-698
497,7012,49.1875,162.753,-698
498,7012,51.4259,163.425,-698
499,7012,18.6863,91.2203,-702.5
500,7012,18.1334,88.2749,-702.5
501,7012,6.3312,35.7761,-700.25
502,7012,12.7238,72.3637,-700.25
503,7012,23.1791,64.9091,-700
504,7012,27.1511,81.2056,-700
505,7012,18.3544,54.0378,-700
506,7012,23.4085,76.9819,-700
507,7012,18.8734,50.5886,-700
508,7012,20.7501,83.539,-702.5
509,13004,-66.88,-351.185,120.4
510,13004,-54.1151,-355.391,110.8
511,13004,-49.4042,-356.943,131.2
512,8006,76.1497,-87.6925,-110.343
513,8006,80.7108,-83.3573,-115.826
514,8006,87.3278,-76.1084,-102.205
515,8006,76.6483,-87.1147,-76.7055
516,8006,85.2487,-77.3307,-95.9309
517,8006,81.2731,-82.6107,-89.7424
518,8006,91.9842,-69.8857,-106.619
519,8006,89.7107,-73.8147,-85.5545
520,8006,89.0685,-74.9245,-99.7501
521,8006,-47.4683,105.576,-95.9696
522,8006,-44.8736,107.213,-129.404
523,8006,-46.7397,106.035,-132.949
524,8006,-61.8891,97.4211,-120.005
525,8006,-61.5183,97.7232,-99.1103
526,8006,-59.1769,99.6311,-71.0458
527,8006,-63.5858,96.0385,-113.76
528,8006,101.393,-54.4141,-102.606
529,8006,98.8544,-60.3553,-106.829
530,8006,97.6771,-63.1111,-96.2808
531,8006,98.4254,-61.3596,-79.1975
532,8006,97.8653,-62.6707,-100.527
533,8006,102.255,-52.3957,-106.787
534,8006,98.2622,-61.7415,-120.316
535,8006,99.0948,-59.7925,-110.616
536,8006,95.8672,-65.0367,-93.9208
537,8006,-41.945,107.983,-94.1351
538,8006,-51.0332,103.326,-78.703
539,8006,-43.8483,107.86,-126.249
540,8006,-47.4619,105.58,-135.407
541,8006,-50.2514,103.82,-100.016
542,8006,-44.2887,107.582,-131.975
543,8006,-44.2886,107.582,-123.085
544,8006,-45.7669,106.649,-75.4166
545,8006,105.055,-49.2174,-73.9799
546,8006,107.164,-41.9629,-124.137
547,8006,104.825,-50.0084,-93.8052
548,8006,104.229,-52.0562,-71.0917
549,8006,102.315,-54.9427,-100.214
550,8006,104.817,-50.0359,-83.944
551,8006,106.998,-42.5328,-81.1488
552,8006,109.753,-39.0569,-76.2673
553,8006,112.726,-26.4298,-104.311
554,8006,110.716,-33.1693,-136.795
555,8006,109.594,-40.03,-69.5036
556,8006,111.126,-30.6638,-99.143
557,8006,111.139,-30.5844,-111.487
558,8006,109.739,-39.1459,-75.6676
559,8006,112.562,-28.0822,-130.82
560,8006,109.755,-39.047,-74.2434
561,8006,110.92,-31.9245,-96.4051
562,8006,110.443,-34.8384,-129.951
563,8006,110.031,-37.3599,-78.8859
564,8006,110.227,-36.1615,-77.6025
565,8006,113.885,-20.1155,-85.4212
566,8006,113.988,-17.613,-81.1031
567,8006,113.635,-26.1823,-83.9924
568,8006,113.835,-21.3249,-92.7428
569,8006,113.716,-24.2115,-74.622
570,8006,115.126,-13.8663,-130.225
571,8006,114.901,1.0034,-122.241
572,8006,115.532,-6.90691,-87.822
573,8006,115.15,-15.0732,-115.066
574,8006,115.563,-7.29111,-112.983
575,8006,115.902,-11.5451,-112.998
576,8006,115.629,-8.12322,-98.3059
577,8006,115.951,-12.1601,-74.6147
578,8006,115.714,-9.18874,-121.149
579,8006,115.607,-7.84301,-117.089
580,8006,115.223,8.54469,-125.267
581,8006,114.255,13.3094,-92.0619
582,8006,116.034,4.55097,-105.072
583,8006,116.084,4.30431,-128.968
584,8006,116.048,4.48308,-94.4776
585,8006,112.388,25.2701,-77.5612
586,8006,114.044,20.2933,-75.6825
587,8006,112.509,27.968,-113.721
588,8006,113.986,20.4675,-132.977
589,8006,113.046,26.6338,-75.9932
590,8006,113.35,22.3804,-110.366
591,8006,112.818,23.9774,-83.7036
592,8006,109.943,35.6309,-137.207
593,8006,112.525,30.1774,-129.77
594,8006,108.168,41.6356,-140.242
595,8006,112.281,30.6913,-93.9104
596,8006,108.623,40.7791,-105.492
597,8006,108.178,43.3448,-117.376
598,8006,104.382,49.36,-125.422
599,8006,103.038,51.4903,-135.902
600,8006,105.462,47.6491,-127.997
601,8006,102.62,52.152,-74.3277
602,8006,99.1546,59.7617,-80.4033
603,8006,96.4396,63.0936,-79.7424
604,8006,96.0304,63.5958,-72.0809
605,8006,98.4329,60.6474,-96.6386
606,8006,97.5124,61.777,-127.472
607,8006,95.9407,63.7058,-95.8473
608,8006,98.2398,60.8843,-89.9099
609,8006,95.6341,65.6659,-97.3018
610,8006,94.497,65.4775,-121.416
611,8006,97.1453,62.2275,-96.9202
612,8006,94.5237,66.8564,-133.628
613,8006,89.1126,73.3137,-115.334
614,8006,92.0518,70.4851,-79.3938
615,8006,86.9901,75.3563,-113.245
616,8006,87.5286,74.8381,-96.0257
617,8006,90.0784,72.3842,-76.961
618,8006,95.1312,67.5215,-136.762
619,8006,93.2557,69.3264,-86.5337
620,8006,92.7587,69.8048,-99.4017
621,8006,93.8645,68.7405,-79.1596
622,8006,92.4444,70.1073,-133.527
623,8006,89.5359,72.9063,-72.6936
624,8006,79.431,83.6672,-135.874
625,8006,82.6605,81.2355,-86.2324
626,8006,81.6478,81.9981,-75.7255
627,8006,79.2422,83.8094,-101.643
628,8006,82.3298,81.4845,-114.045
629,8006,77.4804,86.4186,-101.324
630,8006,78.7816,84.1562,-117.177
631,8006,87.1772,76.5892,-76.7758
632,8006,68.1678,92.9782,-80.6569
633,8006,66.3612,95.1992,-103.938
634,8006,72.6345,90.3936,-110.517
635,8006,73.7782,89.7318,-86.3316
636,8006,73.6464,89.8081,-88.5208
637,8006,67.0827,94.8275,-88.8075
638,8006,66.5913,96.1904,-92.0632
639,8006,61.4774,98.375,-86.9702
640,8006,58.5596,99.6215,-132.789
641,8006,54.7181,101.263,-79.963
642,8006,58.6987,99.5621,-109.252
643,8006,56.3478,100.566,-135.403
644,8006,55.1246,101.089,-87.2104
645,8006,58.253,99.7526,-84.4694
646,8006,55.1121,101.364,-69.5206
647,8006,65.1751,95.7986,-98.0319
648,8006,66.2686,95.2488,-73.8406
649,8006,61.1287,98.524,-106.732
650,8006,61.4756,98.3758,-90.4519
651,8006,55.6578,100.861,-107.995
652,8006,44.3082,106.482,-77.4552
653,8006,52.827,104.005,-99.2434
654,8006,48.451,105.277,-91.4244
655,8006,42.5769,106.985,-87.2622
656,8006,38.0446,109.919,-102.367
657,8006,31.7452,110.949,-83.7465
658,8006,32.0056,110.906,-136.492
659,8006,33.5917,110.647,-132.812
660,8006,28.8016,111.43,-81.3778
661,8006,35.0069,110.416,-120.088
662,8006,35.2481,110.376,-83.589
663,8006,28.4191,111.493,-119.183
664,8006,32.8638,110.766,-82.2792
665,8006,28.9565,112.478,-124.998
666,8006,26.731,112.702,-81.0067
667,8006,29.5739,111.304,-121.2
668,8006,33.9505,110.588,-71.8095
669,8006,36.5826,110.158,-126.742
670,8006,23.4307,113.748,-79.0422
671,8006,25.4754,113.664,-79.4608
672,8006,15.3436,114.082,-128.382
673,8006,23.9377,113.727,-120.77
674,8006,22.5719,113.784,-124.368
675,8006,21.5441,113.826,-126.521
676,8006,12.8797,115.12,-141.837
677,8006,25.7419,113.653,-129.617
678,8006,22.0828,113.804,-125.247
679,8006,18.5339,113.95,-118.962
680,8006,17.7418,114.231,-140.347
681,8006,10.2768,115.801,-127.763
682,8006,9.35644,115.728,-100.134
683,8006,9.27747,115.721,-118.776
684,8006,2.7194,115.198,-80.7579
685,13008,-5.0327,659.261,350.4
686,13008,-99.1821,648.047,267.6
687,13008,-102.632,652.524,359.9
688,13008,-107.537,647.756,278.4
689,13008,-111.934,647.603,307.2
690,13008,-344.348,560.856,271.2
691,13008,-326.513,568.489,261.6
692,13008,-491.656,444.004,303
693,13008,-489.087,437.917,259.2
694,13008,-488.391,438.518,300
695,13008,-545.464,367.562,274.4
696,13008,-623.307,214.644,300
697,13008,-637.881,154.912,261.6
698,13008,-647.693,110.617,349.8
699,13008,-656.625,56.9826,328.8
700,13008,-659.074,15.429,273.6
701,13008,-659.254,-71.0288,433
702,13008,-659.059,-67.6477,421.8
703,13008,-653.765,-78.0786,427
704,13008,-645.707,-148.791,459.4
705,13008,-625.824,-209.765,439
706,13008,-609.147,-257.969,367
707,13008,-596.089,-282.645,400.6
708,13008,-236.175,-618.424,434.8
709,13008,-196.437,-632.392,401.8
710,13008,-125.42,-648.891,440.6
711,13008,17.6099,-664.161,383.8
712,13008,11.9936,-663.313,387.4
713,13008,111.126,-650.6,457
714,13008,131.994,-649.873,439
715,13008,164.026,-641.262,416.2
716,13008,267.306,-603.6,379
717,13008,333.204,-568.852,367
718,13008,414.373,-515.558,405.4
719,13008,430.523,-502.627,425
720,13008,429.196,-499.852,424.6
