node_idx,hit_id
1102,23853
1103,24125
1104,24126
1105,24132
1106,23861
1107,4408
1107,4360
1108,4411
1108,4363
1109,4415
1110,4416
1110,4451
1111,4418
1112,4419
1112,4460
1113,577
1113,601
1114,584
1115,585
1116,11745
1117,11763
1118,11776
1118,11841
1119,11777
1120,11779
1121,11807
1122,11818
1123,12590
1123,12560
1124,12027
1125,12028
1126,12031
1126,11981
1127,12032
1128,12035
1129,12036
1130,12037
1130,12033
1131,12038
1131,12034
1132,12041
1132,12030
1133,12044
1134,12069
1135,12089
1135,12043
1136,12090
1136,12107
1137,12092
1137,12040
1138,12093
1139,12094
1139,12113
1140,12095
1141,12098
1142,12100
1142,12096
1143,12101
1143,12163
1144,12102
1145,12103
1146,12104
1147,12105
1147,12169
1148,12106
1149,12108
1150,12109
1151,68668
1152,9145
1152,9101
1153,9149
1153,9218
1154,9169
1154,9094
1154,9213
1155,9175
1155,9103
1156,9183
1157,9190
1158,9217
1158,9158
1159,40989
1159,40949
1160,3736
1161,3737
1162,3739
1163,3748
1163,3780
1164,3751
1164,3638
1164,3702
1165,3753
1165,3699
1166,3765
1167,3771
1168,3776
1168,3707
1168,3740
1169,3777
1169,3817
1170,71989
1171,71990
1171,71986
1172,71993
1173,71999
1174,72019
1175,72021
1176,72024
1177,72027
1178,72033
1179,72035
1180,72036
1181,72037
1182,72040
1183,72059
1183,72064
1184,72067
1184,71794
1185,72070
1185,72072
1186,72071
1187,72074
1188,72075
1189,72088
1190,72097
1191,72107
1192,72108
1193,72110
1194,72111
1195,72113
1196,72116
1197,72128
1197,72130
1198,72129
1199,72131
1200,72138
1201,72159
1202,72160
1203,72164
1204,72165
1205,72185
1206,72195
1207,72201
1208,72210
1209,72211
1210,72220
1211,72222
1212,72228
1212,71982
1213,72233
1214,72235
1215,72237
1216,72252
1217,72254
1218,72255
1219,72263
1220,72268
1221,72287
1222,72294
1223,72304
1223,72301
1224,72306
1224,72307
1225,72311
1226,72313
1227,72332
1228,72333
1229,72341
1230,72361
1231,72370
1232,72378
1233,72379
1234,72382
1235,72383
1236,72386
1237,72388
1237,72385
1238,72389
1239,72390
1240,72391
1241,72399
1242,72402
1243,72415
1244,72417
1245,72418
1246,72425
1247,72429
1248,72452
1249,72480
1250,72481
1250,72488
1251,72482
1252,72484
1253,72491
1254,7827
1254,7874
1254,7768
1255,7841
1256,7846
1256,7806
1257,7888
1257,7821
1258,7892
1259,8347
1259,8402
1260,8361
1260,8458
1261,8367
1262,8385
1262,8488
1262,8440
1263,8398
1263,8417
1264,8406
1265,8410
1265,8479
1266,8414
1266,8477
1267,8416
1267,8467
1268,8424
1268,8386
1268,8496
1269,8427
1269,8502
1269,8373
1270,841
1270,818
1271,847
1272,850
1273,4107
1273,4089
1274,4110
1275,4119
1275,4173
1276,4120
1277,4126
1278,4136
1278,4090
1279,4137
1280,4139
1281,4142
1282,7015
1282,7092
1283,7019
1283,7081
1284,7025
1285,7026
1285,6928
1286,7032
1287,7036
1287,7043
1288,7037
1288,7045
1289,7038
1290,7042
1290,6973
1291,7049
1292,7058
1292,7028
1292,7113
1293,7068
1294,29045
1295,6880
1295,6954
1296,6887
1297,6897
1297,6997
1298,6902
1299,7377
1299,7286
1300,21258
1301,21262
1302,57249
1303,57250
1304,57251
1304,56816
1305,57252
1306,57253
1307,57254
1307,57233
1308,28971
1309,28979
1310,28982
1310,29002
1311,28987
1312,28988
1313,28992
1314,28993
1315,28998
1316,28999
1317,29001
1318,29004
1319,29005
1320,29006
1321,29007
1322,29009
1323,29010
1323,29018
1324,29013
1325,29015
1326,29016
1327,29020
1328,29021
1329,29024
1330,29025
1331,29026
1332,29028
1333,29033
1334,29035
1335,29042
1335,29048
1336,29220
1337,29221
1338,29225
1339,29047
1340,29052
1340,29039
1341,29054
1342,29055
1343,29056
1344,29057
1345,29058
1346,29059
1347,29060
1348,29062
1348,28436
1349,29064
1349,29049
1350,29066
1351,29067
1351,29075
1352,29070
1353,29072
1354,29076
1355,29077
1356,29078
1356,29625
1357,29079
1358,29080
1359,29082
1360,29083
1361,29084
1362,29087
1363,29088
1363,29103
1364,29089
1365,29091
1366,29093
1367,29097
1368,29100
1369,29307
1370,29309
1371,29102
1372,29105
1373,29106
1374,29108
1375,29109
1376,29110
1377,29111
1378,29112
1379,29113
1380,29118
1380,29124
1381,29119
1382,29120
1383,29121
1384,29122
1385,29123
1386,29126
1387,29127
1388,29128
1389,29129
1390,29130
1390,29149
1391,29131
1392,29132
1393,29134
1394,29135
1395,29137
1396,29139
1397,29142
1398,29143
1399,29145
1400,29151
1401,29152
1402,29153
1402,29173
1403,29158
1404,29161
1405,29162
1406,29163
1407,29164
1408,29165
1409,29166
1409,29193
1410,29168
1411,29169
1412,29170
1413,29172
1414,29174
1415,2125
1416,2131
1417,2139
1418,2143
1419,2152
1420,2154
1421,2388
1422,2394
1422,2428
1423,2404
1424,2408
1425,2409
1426,2415
1426,2455
1427,7218
1427,7220
1428,7222
1428,7274
1429,7261
1429,7178
1430,8061
1431,7269
1432,7271
1433,7275
1434,7276
1435,2797
1435,2715
1436,2805
1437,2807
1438,2820
1438,2789
1439,2825
1440,401
1441,78068
1442,78069
1443,78547
1444,78073
1445,78074
1446,78076
1447,78079
1448,78081
1449,78408
1450,78412
1451,78413
1452,78087
1453,78090
1454,78091
1455,78101
1456,78104
1457,78107
1458,78109
1459,78115
1460,78117
1461,78118
1462,78120
1463,78126
1464,78134
1465,78138
1466,78140
1467,78141
1468,78148
1469,78154
1470,78155
1471,78157
1472,78642
1473,78644
1474,78171
1475,78178
1476,78181
1477,78182
1478,78183
1479,78186
1480,78190
1481,78193
1482,78199
1483,78200
1484,78205
1485,78206
1486,78214
1487,78219
1488,78221
1489,78222
1490,78228
1491,78229
1492,78231
1493,78233
1494,78234
1495,78237
1496,78242
1497,78246
1498,78247
1499,78249
1500,78250
1501,78252
1502,78253
1503,78256
1504,78258
1505,78265
1506,78270
1507,78271
1508,78272
1509,78273
1510,78276
1511,78278
1512,78280
1513,78281
1514,78282
1515,78285
1516,78289
1517,78294
1518,78300
1519,78307
1520,78309
1521,78310
1522,78311
1523,78321
1524,78322
1525,78336
1526,78341
1526,78329
1527,78344
1528,78349
1529,78356
1530,78362
1531,78376
1532,78382
1533,78388
1534,78389
1535,78393
1536,78394
1537,78397
1538,78401
1539,78402
1540,78403
1541,78405
1542,78406
1543,78407
1544,78414
1545,78421
1546,78422
1547,78429
1548,78432
1549,78433
1550,78435
1551,78442
1552,78443
1553,78448
1554,78449
1555,78451
1556,78452
1557,78456
1558,78466
1559,78469
1560,78474
1561,78476
1562,78478
1563,78480
1564,78481
1565,78482
1566,78484
1567,78485
1568,78493
1569,78495
1570,78496
1571,78501
1572,78504
1573,78505
1574,78510
1575,78521
1576,78524
1577,78530
1578,78534
1579,78535
1580,78538
1581,78540
1582,78541
1583,78542
1584,78549
1585,78554
1586,78556
1587,78557
1588,78559
1589,78566
1590,78573
1591,78575
1592,78579
1593,78580
1594,78587
1595,78589
1596,78590
1597,78592
1598,78599
1599,78600
1600,78601
1601,78609
1602,78613
1603,78617
1604,78620
1605,78622
1606,78628
1607,78629
1608,78630
1609,78631
1610,78633
1611,51594
1612,51600
1612,51592
1613,51605
1614,51606
1615,51607
1616,51609
1617,51613
1618,51618
1619,51619
1620,51620
1621,51621
1622,51622
1623,51627
1624,51628
1625,51629
1626,51630
1627,51634
1628,51638
1629,51644
1630,51648
1631,51649
1632,51652
1633,51653
1634,51658
1635,51660
1636,51661
1637,51664
1638,51665
1639,51675
1640,51678
1641,51682
1642,51683
1643,51689
1644,51691
1645,51692
1646,51694
1647,51695
1648,51699
1649,51705
1650,51706
1651,51707
1652,51710
1653,51713
1654,51714
1655,51717
1656,51718
1657,51724
1658,51732
1659,51743
1660,51748
1661,51761
1662,51763
1663,51765
1664,51769
1665,51771
1666,51772
1667,51773
1668,51774
1669,51776
1670,51777
1671,51783
1672,51786
1673,51788
1674,51792
1675,51794
1676,51796
1677,51797
1678,51799
1679,51800
1680,51802
1681,51803
1682,51805
1683,51806
1684,51807
1685,51808
1686,51812
1687,51817
1688,51821
1689,51831
1690,51838
1691,51841
1692,51842
1693,51845
1694,51846
1695,51854
1696,51859
1697,51861
1698,51864
1699,51865
1700,51870
1701,51873
1702,51875
1703,51878
1704,51881
1705,51882
1706,51889
1707,51891
1708,51892
1709,51897
1710,51900
1711,51901
1712,51903
1713,51906
1714,51910
1715,51912
1716,51913
1717,51914
1718,51917
1719,51920
1720,51923
1721,51924
1722,51926
1723,51928
1724,51934
1725,51935
1726,51937
1727,51939
1728,51940
1729,3974
1729,3914
1730,3980
1731,3983
1731,4039
1732,3987
1732,4021
1733,3999
1733,3944
1734,4004
1734,4005
1735,4006
1736,4010
1737,4011
1738,4209
1739,4211
1739,4261
1740,4212
1741,4222
1741,4284
1742,4223
1742,4165
1743,59745
1744,59746
1745,59747
1746,59748
1747,59749
1748,59750
1748,59613
1749,59751
1750,59752
1751,59754
1752,59761
1753,59762
1754,59763
1755,59765
1756,59766
1757,59767
1758,59768
1758,59636
1759,59769
1760,59771
1760,59642
1761,59773
1762,59774
1763,59775
1764,59776
1764,59641
1765,59779
1766,59781
1767,59782
1768,59783
1769,59784
1770,59786
1771,59789
1772,59791
1773,59793
1774,59794
1775,59796
1776,59797
1777,59798
1778,59799
1779,59800
1780,59801
1781,59802
1782,59804
1782,59685
1783,59806
1783,59810
1784,59812
1785,59813
1786,59815
1787,59816
1788,59818
1789,59819
1789,59814
1790,59821
1791,59824
1792,59825
1793,59828
1794,59836
1794,59837
1795,59839
1796,59840
1797,59841
1798,59842
1799,59843
1800,59848
1801,59849
1802,59851
1803,59853
1804,59856
1804,59852
1805,59858
1806,59867
1807,59868
1808,59869
1809,59870
1810,59877
1811,59884
1811,59880
1812,59898
1813,59899
1814,59902
1815,59904
1816,59905
1817,59907
1818,59910
1819,59915
1820,59916
1821,59919
1821,60082
1822,59922
1823,59923
1824,59925
1825,59931
1826,59934
1827,59936
1828,59938
1829,59940
1830,59947
1831,59949
1831,59822
1832,59951
1833,59953
1834,59955
1835,59958
1836,59959
1837,59960
1838,59964
1839,59968
1840,59969
1841,59972
1842,59973
1843,59979
1844,59980
1845,59981
1846,59989
1847,59990
1848,59992
1849,59993
1849,59988
1850,59998
1851,60000
1852,60002
1853,60004
1854,60005
1855,60006
1856,60009
1857,60012
1858,60015
1859,60017
1860,60018
1861,60022
1862,60024
1863,60031
1864,60032
1865,60033
1866,60037
1867,60039
1867,59886
1868,60040
1869,60042
1870,60043
1871,60044
1872,60054
1873,60055
1874,60058
1875,60059
1876,60060
1877,60061
1878,60062
1879,60063
1880,60070
1881,60071
1882,60072
1883,60075
1884,60081
1885,60085
1886,60086
1887,60088
1888,60092
1889,60100
1890,60107
1891,60109
1892,60115
1893,60116
1893,60117
1894,60120
1895,60122
1896,13425
1897,13426
1897,13479
1898,13428
1899,13429
1900,13430
1901,13431
1902,13432
1903,13433
1904,13435
1905,13438
1906,13440
1907,13464
1907,13391
1908,13472
1908,13405
1909,13477
1910,13480
1911,13481
1912,13482
1913,13484
1914,13491
1914,13483
1915,13495
1915,13544
1916,13503
1917,13506
1918,6931
1919,6939
1919,6978
1920,6948
1920,6975
1921,6949
1922,6951
1923,6959
1923,6971
1924,6962
1924,6972
1925,6964
1926,6965
1927,6991
1928,6996
1928,7064
1928,7142
1929,32678
1930,32679
1930,32673
1931,32684
1932,32690
1933,32691
1934,32693
1934,32689
1935,32696
1936,32702
1937,32703
1938,32704
1939,32705
1940,32709
1941,32710
1942,32712
1943,32718
1944,32719
1944,32713
1945,32724
1945,32717
1946,32738
1947,32739
1948,32740
1949,32742
1950,32744
1951,32746
1952,32753
1953,32759
1953,32771
1954,32761
1955,32765
1956,32767
1957,32768
1957,32760
1958,32774
1959,32779
1960,32782
1961,32793
1962,32799
1963,32810
1964,32811
1965,32812
1966,32815
1967,32817
1968,32818
1969,32820
1970,32827
1971,32828
1972,32830
1973,32832
1974,32834
1975,32843
1976,32845
1977,32860
1978,32868
1979,32874
1980,32887
1981,32888
1982,32894
1983,32897
1984,32901
1984,32510
1985,32902
1986,32909
1987,32910
1988,32919
1989,32928
1990,16
1991,4551
1991,4505
1992,4559
1992,4514
1993,4564
1993,4554
1993,4634
1994,4569
1995,4574
1995,4624
1996,4584
1997,4593
1998,33875
1999,33879
1999,33888
2000,33880
2001,435
2002,436
2002,411
2003,443
2004,444
2005,78953
2006,4894
2007,4597
2007,4557
2008,4865
2009,4636
2010,4637
2011,4639
2012,4644
2013,64564
2014,64567
2015,64569
2016,64570
2017,64571
2018,64572
2018,64391
2019,64573
2020,64575
2021,1460
2021,1503
2022,2496
2022,2542
2023,2508
2024,2528
2025,2531
2026,20642
2027,20666
2028,20669
2029,20671
2030,20675
2030,20663
2031,20676
2032,20677
2033,20678
2034,20683
2034,20686
2035,20684
2036,117
2037,8446
2037,8388
2038,8459
2038,8350
2039,8465
2040,8495
2040,8436
2041,8501
2041,8447
2041,8391
2042,8505
2042,8640
2042,8582
2043,8508
2044,8509
2044,8439
2045,8511
2045,8573
2046,8514
2046,8554
2047,8517
2048,8551
2049,7465
2049,7361
2050,7471
2050,7556
2050,7537
2051,7479
2051,7420
2052,7486
2053,7492
2053,7546
2054,62641
2055,62642
2056,62645
2057,62651
2058,62661
2059,62663
2059,62672
2060,62668
2061,62673
2062,62676
2063,62677
2064,62678
2064,62682
2065,62683
2066,62685
2066,62688
2067,62686
2068,62687
2069,62689
2070,62692
2071,62693
2072,62697
2073,62698
2073,63029
2074,62702
2075,62703
2076,62706
2077,62708
2078,62713
2078,62712
2079,62714
2080,62715
2081,62716
2082,62718
2082,62725
2083,62720
2084,62721
