31854 49315
node2,node1,weight
421,10072,1.0
421,10069,1.0
421,1884,1.0
422,10074,1.0
422,10068,1.0
422,10070,1.0
422,10073,1.0
422,1886,1.0
423,10077,1.0
424,10073,1.0
424,10071,1.0
424,10084,1.0
425,10083,1.0
426,10063,1.0
426,10066,1.0
426,1885,1.0
427,10074,1.0
427,10068,1.0
428,2669,1.0
428,2664,1.0
428,2671,1.0
428,2675,1.0
428,2672,1.0
428,1901,1.0
429,3230,1.0
429,2664,1.0
429,2671,1.0
430,2674,1.0
430,2663,1.0
431,3229,1.0
431,10078,1.0
431,10089,1.0
432,2665,1.0
432,2668,1.0
433,3227,1.0
433,10092,1.0
434,3231,1.0
434,10090,1.0
434,3230,1.0
434,2664,1.0
434,2671,1.0
435,10090,1.0
435,2664,1.0
435,2671,1.0
436,10090,1.0
436,3230,1.0
436,2664,1.0
436,2671,1.0
436,2675,1.0
436,1900,1.0
437,3226,1.0
437,2669,1.0
437,2675,1.0
438,6273,1.0
439,3226,1.0
439,2664,1.0
439,2671,1.0
439,2672,1.0
440,10089,1.0
441,2655,1.0
441,3228,1.0
442,10091,1.0
442,10079,1.0
442,3225,1.0
443,6274,1.0
444,6273,1.0
445,6285,1.0
445,6280,1.0
445,6279,1.0
446,6278,1.0
446,1907,1.0
447,6276,1.0
448,2673,1.0
448,2662,1.0
448,6270,1.0
449,6283,1.0
450,6274,1.0
450,6281,1.0
451,6284,1.0
452,2662,1.0
452,6270,1.0
452,6275,1.0
452,6277,1.0
452,1904,1.0
453,6278,1.0
453,6286,1.0
453,6280,1.0
453,6279,1.0
454,6305,1.0
455,6306,1.0
455,6302,1.0
455,13920,1.0
456,12502,1.0
457,6305,1.0
458,6297,1.0
459,6300,1.0
460,5534,1.0
460,5530,1.0
460,1911,1.0
461,5547,1.0
462,5545,1.0
462,5549,1.0
462,5550,1.0
462,1918,1.0
463,5544,1.0
464,6440,1.0
465,6440,1.0
465,6442,1.0
466,5558,1.0
466,6438,1.0
469,19195,1.0
469,3362,1.0
470,12856,1.0
471,12855,1.0
472,12864,1.0
473,12863,1.0
474,19728,1.0
474,2910,1.0
474,2909,1.0
475,12868,1.0
476,2920,1.0
476,12869,1.0
477,2909,1.0
478,2924,1.0
479,2939,1.0
479,12870,1.0
480,19754,1.0
480,19750,1.0
480,2928,1.0
480,2923,1.0
480,2943,1.0
481,19754,1.0
481,19750,1.0
481,2923,1.0
482,31570,1.0
483,31573,1.0
484,28702,1.0
484,28698,1.0
484,28715,1.0
484,29683,1.0
485,28678,1.0
485,28702,1.0
485,28698,1.0
485,29685,1.0
486,28699,1.0
486,28700,1.0
486,28701,1.0
486,28714,1.0
487,28699,1.0
487,28700,1.0
487,28714,1.0
487,8551,1.0
487,8552,1.0
487,29846,1.0
487,29847,1.0
488,2771,1.0
489,15328,1.0
490,15330,1.0
491,2768,1.0
492,2766,1.0
493,2770,1.0
494,11974,1.0
494,11972,1.0
495,11973,1.0
495,11967,1.0
496,15329,1.0
498,11975,1.0
499,15336,1.0
501,13953,1.0
502,20388,1.0
503,2772,1.0
504,2765,1.0
505,2769,1.0
505,15333,1.0
507,15331,1.0
509,20048,1.0
509,24608,1.0
509,24605,1.0
509,20049,1.0
511,1308,1.0
512,5130,1.0
512,5708,1.0
512,5126,1.0
513,5144,1.0
513,5125,1.0
514,2650,1.0
514,2649,1.0
514,5142,1.0
514,5141,1.0
514,5140,1.0
514,21335,1.0
515,5124,1.0
516,5716,1.0
516,5142,1.0
516,5123,1.0
516,5141,1.0
516,5140,1.0
516,23313,1.0
516,21326,1.0
517,5128,1.0
517,5144,1.0
517,5125,1.0
517,5132,1.0
517,23312,1.0
518,5718,1.0
518,5143,1.0
518,5147,1.0
518,5154,1.0
518,27637,1.0
519,2649,1.0
519,5131,1.0
519,27637,1.0
520,5142,1.0
520,5145,1.0
520,5141,1.0
520,5140,1.0
520,2652,1.0
521,5854,1.0
521,5863,1.0
521,5303,1.0
521,23427,1.0
522,5853,1.0
522,5861,1.0
522,5854,1.0
522,9635,1.0
522,5295,1.0
522,21982,1.0
523,5860,1.0
523,5853,1.0
523,5854,1.0
523,9635,1.0
523,5871,1.0
523,5295,1.0
523,14008,1.0
523,14010,1.0
524,5869,1.0
524,5304,1.0
524,5302,1.0
524,5307,1.0
525,5868,1.0
525,5872,1.0
525,5304,1.0
525,14014,1.0
526,5305,1.0
526,23430,1.0
527,5316,1.0
527,5307,1.0
527,5315,1.0
527,5300,1.0
527,14013,1.0
527,14012,1.0
528,5168,1.0
529,5158,1.0
529,5149,1.0
529,5155,1.0
529,5726,1.0
529,5725,1.0
529,5153,1.0
530,5718,1.0
530,5719,1.0
531,5155,1.0
531,5147,1.0
532,5143,1.0
532,5147,1.0
532,5156,1.0
532,21336,1.0
532,21341,1.0
533,5736,1.0
533,5740,1.0
534,5724,1.0
534,5149,1.0
534,5155,1.0
534,5157,1.0
534,5156,1.0
534,21345,1.0
535,5146,1.0
535,5151,1.0
535,28106,1.0
536,27637,1.0
537,5858,1.0
537,5282,1.0
537,5296,1.0
537,5294,1.0
537,23420,1.0
538,5863,1.0
539,5861,1.0
539,5858,1.0
539,5293,1.0
539,14009,1.0
540,5871,1.0
540,5297,1.0
542,5860,1.0
542,5853,1.0
542,5859,1.0
542,9635,1.0
542,5294,1.0
543,5859,1.0
543,5861,1.0
543,5292,1.0
543,5293,1.0
544,5293,1.0
544,23426,1.0
545,5164,1.0
545,5168,1.0
545,7561,1.0
545,23326,1.0
546,9545,1.0
546,5734,1.0
546,21346,1.0
547,5159,1.0
549,5726,1.0
549,5725,1.0
549,5151,1.0
549,21344,1.0
550,5162,1.0
550,27666,1.0
551,5165,1.0
552,5161,1.0
552,27662,1.0
553,5847,1.0
553,5848,1.0
553,5850,1.0
554,9550,1.0
554,9551,1.0
554,5737,1.0
554,5738,1.0
555,5169,1.0
555,5162,1.0
555,27666,1.0
555,27659,1.0
555,27674,1.0
556,5850,1.0
556,27679,1.0
557,5847,1.0
557,5848,1.0
557,5174,1.0
558,5161,1.0
558,5173,1.0
558,27662,1.0
560,5173,1.0
560,27662,1.0
561,5172,1.0
561,5847,1.0
561,5848,1.0
561,27674,1.0
561,27677,1.0
562,5735,1.0
562,5730,1.0
562,5737,1.0
562,21347,1.0
563,5160,1.0
563,5167,1.0
563,5169,1.0
563,5172,1.0
563,27674,1.0
564,5173,1.0
565,5852,1.0
565,5757,1.0
565,7586,1.0
565,21349,1.0
566,5179,1.0
566,7570,1.0
566,7587,1.0
566,28009,1.0
566,7575,1.0
566,23341,1.0
567,5745,1.0
567,5174,1.0
568,5745,1.0
569,27679,1.0
569,27675,1.0
569,27672,1.0
571,27684,1.0
572,5851,1.0
572,23343,1.0
573,5756,1.0
573,5852,1.0
573,5851,1.0
574,5749,1.0
575,5752,1.0
575,5754,1.0
575,5750,1.0
575,5748,1.0
575,5753,1.0
575,5757,1.0
575,5179,1.0
575,5851,1.0
575,21352,1.0
576,5851,1.0
577,5178,1.0
577,7586,1.0
577,7575,1.0
577,23342,1.0
578,5756,1.0
578,5746,1.0
578,5851,1.0
579,5753,1.0
580,5182,1.0
582,5761,1.0
582,21353,1.0
583,5182,1.0
583,5765,1.0
584,5762,1.0
584,27699,1.0
584,7590,1.0
586,5181,1.0
586,27703,1.0
586,7600,1.0
587,5766,1.0
587,5769,1.0
587,5768,1.0
588,9561,1.0
588,9564,1.0
588,5770,1.0
588,5772,1.0
589,5184,1.0
590,5770,1.0
591,27709,1.0
591,27714,1.0
592,5768,1.0
592,9573,1.0
592,5186,1.0
592,5191,1.0
592,21358,1.0
593,9563,1.0
594,5777,1.0
594,21363,1.0
594,21362,1.0
595,5193,1.0
595,23350,1.0
596,5777,1.0
596,5194,1.0
596,5189,1.0
596,5190,1.0
596,21364,1.0
597,5774,1.0
598,27722,1.0
599,5776,1.0
599,5188,1.0
599,21369,1.0
600,5782,1.0
600,21367,1.0
600,21366,1.0
601,5199,1.0
602,5206,1.0
602,5211,1.0
602,5208,1.0
603,5208,1.0
603,5204,1.0
603,27738,1.0
604,5205,1.0
604,5202,1.0
604,27740,1.0
604,27742,1.0
604,5213,1.0
604,7618,1.0
604,7614,1.0
605,5781,1.0
605,5204,1.0
605,5212,1.0
605,21372,1.0
606,5636,1.0
606,5215,1.0
606,5780,1.0
607,5781,1.0
607,5204,1.0
607,5202,1.0
607,5209,1.0
608,5215,1.0
608,5780,1.0
608,7617,1.0
609,5208,1.0
609,5207,1.0
609,5214,1.0
609,21370,1.0
610,5779,1.0
610,5639,1.0
610,5215,1.0
610,5780,1.0
610,27739,1.0
610,7621,1.0
611,5637,1.0
611,5211,1.0
611,5208,1.0
611,21372,1.0
612,5778,1.0
612,5785,1.0
613,5640,1.0
613,5643,1.0
613,5221,1.0
613,21375,1.0
614,5219,1.0
614,5216,1.0
614,21371,1.0
614,23366,1.0
615,5642,1.0
616,5787,1.0
616,5784,1.0
616,21375,1.0
617,5223,1.0
618,9583,1.0
619,5209,1.0
620,5638,1.0
621,5214,1.0
621,27752,1.0
622,9591,1.0
622,9592,1.0
623,27750,1.0
624,9589,1.0
624,9602,1.0
625,5641,1.0
625,5230,1.0
626,14076,1.0
627,5217,1.0
627,5224,1.0
627,27751,1.0
627,27755,1.0
628,5784,1.0
629,5449,1.0
630,5641,1.0
630,5231,1.0
630,5236,1.0
630,5233,1.0
630,21380,1.0
630,21377,1.0
631,5222,1.0
632,5228,1.0
633,5244,1.0
633,5229,1.0
633,5245,1.0
633,27763,1.0
633,21382,1.0
634,5795,1.0
634,5791,1.0
634,5794,1.0
635,5794,1.0
635,5238,1.0
635,5235,1.0
635,5232,1.0
635,5234,1.0
635,5227,1.0
635,7639,1.0
635,23370,1.0
636,5794,1.0
636,5235,1.0
636,7639,1.0
636,23370,1.0
636,21381,1.0
637,5792,1.0
637,5228,1.0
637,5245,1.0
637,27763,1.0
638,5244,1.0
638,5228,1.0
638,5252,1.0
639,5240,1.0
639,5250,1.0
639,5241,1.0
639,5254,1.0
639,27759,1.0
639,27761,1.0
639,23379,1.0
639,23375,1.0
639,23377,1.0
640,9603,1.0
640,5797,1.0
641,5241,1.0
641,23380,1.0
642,5797,1.0
643,9608,1.0
643,9605,1.0
643,5799,1.0
643,5798,1.0
643,5239,1.0
643,5251,1.0
643,5240,1.0
643,5250,1.0
643,5241,1.0
644,5242,1.0
644,5240,1.0
644,5250,1.0
644,5241,1.0
644,5257,1.0
644,5253,1.0
644,23380,1.0
645,5239,1.0
645,5251,1.0
645,5242,1.0
645,5252,1.0
645,5243,1.0
645,5248,1.0
645,27759,1.0
645,7650,1.0
645,23375,1.0
646,5241,1.0
646,5254,1.0
646,5247,1.0
646,5257,1.0
646,27761,1.0
646,7669,1.0
647,5790,1.0
647,5246,1.0
648,5246,1.0
648,5249,1.0
648,5229,1.0
648,5245,1.0
648,27763,1.0
648,7638,1.0
648,7653,1.0
648,7648,1.0
648,23371,1.0
649,5239,1.0
649,5251,1.0
649,5243,1.0
649,5248,1.0
649,21383,1.0
650,5240,1.0
650,5250,1.0
650,5241,1.0
650,23379,1.0
650,23377,1.0
651,5808,1.0
651,5798,1.0
651,5264,1.0
651,5240,1.0
651,5250,1.0
651,21385,1.0
652,5255,1.0
652,7662,1.0
653,5242,1.0
653,5801,1.0
653,21386,1.0
654,5264,1.0
654,27779,1.0
654,27778,1.0
654,27770,1.0
654,23387,1.0
655,5261,1.0
655,23384,1.0
656,5815,1.0
656,5807,1.0
656,5802,1.0
656,5814,1.0
656,5259,1.0
657,7683,1.0
658,9620,1.0
659,9615,1.0
659,5810,1.0
659,5818,1.0
659,21388,1.0
660,5268,1.0
660,5266,1.0
660,23391,1.0
661,5804,1.0
661,5815,1.0
661,5807,1.0
661,5802,1.0
661,5814,1.0
661,5812,1.0
661,21390,1.0
662,5259,1.0
662,23390,1.0
663,5812,1.0
663,5811,1.0
663,21391,1.0
664,5268,1.0
664,5266,1.0
664,23391,1.0
665,5813,1.0
665,5812,1.0
665,5818,1.0
665,21392,1.0
666,5267,1.0
666,5270,1.0
666,23399,1.0
667,5812,1.0
668,27787,1.0
668,27790,1.0
668,27786,1.0
669,5804,1.0
669,5807,1.0
669,5802,1.0
669,5814,1.0
669,5812,1.0
669,21389,1.0
670,5271,1.0
670,23400,1.0
671,5267,1.0
671,5270,1.0
672,5826,1.0
672,21399,1.0
673,5820,1.0
673,5819,1.0
673,5829,1.0
673,21396,1.0
673,21395,1.0
674,5817,1.0
674,5819,1.0
674,21394,1.0
675,5816,1.0
675,5817,1.0
675,5819,1.0
675,5829,1.0
675,21397,1.0
675,21395,1.0
675,21398,1.0
676,9621,1.0
676,5824,1.0
676,5822,1.0
676,21960,1.0
677,5810,1.0
677,5813,1.0
677,5809,1.0
677,5818,1.0
677,5817,1.0
677,21393,1.0
678,5816,1.0
678,5817,1.0
678,5819,1.0
678,21394,1.0
678,21397,1.0
678,21396,1.0
678,21395,1.0
680,5824,1.0
681,5822,1.0
681,5832,1.0
681,5825,1.0
681,5821,1.0
681,5831,1.0
681,5826,1.0
681,21400,1.0
682,5133,1.0
683,5825,1.0
683,5821,1.0
684,5135,1.0
684,5278,1.0
684,7699,1.0
684,23408,1.0
1012,26269,1.0
1012,11515,1.0
1012,11643,1.0
1013,11513,1.0
1013,11645,1.0
1013,11642,1.0
1013,11646,1.0
1013,11643,1.0
1015,11514,1.0
1017,26271,1.0
1017,11513,1.0
1017,11645,1.0
1017,11642,1.0
1017,11517,1.0
1018,11514,1.0
1018,11644,1.0
1019,11513,1.0
1019,11643,1.0
1019,11514,1.0
1019,11517,1.0
1019,11644,1.0
1020,11517,1.0
1020,11641,1.0
1020,11647,1.0
1021,11517,1.0
1021,11647,1.0
1022,26749,1.0
1023,11517,1.0
1023,11644,1.0
1023,11647,1.0
1027,11759,1.0
1028,26747,1.0
1028,26745,1.0
1028,11648,1.0
1030,26744,1.0
1030,11519,1.0
1030,11649,1.0
1032,26746,1.0
1033,11760,1.0
1033,11759,1.0
1034,26754,1.0
1034,11519,1.0
1034,11649,1.0
1034,11648,1.0
1034,11518,1.0
1036,26756,1.0
1036,26753,1.0
1037,11649,1.0
1037,11518,1.0
1037,11653,1.0
1038,11649,1.0
1039,11519,1.0
1039,11649,1.0
1040,11519,1.0
1041,11649,1.0
1041,11648,1.0
1041,11759,1.0
1042,26751,1.0
1043,11648,1.0
1043,11653,1.0
1043,11650,1.0
1044,26755,1.0
1045,26760,1.0
1046,7172,1.0
1046,7168,1.0
1047,7170,1.0
1048,7163,1.0
1049,7171,1.0
1053,28797,1.0
1053,7178,1.0
1054,7176,1.0
1055,7175,1.0
1056,7182,1.0
1057,7177,1.0
1058,7180,1.0
1059,7174,1.0
1060,7183,1.0
1061,7184,1.0
1062,7179,1.0
1063,21510,1.0
1064,7185,1.0
1065,28862,1.0
1066,28838,1.0
1068,28874,1.0
1068,28857,1.0
1068,21570,1.0
1069,28858,1.0
1070,28860,1.0
1071,21577,1.0
1072,21569,1.0
1073,21573,1.0
1074,21571,1.0
1075,21574,1.0
1076,21579,1.0
1077,23647,1.0
1078,23635,1.0
1079,23633,1.0
1083,10680,1.0
1083,10683,1.0
1084,6664,1.0
1085,10694,1.0
1085,10684,1.0
1085,23639,1.0
1086,23641,1.0
1087,23642,1.0
1088,10694,1.0
1088,10684,1.0
1088,23640,1.0
1089,31620,1.0
1090,31621,1.0
1091,23644,1.0
1092,23646,1.0
1093,11920,1.0
1097,11922,1.0
1097,11921,1.0
1097,11915,1.0
1098,11921,1.0
1100,11938,1.0
1101,11942,1.0
1101,11935,1.0
1102,11923,1.0
1102,11938,1.0
1102,11939,1.0
1102,11940,1.0
1103,2764,1.0
1104,4486,1.0
1105,28041,1.0
1105,28040,1.0
1105,21727,1.0
1106,1952,1.0
1107,15566,1.0
1108,1684,1.0
1109,7440,1.0
1110,1685,1.0
1112,19186,1.0
1113,19187,1.0
1114,12432,1.0
1114,21078,1.0
1114,12438,1.0
1115,21071,1.0
1116,21081,1.0
1116,21080,1.0
1117,12445,1.0
1117,12442,1.0
1118,12442,1.0
1119,12444,1.0
1120,12445,1.0
1120,12442,1.0
1121,12453,1.0
1121,12449,1.0
1121,12448,1.0
1122,12453,1.0
1122,12449,1.0
1122,12448,1.0
1123,12464,1.0
1124,12494,1.0
1125,12491,1.0
1126,12495,1.0
1126,12496,1.0
1127,12493,1.0
1128,26785,1.0
1129,26777,1.0
1130,26784,1.0
1131,26796,1.0
1132,26822,1.0
1133,26822,1.0
1134,26827,1.0
1135,28203,1.0
1136,28242,1.0
1137,28230,1.0
1138,28237,1.0
1139,28255,1.0
1140,28249,1.0
1141,26642,1.0
1142,26645,1.0
1142,26644,1.0
1143,26653,1.0
1144,26654,1.0
1145,12471,1.0
1146,12475,1.0
1147,26663,1.0
1148,26660,1.0
1149,12472,1.0
1150,12473,1.0
1150,12474,1.0
1151,26673,1.0
1152,26672,1.0
1152,26676,1.0
1152,26673,1.0
1153,19076,1.0
1154,19078,1.0
1155,19082,1.0
1155,19077,1.0
1155,19078,1.0
1156,19104,1.0
1157,19105,1.0
1158,19104,1.0
1158,19105,1.0
1158,19107,1.0
1159,19115,1.0
1160,26791,1.0
1160,19117,1.0
1161,19117,1.0
1161,19121,1.0
1161,19115,1.0
1162,19112,1.0
1163,26792,1.0
1163,31108,1.0
1164,31130,1.0
1164,31127,1.0
1165,31123,1.0
1165,31125,1.0
1165,31130,1.0
1166,26807,1.0
1166,26810,1.0
1167,26811,1.0
1168,26808,1.0
1169,31119,1.0
1170,31124,1.0
1171,31147,1.0
1172,31147,1.0
1172,22175,1.0
1173,31134,1.0
1174,22178,1.0
1175,31146,1.0
1175,31145,1.0
1175,31143,1.0
1176,20516,1.0
1177,20502,1.0
1178,20515,1.0
1179,20514,1.0
1180,20529,1.0
1181,1811,1.0
1182,12261,1.0
1183,4668,1.0
1184,17507,1.0
1185,7538,1.0
1186,12260,1.0
1187,12258,1.0
1189,10150,1.0
1190,21837,1.0
1191,21833,1.0
1199,31587,1.0
1200,13944,1.0
1201,8245,1.0
1202,8244,1.0
1203,13973,1.0
1204,31586,1.0
1205,13971,1.0
1206,13972,1.0
1207,31588,1.0
1208,13974,1.0
1209,22906,1.0
1210,7299,1.0
1210,24117,1.0
1212,7298,1.0
1212,7287,1.0
1213,11596,1.0
1214,11596,1.0
1215,11596,1.0
1215,11598,1.0
1215,11560,1.0
1216,11560,1.0
1216,11559,1.0
1217,11598,1.0
1218,16576,1.0
1219,8253,1.0
1219,11557,1.0
1220,16587,1.0
1221,11770,1.0
1222,16590,1.0
1223,11661,1.0
1224,11770,1.0
1225,11526,1.0
1226,11661,1.0
1227,15367,1.0
1228,15373,1.0
1229,15372,1.0
1230,11526,1.0
1232,15370,1.0
1233,15375,1.0
1233,11661,1.0
1233,11526,1.0
1234,15375,1.0
1234,11661,1.0
1234,11526,1.0
1236,15369,1.0
1236,15374,1.0
1236,11529,1.0
1236,11528,1.0
1237,15371,1.0
1238,17400,1.0
1239,17399,1.0
1240,31576,1.0
1241,9040,1.0
1241,9157,1.0
1242,2426,1.0
1242,2428,1.0
1243,9155,1.0
1244,9036,1.0
1245,17778,1.0
1246,2629,1.0
1247,2629,1.0
1248,2484,1.0
1248,12243,1.0
1250,11633,1.0
1250,11737,1.0
1251,12239,1.0
1252,2483,1.0
1254,11633,1.0
1256,11633,1.0
1257,11633,1.0
1257,12243,1.0
1257,11737,1.0
1258,2486,1.0
1259,2490,1.0
1260,2487,1.0
1260,2492,1.0
1261,2487,1.0
1262,2488,1.0
1263,2491,1.0
1264,22870,1.0
1265,13946,1.0
1266,11595,1.0
1266,11556,1.0
1268,11554,1.0
1269,11554,1.0
1270,11554,1.0
1271,11556,1.0
1272,15356,1.0
1272,11554,1.0
1273,15357,1.0
1274,16575,1.0
1275,11598,1.0
1277,16574,1.0
1277,11557,1.0
1278,16578,1.0
1278,11557,1.0
1278,11598,1.0
1278,11560,1.0
1280,31832,1.0
1281,3826,1.0
1283,17649,1.0
1284,1307,1.0
1285,24133,1.0
1290,10666,1.0
1291,10667,1.0
1291,8509,1.0
1292,8513,1.0
1293,8504,1.0
1294,6659,1.0
1295,6657,1.0
1296,6658,1.0
1297,6666,1.0
1298,8514,1.0
1299,10666,1.0
1299,6665,1.0
1300,6660,1.0
1301,6663,1.0
1302,19883,1.0
1302,10681,1.0
1302,19884,1.0
1302,19882,1.0
1303,23636,1.0
1304,23637,1.0
1305,23634,1.0
1308,13635,1.0
1308,13636,1.0
1311,13695,1.0
1312,13696,1.0
1313,13696,1.0
1314,13696,1.0
1315,8140,1.0
1316,8145,1.0
1316,8146,1.0
1317,31760,1.0
1318,31771,1.0
1319,3202,1.0
1320,31768,1.0
1321,31776,1.0
1322,15881,1.0
1322,8166,1.0
1323,20701,1.0
1324,8157,1.0
1325,31257,1.0
1325,8170,1.0
1326,8165,1.0
1327,20718,1.0
1328,20723,1.0
1329,8179,1.0
1330,10762,1.0
1331,20728,1.0
1332,13237,1.0
1333,13925,1.0
1334,20726,1.0
1334,20728,1.0
1335,20727,1.0
1336,20729,1.0
1337,20737,1.0
1338,13925,1.0
1338,13242,1.0
1339,1269,1.0
1339,8188,1.0
1339,8184,1.0
1340,6401,1.0
1340,13224,1.0
1340,13229,1.0
1341,8190,1.0
1342,8189,1.0
1342,8183,1.0
1343,20763,1.0
1343,20758,1.0
1344,20748,1.0
1345,20757,1.0
1345,20753,1.0
1346,8203,1.0
1347,6407,1.0
1348,8201,1.0
1349,20761,1.0
1350,8209,1.0
1351,20770,1.0
1353,3136,1.0
1354,2474,1.0
1355,2471,1.0
1356,2473,1.0
1357,2469,1.0
1358,2827,1.0
1359,19574,1.0
1359,2828,1.0
1359,2823,1.0
1359,2825,1.0
1360,2826,1.0
1360,2833,1.0
1361,19574,1.0
1361,2828,1.0
1362,2837,1.0
1363,19591,1.0
1363,2834,1.0
1363,2836,1.0
1364,3302,1.0
1365,29335,1.0
1366,30109,1.0
1366,29337,1.0
1367,29338,1.0
1368,30113,1.0
1369,2720,1.0
1370,29340,1.0
1371,31812,1.0
1372,29344,1.0
1373,30114,1.0
1376,15323,1.0
1377,3648,1.0
1377,15327,1.0
1378,23629,1.0
1379,16733,1.0
1380,12509,1.0
1381,31461,1.0
1382,5521,1.0
1383,16734,1.0
1385,3650,1.0
1387,3655,1.0
1387,3654,1.0
1388,3656,1.0
1391,3647,1.0
1393,3658,1.0
1395,3658,1.0
1395,3657,1.0
1396,3659,1.0
1397,3659,1.0
1399,2992,1.0
1401,2995,1.0
1403,2960,1.0
1405,3666,1.0
1409,3668,1.0
1412,3671,1.0
1413,3669,1.0
1414,3670,1.0
1415,3665,1.0
1416,3671,1.0
1417,3671,1.0
1418,3662,1.0
1418,3661,1.0
1424,3681,1.0
1425,3679,1.0
1426,3672,1.0
1429,3678,1.0
1429,25238,1.0
1430,3674,1.0
1432,25238,1.0
1434,3682,1.0
1439,3683,1.0
1440,3685,1.0
1441,3684,1.0
1443,3686,1.0
1445,3692,1.0
1446,3689,1.0
1447,3691,1.0
1451,3694,1.0
1452,3698,1.0
1453,3695,1.0
1454,3698,1.0
1456,3693,1.0
1457,3699,1.0
