8041 6489
node2,node1,weight
326,845,1.0
327,979,1.0
328,677,1.0
329,752,1.0
330,856,1.0
331,866,1.0
332,876,1.0
333,882,1.0
334,885,1.0
335,893,1.0
336,890,1.0
337,896,1.0
338,899,1.0
339,899,1.0
340,905,1.0
341,901,1.0
342,902,1.0
343,780,1.0
344,909,1.0
345,785,1.0
346,919,1.0
346,916,1.0
347,930,1.0
348,933,1.0
349,929,1.0
350,932,1.0
351,1046,1.0
352,1077,1.0
353,1076,1.0
354,978,1.0
355,997,1.0
356,1115,1.0
357,1116,1.0
358,1134,1.0
359,1085,1.0
360,1034,1.0
361,1143,1.0
362,1147,1.0
363,1249,1.0
364,1175,1.0
365,1070,1.0
366,1074,1.0
367,1080,1.0
368,1187,1.0
369,1193,1.0
370,1267,1.0
371,1112,1.0
372,1136,1.0
373,1221,1.0
373,1224,1.0
374,1312,1.0
375,1310,1.0
376,1320,1.0
377,1849,1.0
378,1301,1.0
379,1846,1.0
380,1347,1.0
381,1348,1.0
382,1841,1.0
383,1850,1.0
384,1849,1.0
385,1851,1.0
386,1418,1.0
386,1859,1.0
387,1419,1.0
387,1421,1.0
387,1863,1.0
387,1865,1.0
388,1863,1.0
388,1865,1.0
389,1328,1.0
390,1878,1.0
391,1399,1.0
392,1901,1.0
393,1900,1.0
394,1406,1.0
395,1927,1.0
396,1926,1.0
397,1933,1.0
398,1823,1.0
399,1833,1.0
400,1855,1.0
401,1862,1.0
402,1864,1.0
403,1420,1.0
403,1861,1.0
404,1874,1.0
405,1875,1.0
406,1838,1.0
407,1893,1.0
408,1902,1.0
409,1912,1.0
410,1920,1.0
411,1921,1.0
412,1830,1.0
413,1835,1.0
414,1839,1.0
415,1858,1.0
416,1897,1.0
417,1928,1.0
418,1873,1.0
419,1890,1.0
420,2920,1.0
421,2870,1.0
422,2824,1.0
422,2821,1.0
423,2876,1.0
423,2827,1.0
423,141,1.0
424,2963,1.0
425,2882,1.0
426,2882,1.0
427,2939,1.0
428,2944,1.0
429,2889,1.0
430,3033,1.0
431,2839,1.0
432,2892,1.0
433,2841,1.0
434,2818,1.0
435,2967,1.0
437,225,1.0
438,2910,1.0
439,2989,1.0
439,3077,1.0
440,2863,1.0
440,2864,1.0
440,232,1.0
441,2864,1.0
441,2911,1.0
441,2912,1.0
442,2866,1.0
442,2865,1.0
442,234,1.0
443,2867,1.0
444,2872,1.0
445,2877,1.0
446,2876,1.0
447,2888,1.0
448,2934,1.0
449,2829,1.0
450,2828,1.0
451,2932,1.0
452,3127,1.0
453,2937,1.0
453,2938,1.0
453,2882,1.0
454,3016,1.0
455,2885,1.0
456,3139,1.0
457,2826,1.0
458,2889,1.0
459,2949,1.0
460,2840,1.0
461,2840,1.0
462,2841,1.0
463,2959,1.0
463,2960,1.0
464,2962,1.0
465,188,1.0
466,2893,1.0
466,3017,1.0
467,2894,1.0
468,2895,1.0
469,2965,1.0
470,2966,1.0
471,2939,1.0
472,2882,1.0
473,2854,1.0
473,162,1.0
474,2854,1.0
475,2969,1.0
476,2848,1.0
477,2899,1.0
478,2850,1.0
478,2974,1.0
479,2902,1.0
480,2907,1.0
481,2981,1.0
482,2859,1.0
483,2987,1.0
484,2862,1.0
485,2862,1.0
485,2861,1.0
486,3238,1.0
486,3235,1.0
487,3081,1.0
487,2991,1.0
488,2994,1.0
489,2867,1.0
490,2997,1.0
491,2915,1.0
491,2914,1.0
491,2917,1.0
491,3259,1.0
492,2958,1.0
492,1431,1.0
493,2903,1.0
494,2922,1.0
495,2923,1.0
495,3002,1.0
496,3105,1.0
496,1433,1.0
497,3008,1.0
497,1432,1.0
498,3109,1.0
498,1434,1.0
499,3005,1.0
499,1435,1.0
500,1449,1.0
501,3293,1.0
502,2929,1.0
502,2928,1.0
503,2919,1.0
504,3127,1.0
505,2936,1.0
506,2883,1.0
506,3016,1.0
507,2939,1.0
507,3325,1.0
508,3021,1.0
509,3137,1.0
510,2946,1.0
511,2945,1.0
511,2946,1.0
511,3026,1.0
511,3027,1.0
511,3028,1.0
511,1437,1.0
512,3029,1.0
513,3029,1.0
514,2951,1.0
514,3030,1.0
515,2948,1.0
516,2952,1.0
517,3119,1.0
518,3121,1.0
519,3041,1.0
519,3182,1.0
520,3186,1.0
520,1453,1.0
521,3188,1.0
521,1444,1.0
521,1443,1.0
522,3188,1.0
523,2897,1.0
523,2852,1.0
523,2898,1.0
523,2855,1.0
524,3053,1.0
525,3054,1.0
525,3053,1.0
526,2970,1.0
527,3059,1.0
528,2971,1.0
529,3197,1.0
530,3207,1.0
531,3408,1.0
531,3411,1.0
532,3209,1.0
533,3067,1.0
534,3414,1.0
535,3418,1.0
536,2985,1.0
537,3078,1.0
538,2990,1.0
539,2993,1.0
540,3084,1.0
540,3085,1.0
540,3086,1.0
541,2954,1.0
542,2955,1.0
543,3089,1.0
544,3089,1.0
545,2954,1.0
546,3040,1.0
547,3455,1.0
548,3452,1.0
548,3458,1.0
548,3457,1.0
549,3266,1.0
550,3587,1.0
551,3452,1.0
551,3458,1.0
551,3457,1.0
552,3105,1.0
553,3001,1.0
554,3288,1.0
555,3331,1.0
556,2927,1.0
557,3123,1.0
558,3296,1.0
559,3122,1.0
560,3302,1.0
561,3306,1.0
562,3307,1.0
563,3315,1.0
564,1473,1.0
565,3049,1.0
565,3190,1.0
565,3378,1.0
565,1464,1.0
566,3315,1.0
567,3316,1.0
568,3324,1.0
569,3325,1.0
569,3326,1.0
569,3132,1.0
569,1452,1.0
570,3023,1.0
571,3133,1.0
572,3323,1.0
573,3321,1.0
573,3323,1.0
574,1478,1.0
575,3330,1.0
576,3493,1.0
577,3138,1.0
578,3147,1.0
578,3141,1.0
579,3144,1.0
579,3507,1.0
579,3503,1.0
580,3625,1.0
581,3504,1.0
582,3516,1.0
583,3161,1.0
584,3161,1.0
585,3158,1.0
586,3037,1.0
587,3357,1.0
588,3163,1.0
589,3357,1.0
589,3359,1.0
590,2962,1.0
591,3168,1.0
591,3167,1.0
592,1460,1.0
593,2965,1.0
594,3177,1.0
595,3189,1.0
596,3184,1.0
596,3370,1.0
597,3184,1.0
597,3370,1.0
597,3183,1.0
597,3192,1.0
597,1463,1.0
598,3187,1.0
598,3375,1.0
599,3191,1.0
600,3656,1.0
601,3051,1.0
602,3454,1.0
603,3194,1.0
604,3055,1.0
605,3055,1.0
606,3096,1.0
607,3095,1.0
608,3095,1.0
608,1496,1.0
610,3548,1.0
611,3099,1.0
611,1466,1.0
612,3396,1.0
612,3401,1.0
612,3399,1.0
612,1498,1.0
613,2973,1.0
614,3394,1.0
614,3398,1.0
614,3392,1.0
614,3401,1.0
615,3063,1.0
616,3205,1.0
616,3405,1.0
616,3204,1.0
617,3219,1.0
618,3225,1.0
619,3425,1.0
620,3679,1.0
621,3228,1.0
621,3227,1.0
622,3229,1.0
623,3428,1.0
623,3425,1.0
624,3230,1.0
625,3076,1.0
626,3434,1.0
626,3236,1.0
627,1502,1.0
628,3692,1.0
629,3256,1.0
629,3258,1.0
629,3267,1.0
629,3262,1.0
630,3452,1.0
630,3458,1.0
630,3457,1.0
630,3584,1.0
630,3586,1.0
631,3701,1.0
632,3461,1.0
632,3593,1.0
633,3589,1.0
633,3580,1.0
633,3583,1.0
633,3588,1.0
634,3290,1.0
634,3449,1.0
635,3596,1.0
637,3462,1.0
637,3460,1.0
637,1505,1.0
638,3709,1.0
638,3585,1.0
639,3475,1.0
640,3309,1.0
641,3462,1.0
641,3592,1.0
641,3708,1.0
642,3121,1.0
643,3450,1.0
643,1472,1.0
644,3287,1.0
644,3294,1.0
644,3598,1.0
645,3711,1.0
646,3598,1.0
647,3466,1.0
648,3604,1.0
649,3473,1.0
650,3306,1.0
650,3600,1.0
652,3472,1.0
654,3305,1.0
654,3607,1.0
654,3603,1.0
655,3606,1.0
655,3607,1.0
655,1507,1.0
656,3491,1.0
656,3490,1.0
657,3490,1.0
658,3495,1.0
658,3620,1.0
659,3335,1.0
660,3619,1.0
661,3339,1.0
662,3565,1.0
663,3417,1.0
664,3503,1.0
664,1483,1.0
665,3627,1.0
665,1513,1.0
666,3143,1.0
666,3142,1.0
666,3144,1.0
666,3149,1.0
666,3507,1.0
666,1482,1.0
668,3516,1.0
669,3352,1.0
669,3515,1.0
670,3522,1.0
670,3519,1.0
670,3517,1.0
670,1509,1.0
670,1485,1.0
670,1508,1.0
671,3350,1.0
671,3349,1.0
672,1486,1.0
673,3522,1.0
673,3519,1.0
673,3517,1.0
673,1485,1.0
673,1508,1.0
674,3514,1.0
675,3636,1.0
676,3353,1.0
677,3520,1.0
677,3521,1.0
678,3526,1.0
679,3364,1.0
679,3361,1.0
680,1515,1.0
681,3365,1.0
681,3363,1.0
682,1516,1.0
684,4089,1.0
685,3531,1.0
686,3647,1.0
687,3647,1.0
688,3184,1.0
688,3370,1.0
688,3183,1.0
688,3192,1.0
689,3656,1.0
689,3535,1.0
690,3377,1.0
691,3534,1.0
691,3651,1.0
692,3382,1.0
692,3652,1.0
693,3651,1.0
694,3537,1.0
695,3380,1.0
696,3654,1.0
697,3196,1.0
698,3545,1.0
699,3659,1.0
699,3786,1.0
699,1520,1.0
701,3552,1.0
702,3552,1.0
703,3407,1.0
704,3663,1.0
705,3499,1.0
706,3665,1.0
707,3564,1.0
708,3418,1.0
709,3571,1.0
711,3429,1.0
712,3576,1.0
713,3576,1.0
713,3686,1.0
714,3458,1.0
714,3457,1.0
714,3582,1.0
715,3704,1.0
716,3584,1.0
716,3586,1.0
716,3582,1.0
717,3835,1.0
717,3834,1.0
718,3593,1.0
718,3595,1.0
718,3594,1.0
719,3999,1.0
720,3713,1.0
720,4009,1.0
721,3713,1.0
722,3573,1.0
722,1528,1.0
722,1529,1.0
723,3758,1.0
723,3757,1.0
723,3721,1.0
724,3638,1.0
724,3637,1.0
725,3721,1.0
726,3615,1.0
726,3574,1.0
727,3727,1.0
728,3722,1.0
729,3726,1.0
730,3725,1.0
730,3729,1.0
731,4036,1.0
732,1512,1.0
734,3736,1.0
734,3867,1.0
735,3509,1.0
736,3629,1.0
738,3506,1.0
738,3624,1.0
739,3743,1.0
740,3741,1.0
741,3868,1.0
741,3870,1.0
742,4051,1.0
743,3749,1.0
744,3522,1.0
744,3519,1.0
744,3517,1.0
744,3749,1.0
745,3757,1.0
746,4186,1.0
747,3679,1.0
748,3634,1.0
749,3755,1.0
750,3639,1.0
751,3758,1.0
751,3757,1.0
751,3721,1.0
753,3888,1.0
754,3641,1.0
755,3643,1.0
756,3765,1.0
756,4093,1.0
757,3896,1.0
757,3894,1.0
758,3765,1.0
759,3645,1.0
760,3899,1.0
761,4097,1.0
762,3696,1.0
763,1557,1.0
764,3902,1.0
765,3770,1.0
766,3772,1.0
767,1538,1.0
768,3776,1.0
769,1518,1.0
770,3778,1.0
771,3784,1.0
772,3787,1.0
773,3782,1.0
774,3785,1.0
775,3661,1.0
776,3791,1.0
777,4141,1.0
778,3802,1.0
779,3796,1.0
781,3807,1.0
782,3806,1.0
783,3811,1.0
783,3810,1.0
783,4184,1.0
783,1542,1.0
784,3566,1.0
786,3815,1.0
786,3751,1.0
786,3750,1.0
787,3677,1.0
788,1569,1.0
789,4198,1.0
790,3682,1.0
791,3686,1.0
792,3819,1.0
793,4201,1.0
793,4204,1.0
794,3964,1.0
795,3684,1.0
796,3822,1.0
796,3693,1.0
797,3827,1.0
797,3828,1.0
798,3831,1.0
800,3984,1.0
801,3697,1.0
802,4232,1.0
803,3983,1.0
804,3833,1.0
804,3835,1.0
805,3841,1.0
805,3836,1.0
805,4236,1.0
806,3994,1.0
807,3992,1.0
808,3842,1.0
808,3844,1.0
808,3843,1.0
809,3843,1.0
810,3849,1.0
811,3843,1.0
812,4050,1.0
813,3868,1.0
813,3870,1.0
814,4005,1.0
815,3851,1.0
816,1634,1.0
817,3714,1.0
817,3853,1.0
818,4014,1.0
819,4012,1.0
820,3856,1.0
821,3878,1.0
823,4081,1.0
824,4255,1.0
825,4255,1.0
826,3830,1.0
827,4026,1.0
829,3865,1.0
830,3862,1.0
830,4030,1.0
831,3731,1.0
833,4037,1.0
834,1552,1.0
835,3866,1.0
836,3866,1.0
837,3871,1.0
837,4049,1.0
838,4272,1.0
839,3869,1.0
839,3875,1.0
839,1587,1.0
840,3869,1.0
840,3875,1.0
840,1589,1.0
841,4180,1.0
841,4175,1.0
842,3876,1.0
843,4073,1.0
843,1593,1.0
844,3877,1.0
846,3858,1.0
847,3637,1.0
847,1533,1.0
848,4340,1.0
849,3759,1.0
850,4077,1.0
851,4074,1.0
852,4079,1.0
853,1595,1.0
854,4084,1.0
855,4089,1.0
857,4092,1.0
858,3894,1.0
859,3894,1.0
860,4099,1.0
861,4098,1.0
862,3898,1.0
863,4300,1.0
864,4104,1.0
865,1598,1.0
866,4104,1.0
867,1598,1.0
868,4113,1.0
869,4103,1.0
870,4113,1.0
871,4113,1.0
872,4104,1.0
873,3905,1.0
874,3779,1.0
875,4114,1.0
877,3914,1.0
877,1603,1.0
878,3908,1.0
879,4117,1.0
880,3908,1.0
881,3909,1.0
883,3913,1.0
883,3917,1.0
884,4306,1.0
885,3925,1.0
885,1607,1.0
886,3919,1.0
886,1608,1.0
887,4138,1.0
887,4313,1.0
888,1609,1.0
889,3928,1.0
891,4161,1.0
891,4149,1.0
892,3931,1.0
892,4143,1.0
893,3930,1.0
893,1565,1.0
894,4148,1.0
895,3934,1.0
895,1610,1.0
897,3927,1.0
897,4143,1.0
898,3926,1.0
899,3930,1.0
899,3933,1.0
900,4150,1.0
900,4159,1.0
901,3944,1.0
901,1614,1.0
902,3937,1.0
902,3860,1.0
902,1613,1.0
903,3941,1.0
904,4163,1.0
904,4065,1.0
905,3935,1.0
905,3861,1.0
905,1612,1.0
906,3803,1.0
906,3940,1.0
906,4164,1.0
906,4163,1.0
906,4065,1.0
906,1566,1.0
907,3947,1.0
908,3942,1.0
909,3945,1.0
909,4171,1.0
910,4169,1.0
910,4173,1.0
910,1615,1.0
910,1616,1.0
911,4171,1.0
912,4188,1.0
913,3957,1.0
914,3954,1.0
915,4195,1.0
915,4190,1.0
916,3952,1.0
917,3954,1.0
918,3675,1.0
919,3952,1.0
920,3673,1.0
921,4206,1.0
922,3962,1.0
923,3961,1.0
924,4209,1.0
925,4209,1.0
926,4208,1.0
926,4209,1.0
926,4210,1.0
926,4211,1.0
927,3966,1.0
928,4216,1.0
928,4213,1.0
930,4221,1.0
930,4224,1.0
930,1626,1.0
931,3976,1.0
932,4223,1.0
932,1624,1.0
933,4219,1.0
933,4218,1.0
933,1622,1.0
934,3976,1.0
935,3981,1.0
936,3980,1.0
937,3982,1.0
937,3987,1.0
938,1627,1.0
938,1628,1.0
939,3829,1.0
940,3985,1.0
941,4230,1.0
941,4229,1.0
942,3989,1.0
943,4231,1.0
944,3982,1.0
945,3993,1.0
946,4010,1.0
947,4235,1.0
948,4237,1.0
948,4233,1.0
949,3840,1.0
950,3996,1.0
951,1576,1.0
952,4025,1.0
953,4242,1.0
954,1635,1.0
955,3877,1.0
955,4070,1.0
955,4015,1.0
955,4280,1.0
956,3855,1.0
957,4250,1.0
958,4254,1.0
959,4018,1.0
959,4019,1.0
959,1681,1.0
960,4027,1.0
960,3863,1.0
960,1579,1.0
961,4031,1.0
962,4034,1.0
963,1682,1.0
964,4033,1.0
965,4415,1.0
966,4245,1.0
967,4268,1.0
968,4275,1.0
968,1639,1.0
969,4265,1.0
969,4269,1.0
969,4387,1.0
970,4043,1.0
970,4049,1.0
971,3867,1.0
972,4049,1.0
973,4058,1.0
973,4062,1.0
973,4008,1.0
973,4056,1.0
974,4061,1.0
975,4196,1.0
976,4346,1.0
977,4398,1.0
979,4079,1.0
979,1647,1.0
980,4284,1.0
981,4282,1.0
981,4283,1.0
982,4090,1.0
983,4292,1.0
984,4404,1.0
985,4095,1.0
986,4102,1.0
987,4264,1.0
988,4263,1.0
989,4102,1.0
990,4341,1.0
991,4115,1.0
992,4301,1.0
993,4301,1.0
993,1651,1.0
994,4106,1.0
995,3911,1.0
995,3910,1.0
996,4424,1.0
998,4120,1.0
999,4127,1.0
1000,4127,1.0
1001,3912,1.0
1002,4312,1.0
1003,4130,1.0
1004,4314,1.0
1005,4131,1.0
1005,4135,1.0
1006,4313,1.0
1007,4308,1.0
1007,4425,1.0
1008,4317,1.0
1009,4319,1.0
1009,4144,1.0
1010,4145,1.0
1010,4318,1.0
1011,4157,1.0
1012,4321,1.0
1013,4161,1.0
1013,4149,1.0
1014,4156,1.0
1014,4153,1.0
1015,4324,1.0
1015,4320,1.0
1015,1660,1.0
1016,4322,1.0
1017,3941,1.0
1018,3937,1.0
1018,3860,1.0
1019,1643,1.0
1020,1692,1.0
1021,4173,1.0
1022,4332,1.0
1023,4167,1.0
1024,4172,1.0
1025,4182,1.0
1026,4337,1.0
1026,4336,1.0
1026,4460,1.0
1027,4182,1.0
1028,4179,1.0
1028,4176,1.0
1029,4179,1.0
1029,4176,1.0
1030,3948,1.0
1030,3951,1.0
1031,4175,1.0
1032,4181,1.0
1032,4339,1.0
1032,4333,1.0
1032,4338,1.0
1033,4190,1.0
1033,4192,1.0
1034,3953,1.0
1034,3960,1.0
1035,4343,1.0
1035,4344,1.0
1035,1695,1.0
1036,4477,1.0
1037,4347,1.0
1038,4354,1.0
1039,4482,1.0
1040,3975,1.0
1040,3978,1.0
1041,4489,1.0
1041,4491,1.0
1042,4494,1.0
1042,4633,1.0
1043,4485,1.0
1044,4492,1.0
1045,4484,1.0
1046,4363,1.0
1047,4366,1.0
1048,4021,1.0
1049,4380,1.0
1050,4022,1.0
1051,4369,1.0
1052,4498,1.0
1053,1687,1.0
1054,4297,1.0
1055,4298,1.0
1056,4503,1.0
1057,4649,1.0
1057,4504,1.0
1058,4370,1.0
1059,4372,1.0
1060,4507,1.0
1061,4368,1.0
1062,4376,1.0
1062,4374,1.0
1063,4378,1.0
1063,4513,1.0
1064,4706,1.0
1065,4023,1.0
1066,4379,1.0
1067,4379,1.0
1067,4520,1.0
1068,4382,1.0
1069,4260,1.0
1070,4677,1.0
1071,4035,1.0
1072,4529,1.0
1073,4529,1.0
1074,4532,1.0
1074,1712,1.0
1075,4389,1.0
1076,4531,1.0
1076,1711,1.0
1078,4271,1.0
1078,4391,1.0
1079,4683,1.0
1080,4535,1.0
1080,1714,1.0
1081,4274,1.0
1082,4390,1.0
1082,4393,1.0
1083,4541,1.0
1084,4534,1.0
1084,4533,1.0
1085,4469,1.0
1086,4397,1.0
1087,4662,1.0
1088,4334,1.0
1088,4337,1.0
1089,4459,1.0
1090,4341,1.0
1091,4606,1.0
1092,4471,1.0
1092,4470,1.0
1093,4470,1.0
1094,4402,1.0
1095,4285,1.0
1096,4566,1.0
1096,4564,1.0
1097,4404,1.0
1098,4406,1.0
1099,4409,1.0
1099,4408,1.0
1099,4410,1.0
1100,4409,1.0
1100,4407,1.0
1101,4570,1.0
1102,4416,1.0
1103,4574,1.0
1104,4261,1.0
1105,4413,1.0
1106,4455,1.0
1107,4107,1.0
1108,4414,1.0
1108,4412,1.0
1108,4573,1.0
1108,4571,1.0
1108,4456,1.0
1109,4411,1.0
1110,4110,1.0
1111,4575,1.0
1112,4583,1.0
1113,4427,1.0
1114,4421,1.0
1116,4439,1.0
1117,4315,1.0
1118,4434,1.0
1119,4136,1.0
1119,4430,1.0
1120,4438,1.0
1121,4438,1.0
1122,4592,1.0
1123,4435,1.0
1124,4599,1.0
1125,4164,1.0
1125,4163,1.0
1126,4168,1.0
1127,4450,1.0
1128,1713,1.0
1129,4600,1.0
1130,4598,1.0
1131,4452,1.0
1132,4453,1.0
1133,4459,1.0
1133,1693,1.0
1134,4605,1.0
1134,4604,1.0
1135,4760,1.0
1137,4763,1.0
1137,4761,1.0
1138,4342,1.0
1139,4175,1.0
1140,4466,1.0
1141,4341,1.0
1142,1694,1.0
1143,4616,1.0
1143,1764,1.0
1144,4476,1.0
1145,4473,1.0
1146,4619,1.0
1148,4786,1.0
1149,4784,1.0
1150,4494,1.0
1150,4633,1.0
1150,1738,1.0
1151,4497,1.0
1151,4490,1.0
1152,4636,1.0
1153,4640,1.0
1154,4942,1.0
1155,4637,1.0
1155,4940,1.0
1156,4801,1.0
1157,4807,1.0
1158,1743,1.0
1159,4651,1.0
1160,4370,1.0
1161,4643,1.0
1161,4657,1.0
1162,4375,1.0
1163,4515,1.0
1164,4500,1.0
1165,4605,1.0
1165,4604,1.0
1166,4758,1.0
1167,4761,1.0
1167,1759,1.0
1168,1772,1.0
1169,4524,1.0
1170,4823,1.0
1171,4822,1.0
1171,4821,1.0
1172,4675,1.0
1173,4827,1.0
1174,4525,1.0
1175,4677,1.0
1176,4674,1.0
1177,4383,1.0
1178,4527,1.0
1179,4831,1.0
1180,4678,1.0
1181,4838,1.0
1182,4978,1.0
1183,4840,1.0
1184,4686,1.0
1185,4845,1.0
1185,4983,1.0
1185,1776,1.0
1186,4540,1.0
1186,4542,1.0
1187,4692,1.0
1188,4689,1.0
1189,4542,1.0
1190,4545,1.0
1190,4538,1.0
1190,4543,1.0
1191,4697,1.0
1191,4694,1.0
1192,4544,1.0
1194,4703,1.0
1195,4704,1.0
1195,1752,1.0
1196,4942,1.0
1197,4709,1.0
1197,4707,1.0
1198,4559,1.0
1199,4715,1.0
1200,4565,1.0
1201,4416,1.0
1202,4416,1.0
1203,4572,1.0
1203,4571,1.0
1204,4719,1.0
1205,4456,1.0
1206,4454,1.0
1207,4723,1.0
1208,4730,1.0
1209,4731,1.0
1210,4735,1.0
1211,4899,1.0
1212,4897,1.0
1212,4898,1.0
1213,5024,1.0
1213,5026,1.0
1214,4747,1.0
1214,4746,1.0
1215,4453,1.0
1216,4906,1.0
1217,4910,1.0
1218,4910,1.0
1219,4767,1.0
1220,4612,1.0
1220,1785,1.0
1221,4774,1.0
1221,1762,1.0
1222,4612,1.0
1223,4930,1.0
1223,4927,1.0
1223,1763,1.0
1225,4610,1.0
1226,4780,1.0
1227,4611,1.0
1227,4613,1.0
1227,4617,1.0
1228,4471,1.0
1228,4470,1.0
1229,5068,1.0
1230,1765,1.0
1231,4859,1.0
1232,4623,1.0
1233,4786,1.0
1234,4935,1.0
1235,4628,1.0
1235,4792,1.0
1236,4789,1.0
1237,4789,1.0
1237,4792,1.0
1238,4799,1.0
1239,5077,1.0
1240,5076,1.0
1241,4938,1.0
1242,4977,1.0
1243,4963,1.0
1243,4962,1.0
1243,4964,1.0
1244,5116,1.0
1244,5120,1.0
1245,4851,1.0
1246,4801,1.0
1246,4824,1.0
1246,5097,1.0
1247,4820,1.0
1248,4825,1.0
