node_idx,hit_id,particle_id,volume_id,layer_id,module_id,nhits
139,77996,603497811949912064,14,8,57,11.0
140,77997,819655544498290688,14,8,58,13.0
141,78003,247703545782992896,14,8,59,10.0
142,78328,707069402104725504,14,8,114,11.0
143,78016,819655544498290688,14,8,62,13.0
144,78017,333269121204486144,14,8,62,11.0
145,78020,193665847829467137,14,8,62,11.0
146,78024,414336731995701248,14,8,62,12.0
147,78027,621503345646895104,14,8,62,13.0
148,78031,193665847829467137,14,8,63,11.0
149,78039,653022289566105600,14,8,65,14.0
150,78040,63050532222140416,14,8,65,11.0
151,78041,351283450994491392,14,8,65,13.0
152,78043,553947495810465792,14,8,66,14.0
153,78052,621510148875091968,14,8,68,16.0
154,78053,337783509789704192,14,8,68,15.0
155,78054,189152696178049024,14,8,68,15.0
156,78062,423338914728640512,14,8,69,12.0
157,5340,49545437056598016,7,8,43,15.0
157,5374,49545437056598016,7,8,45,15.0
158,5344,135110668880707584,7,8,43,13.0
158,5370,135110668880707584,7,8,45,13.0
159,5354,463872754483986432,7,8,44,14.0
159,5242,463872754483986432,7,8,39,14.0
159,5302,463872754483986432,7,8,42,14.0
160,5359,607988011279319040,7,8,44,14.0
160,5427,607988011279319040,7,8,50,14.0
160,5403,607988011279319040,7,8,47,14.0
161,5362,720577933244104704,7,8,44,11.0
161,5437,720577933244104704,7,8,50,11.0
161,5405,720577933244104704,7,8,47,11.0
162,5369,756607554896789504,7,8,45,16.0
162,5385,756607554896789504,7,8,46,16.0
163,5372,378306972904062976,7,8,45,13.0
164,5378,607989866705190912,7,8,46,14.0
164,5410,607989866705190912,7,8,48,14.0
165,5390,878204195079979008,7,8,47,13.0
165,5352,878204195079979008,7,8,44,13.0
166,5398,607987942559842304,7,8,47,12.0
166,5445,607987942559842304,7,8,50,12.0
167,1189,423339052167593984,7,2,103,11.0
168,1190,112593564097052672,7,2,103,13.0
169,1200,909730079666339840,7,2,104,11.0
169,1168,909730079666339840,7,2,101,11.0
170,52567,801644307084738560,12,10,55,13.0
171,929,63051837892198400,7,2,80,11.0
172,932,256708820892385280,7,2,80,13.0
172,892,256708820892385280,7,2,78,13.0
173,934,193657601475477504,7,2,81,10.0
174,937,243197884571320320,7,2,81,7.0
175,56403,414339824372154368,13,2,343,12.0
175,56408,414339824372154368,13,2,344,12.0
176,56405,801644032223617026,13,2,343,13.0
177,5240,63051769172721664,7,8,39,13.0
178,4900,761108611903520768,7,8,20,13.0
178,4818,761108611903520768,7,8,17,13.0
179,4901,833167786489413632,7,8,20,11.0
179,4791,833167786489413632,7,8,17,11.0
180,8117,49564472351653888,7,10,71,14.0
180,8058,49564472351653888,7,10,68,14.0
181,8119,905237543874723840,7,10,71,12.0
182,8121,0,7,10,71,0.0
183,8122,860190896082124800,7,10,71,10.0
183,8172,860190896082124800,7,10,74,10.0
184,7301,756612227821207552,7,10,33,12.0
184,7344,756612227821207552,7,10,36,12.0
185,7305,720581575376371712,7,10,33,12.0
186,7315,45046166756261888,7,10,33,16.0
186,7358,45046166756261888,7,10,36,16.0
187,7324,270222505992519680,7,10,34,12.0
188,7328,495396440047091712,7,10,34,12.0
189,7330,216174362661748736,7,10,35,15.0
189,7413,216174362661748736,7,10,37,15.0
190,7331,648521919754141696,7,10,35,16.0
190,7327,648521919754141696,7,10,34,16.0
191,7341,607992203167399936,7,10,35,11.0
192,7348,49555676258631680,7,10,36,13.0
192,7313,49555676258631680,7,10,33,13.0
193,901,184649577587015680,7,2,79,13.0
193,878,184649577587015680,7,2,77,13.0
194,913,855694030963474432,7,2,79,15.0
195,915,414346009125060608,7,2,79,14.0
195,875,414346009125060608,7,2,77,14.0
196,52615,423340632715558912,12,10,62,11.0
197,830,598980743305101312,7,2,73,11.0
198,2003,423351146795499520,7,4,58,14.0
199,1593,198159689274359808,7,4,23,13.0
199,1623,198159689274359808,7,4,25,13.0
200,1594,603485648602529792,7,4,24,10.0
201,1596,909727468326223872,7,4,24,11.0
201,1569,909727468326223872,7,4,22,11.0
202,25098,603503034630144000,8,4,302,11.0
203,25101,22518135575805952,8,4,302,10.0
204,25105,603497743230435328,8,4,302,11.0
205,25114,13512310710599680,8,4,303,11.0
206,25119,603488603540029440,8,4,304,12.0
207,25120,729590767495938048,8,4,304,10.0
208,25138,220677206374875136,8,4,306,6.0
209,25144,603491077441191936,8,4,306,12.0
210,25153,607998113042399232,8,4,306,11.0
211,25173,603497468352528384,8,4,307,14.0
212,25175,243195548109111296,8,4,307,13.0
213,25188,707069264665772032,8,4,308,9.0
214,25192,216173744186458112,8,4,309,10.0
215,25193,846678310493618176,8,4,309,11.0
216,25207,423346336432128000,8,4,310,6.0
217,25210,252203365839142912,8,4,310,10.0
218,25214,373807221567389696,8,4,310,11.0
219,25217,909728773996281856,8,4,311,12.0
220,25223,4514800902078464,8,4,312,8.0
221,25232,301748390578880512,8,4,313,5.0
222,25244,198164499637731328,8,4,313,15.0
223,25245,373800487058669568,8,4,314,5.0
224,25249,216175668331806720,8,4,314,12.0
225,25258,729591248532275200,8,4,315,8.0
226,25265,9008711083229184,8,4,315,11.0
227,3264,45037439382716416,7,6,33,13.0
227,3299,45037439382716416,7,6,36,13.0
228,3274,495396440047091712,7,6,34,12.0
229,3279,720581575376371712,7,6,34,12.0
229,3285,720581575376371712,7,6,35,12.0
230,3282,648521919754141696,7,6,35,16.0
231,3291,378322022469468160,7,6,36,13.0
231,3245,378322022469468160,7,6,33,13.0
232,3295,49555676258631680,7,6,36,13.0
232,3259,49555676258631680,7,6,33,13.0
233,26669,553953474404941824,8,6,81,12.0
233,26672,553953474404941824,8,6,82,12.0
234,26670,553948457883140096,8,6,82,12.0
235,26673,756609135444754432,8,6,82,16.0
235,26666,756609135444754432,8,6,81,16.0
236,26674,121602962375049216,8,6,82,14.0
236,26428,121602962375049216,8,6,30,14.0
236,26438,121602962375049216,8,6,31,14.0
237,26675,689051705060360192,8,6,82,4.0
238,26676,0,8,6,82,0.0
239,6830,27022216239513600,7,10,14,13.0
239,6933,27022216239513600,7,10,17,13.0
240,6847,603522894558920704,7,10,14,13.0
240,6943,603522894558920704,7,10,17,13.0
241,7292,45037439382716416,7,10,33,13.0
241,7421,45037439382716416,7,10,39,13.0
241,7384,45037439382716416,7,10,36,13.0
242,992,851183009632616448,7,2,85,12.0
243,1004,756606592824115200,7,2,87,14.0
244,9028,729590355179077632,7,12,4,15.0
245,4065,13512791746936832,7,6,84,13.0
246,4066,247705195050434560,7,6,85,16.0
246,4037,247705195050434560,7,6,82,16.0
247,4078,621498810161430528,7,6,85,14.0
248,4083,423341800946663424,7,6,85,13.0
249,4088,765615716224204800,7,6,85,12.0
249,4130,765615716224204800,7,6,87,12.0
250,4096,247699147736481792,7,6,86,13.0
250,4063,247699147736481792,7,6,84,13.0
251,4100,0,7,6,86,0.0
252,46399,4506829442777088,9,12,66,13.0
253,46406,770124469812330496,9,12,66,13.0
254,46409,819656094254104576,9,12,66,12.0
255,46410,85568805236899840,9,12,67,14.0
256,46419,662030244735090688,9,12,68,14.0
256,46401,662030244735090688,9,12,66,14.0
257,46424,603488397381599232,9,12,68,13.0
258,46425,495401594007846912,9,12,68,12.0
258,46462,495401594007846912,9,12,71,12.0
259,46427,905233489425596416,9,12,68,13.0
259,46408,905233489425596416,9,12,66,13.0
260,46429,495401937605230592,9,12,68,14.0
261,46431,770124469812330496,9,12,68,13.0
262,46441,495401731446800384,9,12,68,12.0
262,46458,495401731446800384,9,12,71,12.0
263,46445,45056749555679232,9,12,69,12.0
263,46413,45056749555679232,9,12,67,12.0
264,46446,621497367052419072,9,12,69,12.0
265,46451,495402349922091008,9,12,70,11.0
265,46448,495402349922091008,9,12,69,11.0
266,46461,495397058522382336,9,12,71,10.0
267,46464,689052254816174080,9,12,71,14.0
268,46469,702562572661948416,9,12,72,16.0
268,46449,702562572661948416,9,12,70,16.0
269,46473,63059397034639360,9,12,72,10.0
270,46483,450360856090247168,9,12,73,11.0
270,46471,450360856090247168,9,12,72,11.0
271,46489,373802136326111232,9,12,74,11.0
272,46494,121597396097433600,9,12,74,13.0
273,46501,621504032841662464,9,12,74,13.0
274,46506,243195685548064768,9,12,75,13.0
274,46479,243195685548064768,9,12,73,13.0
275,46510,4506966881730560,9,12,75,11.0
276,46512,198166973538893824,9,12,75,12.0
276,46478,198166973538893824,9,12,73,12.0
277,46515,905227304672690176,9,12,75,12.0
278,46525,594475631849242624,9,12,77,15.0
278,46497,594475631849242624,9,12,74,15.0
279,46530,765613104884088832,9,12,77,13.0
279,46502,765613104884088832,9,12,74,13.0
280,46531,729585338657275904,9,12,77,12.0
281,46532,184650058623352832,9,12,77,12.0
281,46503,184650058623352832,9,12,74,12.0
282,46534,63051150697431040,9,12,77,15.0
282,46556,63051150697431040,9,12,79,15.0
283,46538,801643894767878144,9,12,78,9.0
284,46542,216176492965527552,9,12,78,11.0
285,46552,4516037852659712,9,12,79,12.0
285,46574,4516037852659712,9,12,82,12.0
286,46554,770124538531807232,9,12,79,14.0
286,46583,770124538531807232,9,12,82,14.0
287,46558,734087082858774528,9,12,79,10.0
288,46576,756606180507254784,9,12,82,12.0
289,46581,49553545954852864,9,12,82,16.0
289,46612,49553545954852864,9,12,85,16.0
290,46591,337772789551333376,9,12,82,11.0
291,46614,603512174320549888,9,12,85,13.0
291,46645,603512174320549888,9,12,87,13.0
292,46625,49541176449040384,9,12,85,13.0
292,46587,49541176449040384,9,12,82,13.0
292,46544,49541176449040384,9,12,79,13.0
293,46628,463871586252881920,9,12,85,11.0
294,46631,324263021461372928,9,12,85,13.0
295,46641,882705664403570688,9,12,87,13.0
295,46680,882705664403570688,9,12,90,13.0
296,46643,333269808399253504,9,12,87,15.0
297,46647,247698666700144640,9,12,87,14.0
298,46649,621504101561139200,9,12,87,15.0
299,46652,495410183942438912,9,12,87,13.0
299,46681,495410183942438912,9,12,90,13.0
300,46654,49546948885086208,9,12,87,12.0
300,46620,49546948885086208,9,12,85,12.0
301,46656,770120071765819392,9,12,88,10.0
301,46669,770120071765819392,9,12,89,10.0
302,46665,653025862978895872,9,12,89,11.0
302,46696,653025862978895872,9,12,91,11.0
303,46668,63051219416907776,9,12,89,10.0
304,46674,387310255148630016,9,12,90,14.0
304,46717,387310255148630016,9,12,93,14.0
305,46678,400820779152834560,9,12,90,12.0
305,46735,400820779152834560,9,12,93,12.0
306,46683,693556266760404992,9,12,90,11.0
307,46685,324261166035501056,9,12,90,12.0
308,46686,112590196842692608,9,12,90,11.0
309,46700,707067134361993216,9,12,92,12.0
309,46695,707067134361993216,9,12,91,12.0
310,46703,463871654972358656,9,12,92,12.0
311,46704,819657125046255616,9,12,92,12.0
311,46740,819657125046255616,9,12,94,12.0
312,41423,603507501396131840,9,6,60,14.0
312,41459,603507501396131840,9,6,63,14.0
313,41430,337772583392903168,9,6,61,15.0
313,41437,337772583392903168,9,6,62,15.0
314,41433,13516365159727104,9,6,62,15.0
315,41442,256707996258664448,9,6,63,13.0
315,41386,256707996258664448,9,6,60,13.0
316,41451,4506829442777088,9,6,63,13.0
316,41489,4506829442777088,9,6,66,13.0
317,41455,373803304557215744,9,6,63,11.0
318,41456,819656094254104576,9,6,63,12.0
318,41555,819656094254104576,9,6,68,12.0
318,41496,819656094254104576,9,6,66,12.0
319,41457,45056680836202496,9,6,63,14.0
319,41490,45056680836202496,9,6,66,14.0
320,41460,256707927539187712,9,6,63,14.0
320,41491,256707927539187712,9,6,66,14.0
320,41397,256707927539187712,9,6,60,14.0
321,41466,472878304471285760,9,6,64,14.0
321,41436,472878304471285760,9,6,62,14.0
322,41482,689052254816174080,9,6,66,14.0
322,41589,689052254816174080,9,6,71,14.0
322,41526,689052254816174080,9,6,68,14.0
323,41492,576470098152259584,9,6,66,8.0
324,41499,45056749555679232,9,6,66,12.0
325,41548,495401937605230592,9,6,68,14.0
325,41609,495401937605230592,9,6,71,14.0
325,41487,495401937605230592,9,6,66,14.0
326,41564,400821122750218240,9,6,69,13.0
327,41567,553948114285756416,9,6,69,6.0
328,41583,373802136326111232,9,6,71,11.0
328,41648,373802136326111232,9,6,74,11.0
329,41587,243195685548064768,9,6,71,13.0
330,41594,603488397381599232,9,6,71,13.0
330,41558,603488397381599232,9,6,68,13.0
331,41596,702562572661948416,9,6,71,16.0
331,41542,702562572661948416,9,6,68,16.0
332,41624,243201045667250176,9,6,73,13.0
333,41637,729585338657275904,9,6,74,12.0
333,41709,729585338657275904,9,6,77,12.0
333,41760,729585338657275904,9,6,79,12.0
334,41651,4506966881730560,9,6,74,11.0
335,41671,243195685548064768,9,6,74,13.0
336,41684,67556743189626880,9,6,76,12.0
337,41692,801643894767878144,9,6,77,9.0
338,77044,351283450994491392,14,6,65,13.0
339,570,607987942559842304,7,2,49,12.0
340,50391,756607211299405824,12,6,58,14.0
341,2036,801644169645785088,7,4,61,13.0
342,2041,184651226854457344,7,4,61,12.0
343,2050,45037989138530304,7,4,62,10.0
343,2044,45037989138530304,7,4,61,10.0
344,2051,540437177964691456,7,4,62,11.0
345,2062,720587553970847744,7,4,62,11.0
345,2093,720587553970847744,7,4,64,11.0
346,48401,216178829427736576,12,2,66,13.0
347,48402,45043005660332032,12,2,66,11.0
348,48403,0,12,2,66,0.0
349,6589,648525424447455232,7,10,4,13.0
349,6643,648525424447455232,7,10,6,13.0
349,6700,648525424447455232,7,10,9,13.0
350,6610,301746122836148224,7,10,4,14.0
350,6558,301746122836148224,7,10,1,14.0
351,6612,4505729931149312,7,10,4,12.0
352,6619,63051906611675136,7,10,4,11.0
352,6669,63051906611675136,7,10,6,11.0
353,6635,436854042937786368,7,10,5,11.0
354,6639,256705659796455424,7,10,6,11.0
354,6717,256705659796455424,7,10,9,11.0
355,32431,0,8,8,328,0.0
356,32432,873705337096503296,8,8,329,10.0
357,32434,648521163839897600,8,8,329,15.0
358,32439,301744129971322880,8,8,330,12.0
358,32441,301744129971322880,8,8,331,12.0
359,32444,13511279918448640,8,8,331,12.0
360,32446,0,8,8,332,0.0
361,32448,45060185529516032,8,8,332,9.0
362,32451,99083040092848128,8,8,333,11.0
363,32453,45060185529516032,8,8,333,9.0
364,32454,603504683897585664,8,8,333,10.0
365,32455,896216875602542592,8,8,333,12.0
365,32449,896216875602542592,8,8,332,12.0
366,32456,540439033390563328,8,8,333,11.0
367,32459,301748253139927040,8,8,334,4.0
368,32467,193666260146327553,8,8,335,12.0
369,32468,45043211818762240,8,8,335,11.0
369,32851,45043211818762240,8,8,413,11.0
370,32472,193666260146327553,8,8,336,12.0
371,32482,540434291746668544,8,8,339,10.0
372,32486,49564403632177152,8,8,340,9.0
373,32507,4508547429695488,8,8,345,6.0
374,32508,13511760954785792,8,8,345,12.0
375,32511,716077700871094272,8,8,346,12.0
376,32516,716073646421966848,8,8,346,11.0
377,32523,333274824921055232,8,8,348,14.0
378,32525,603485236285669376,8,8,348,14.0
378,32518,603485236285669376,8,8,347,14.0
379,32528,707066996923039744,8,8,349,12.0
380,32530,0,8,8,349,0.0
381,32532,31525403550023680,8,8,350,13.0
381,32529,31525403550023680,8,8,349,13.0
382,32533,571959214260355072,8,8,350,14.0
382,32531,571959214260355072,8,8,349,14.0
383,32538,801644719401598976,8,8,351,12.0
384,32540,621502108696313856,8,8,351,10.0
385,32543,378305392356098048,8,8,352,12.0
386,32544,716073715141443584,8,8,352,12.0
387,32547,414342092114886656,8,8,352,12.0
388,32549,0,8,8,352,0.0
389,32557,31525540988977152,8,8,354,12.0
390,32558,603482762384506880,8,8,354,14.0
390,32550,603482762384506880,8,8,353,14.0
391,32559,31529045682290688,8,8,354,11.0
392,32561,0,8,8,355,0.0
393,32563,45042112307134464,8,8,355,9.0
394,32566,414333639619248128,8,8,355,13.0
395,32568,761108749342474240,8,8,356,11.0
396,32571,594488276232962048,8,8,357,11.0
397,32592,436852737267728384,8,8,364,9.0
398,32593,238693185432322048,8,8,365,13.0
399,32597,522422504577302528,8,8,366,11.0
400,32605,648519033536118784,8,8,369,12.0
400,32611,648519033536118784,8,8,370,12.0
401,32609,648519445852979200,8,8,370,5.0
402,32618,256706140832792576,8,8,373,11.0
403,32637,45056199799865344,8,8,376,13.0
404,32640,243195891706494976,8,8,377,11.0
405,32641,49543719069679616,8,8,377,11.0
405,32303,49543719069679616,8,8,300,11.0
406,32653,756607142579929088,8,8,381,11.0
406,32651,756607142579929088,8,8,380,11.0
407,32658,801641627025145856,8,8,382,11.0
408,32666,639514720499400704,8,8,383,13.0
409,32671,414349582537850880,8,8,384,12.0
409,33093,414349582537850880,8,8,462,12.0
410,24898,4513289073590272,8,4,286,11.0
411,24904,4513495232020480,8,4,286,12.0
412,24907,4513426512543744,8,4,286,12.0
412,24890,4513426512543744,8,4,285,12.0
413,24915,0,8,4,287,0.0
414,24931,711575475633258496,8,4,288,8.0
415,24936,801643688609447936,8,4,289,15.0
416,24952,882707794707349504,8,4,290,12.0
417,24956,198160582627557376,8,4,290,13.0
418,24958,621501627659976704,8,4,290,9.0
419,24965,198164980674068480,8,4,291,10.0
420,24966,423351833990266880,8,4,291,13.0
421,24968,337770040772263936,8,4,291,10.0
422,24978,193658907145535488,8,4,293,11.0
423,24981,720588653482475520,8,4,293,14.0
424,24985,495402487361044480,8,4,293,10.0
425,24988,45040463039692800,8,4,293,13.0
425,25005,45040463039692800,8,4,294,13.0
426,24989,112596931351412736,8,4,293,12.0
427,24993,193663648789430272,8,4,293,11.0
428,24997,666534806435135488,8,4,293,13.0
429,25003,373802892240355328,8,4,294,13.0
429,24986,373802892240355328,8,4,293,13.0
430,25006,666534806435135488,8,4,294,13.0
431,25017,905225655405248512,8,4,295,11.0
432,25022,603498018108342272,8,4,295,13.0
433,25032,391815091726581760,8,4,296,11.0
434,25037,801645200437936128,8,4,296,12.0
435,25039,256712875341512704,8,4,296,12.0
436,25053,603489015856889856,8,4,297,7.0
437,25054,121599732559642624,8,4,298,12.0
438,25064,770116704511459328,8,4,299,13.0
439,25065,801645062998982656,8,4,299,15.0
440,25066,819655819376197632,8,4,299,4.0
441,25072,882719270859964416,8,4,300,8.0
441,25085,882719270859964416,8,4,301,8.0
441,25470,882719270859964416,8,4,333,8.0
442,25074,198162575492382720,8,4,300,15.0
443,4155,49542413399621632,7,6,90,10.0
444,4159,220680161312374784,7,6,90,13.0
444,4202,220680161312374784,7,6,93,13.0
445,4160,607987117926121472,7,6,90,13.0
445,4133,607987117926121472,7,6,87,13.0
445,4201,607987117926121472,7,6,93,13.0
446,4174,621500596867825664,7,6,90,13.0
446,4208,621500596867825664,7,6,93,13.0
447,4180,720583980558057472,7,6,91,7.0
448,4181,337770865405984768,7,6,91,15.0
448,4146,337770865405984768,7,6,89,15.0
449,4182,252203228400189440,7,6,91,14.0
449,4148,252203228400189440,7,6,89,14.0
450,4185,707066515886702592,7,6,91,13.0
451,4189,540438277476319232,7,6,91,10.0
452,4191,801642657817296896,7,6,92,12.0
453,4194,905226823636353024,7,6,93,11.0
453,4279,905226823636353024,7,6,96,11.0
454,529,49545437056598016,7,2,43,15.0
455,534,463872754483986432,7,2,44,14.0
455,527,463872754483986432,7,2,42,14.0
456,10018,378306972904062976,7,12,44,13.0
457,10022,607988011279319040,7,12,44,14.0
457,10091,607988011279319040,7,12,50,14.0
457,10062,607988011279319040,7,12,47,14.0
458,10023,756607554896789504,7,12,44,16.0
459,10026,135110668880707584,7,12,44,13.0
459,9993,135110668880707584,7,12,42,13.0
460,10028,873702176000573440,7,12,45,14.0
461,10037,297239362129629185,7,12,46,5.0
462,10042,729600800539541504,7,12,46,11.0
463,10047,193659663059779584,7,12,47,14.0
463,10143,193659663059779584,7,12,52,14.0
463,10088,193659663059779584,7,12,50,14.0
464,10054,220679199239700480,7,12,47,18.0
464,10113,220679199239700480,7,12,50,18.0
465,10063,607987942559842304,7,12,47,12.0
466,10064,607989866705190912,7,12,47,14.0
467,10067,603489496893227008,7,12,48,14.0
467,10077,603489496893227008,7,12,49,14.0
468,10069,459367643028127744,7,12,48,16.0
468,10086,459367643028127744,7,12,49,16.0
469,10073,0,7,12,48,0.0
470,10074,729587400241577984,7,12,48,13.0
471,10087,9011116264914944,7,12,50,10.0
472,10099,801658875613806592,7,12,50,12.0
473,49418,49543375472295936,12,4,67,12.0
474,37660,603484411651948544,9,2,87,14.0
475,37676,0,9,2,88,0.0
476,37677,720581300498464768,9,2,88,15.0
476,37697,720581300498464768,9,2,89,15.0
477,37678,621500047112011776,9,2,88,7.0
478,37679,45048434498994176,9,2,88,4.0
479,37682,274723837877157888,9,2,88,6.0
480,37685,391815916360302592,9,2,88,14.0
480,37686,391815916360302592,9,2,89,14.0
481,37688,801658325857992704,9,2,89,12.0
482,37690,788132133813092352,9,2,89,13.0
483,37692,81065549206913024,9,2,89,15.0
483,37681,81065549206913024,9,2,88,15.0
484,37695,571957358834483200,9,2,89,14.0
484,37674,571957358834483200,9,2,88,14.0
485,37709,45049327852191744,9,2,90,11.0
486,37716,729589599264833536,9,2,90,13.0
486,37779,729589599264833536,9,2,93,13.0
487,37740,833166618258309120,9,2,90,5.0
488,37745,252202953522282496,9,2,91,10.0
489,37747,9008642363752448,9,2,91,14.0
489,37696,9008642363752448,9,2,89,14.0
490,37750,252205221265014784,9,2,91,12.0
491,37751,216176630404481024,9,2,91,11.0
492,37757,873704649901735936,9,2,92,13.0
493,37759,522423397930500096,9,2,92,10.0
493,37749,522423397930500096,9,2,91,10.0
494,37761,121609765603246080,9,2,92,13.0
494,37807,121609765603246080,9,2,94,13.0
495,37763,67560728919277568,9,2,92,11.0
495,37754,67560728919277568,9,2,91,11.0
