29590 44514
node2,node1,weight
390,13273,1.0
390,140,1.0
391,141,1.0
392,139,1.0
392,143,1.0
394,137,1.0
395,145,1.0
396,142,1.0
397,149,1.0
398,146,1.0
399,144,1.0
399,147,1.0
400,157,1.0
401,150,1.0
402,151,1.0
402,152,1.0
403,148,1.0
404,153,1.0
405,154,1.0
406,13405,1.0
407,13405,1.0
408,156,1.0
409,164,1.0
410,155,1.0
411,165,1.0
412,158,1.0
413,159,1.0
414,163,1.0
415,160,1.0
416,161,1.0
417,13404,1.0
417,13409,1.0
418,162,1.0
419,13417,1.0
420,166,1.0
421,13429,1.0
421,13419,1.0
421,13424,1.0
422,80,1.0
423,156,1.0
424,171,1.0
425,168,1.0
426,81,1.0
427,13427,1.0
428,13429,1.0
428,13419,1.0
428,13424,1.0
429,13426,1.0
430,174,1.0
431,170,1.0
432,179,1.0
433,173,1.0
434,172,1.0
435,13438,1.0
436,13441,1.0
437,175,1.0
438,13438,1.0
439,186,1.0
440,176,1.0
441,183,1.0
442,169,1.0
443,187,1.0
444,178,1.0
445,177,1.0
446,13451,1.0
447,182,1.0
448,13450,1.0
448,181,1.0
449,13450,1.0
449,185,1.0
450,13449,1.0
451,186,1.0
452,83,1.0
453,192,1.0
454,190,1.0
455,191,1.0
456,189,1.0
457,194,1.0
458,195,1.0
459,13463,1.0
460,193,1.0
462,200,1.0
463,198,1.0
464,204,1.0
465,188,1.0
466,197,1.0
467,196,1.0
468,199,1.0
469,202,1.0
470,13470,1.0
470,13469,1.0
471,206,1.0
472,204,1.0
473,205,1.0
475,207,1.0
477,210,1.0
478,209,1.0
479,212,1.0
480,213,1.0
481,211,1.0
482,214,1.0
483,13493,1.0
484,215,1.0
485,216,1.0
486,480,1.0
487,217,1.0
488,221,1.0
489,218,1.0
490,219,1.0
491,13509,1.0
491,13517,1.0
492,226,1.0
493,224,1.0
494,225,1.0
495,13516,1.0
496,230,1.0
497,227,1.0
498,229,1.0
501,233,1.0
502,223,1.0
503,231,1.0
504,232,1.0
505,234,1.0
506,228,1.0
507,236,1.0
508,241,1.0
508,235,1.0
509,222,1.0
510,13544,1.0
511,13591,1.0
511,13590,1.0
512,242,1.0
513,248,1.0
514,239,1.0
515,240,1.0
516,249,1.0
517,244,1.0
518,278,1.0
519,254,1.0
521,247,1.0
521,255,1.0
523,252,1.0
524,238,1.0
525,245,1.0
527,13576,1.0
528,13569,1.0
528,13563,1.0
529,253,1.0
530,261,1.0
531,257,1.0
532,13581,1.0
533,258,1.0
534,264,1.0
535,294,1.0
536,263,1.0
537,332,1.0
538,256,1.0
539,265,1.0
540,260,1.0
541,268,1.0
542,13595,1.0
542,266,1.0
543,269,1.0
544,271,1.0
546,267,1.0
547,270,1.0
548,273,1.0
549,334,1.0
550,13601,1.0
551,251,1.0
552,246,1.0
553,277,1.0
554,279,1.0
556,275,1.0
557,274,1.0
558,344,1.0
559,281,1.0
560,280,1.0
562,283,1.0
563,284,1.0
564,285,1.0
565,276,1.0
565,262,1.0
566,287,1.0
567,288,1.0
569,289,1.0
570,13624,1.0
570,13566,1.0
571,13626,1.0
571,13634,1.0
572,13725,1.0
573,290,1.0
574,301,1.0
576,250,1.0
578,434,1.0
579,299,1.0
580,13648,1.0
581,303,1.0
582,13659,1.0
583,308,1.0
584,319,1.0
585,309,1.0
586,307,1.0
587,306,1.0
588,13658,1.0
589,305,1.0
590,310,1.0
591,317,1.0
592,315,1.0
594,311,1.0
595,316,1.0
596,313,1.0
597,318,1.0
599,319,1.0
600,321,1.0
601,312,1.0
602,323,1.0
603,13677,1.0
603,13676,1.0
604,325,1.0
605,322,1.0
606,327,1.0
607,333,1.0
608,474,1.0
609,475,1.0
611,329,1.0
612,328,1.0
613,335,1.0
615,336,1.0
616,337,1.0
617,338,1.0
618,477,1.0
619,13693,1.0
620,341,1.0
621,339,1.0
623,342,1.0
624,13697,1.0
624,13705,1.0
624,13698,1.0
625,343,1.0
626,345,1.0
627,349,1.0
628,346,1.0
629,347,1.0
630,354,1.0
631,350,1.0
632,348,1.0
633,352,1.0
634,351,1.0
635,13707,1.0
636,356,1.0
637,355,1.0
638,364,1.0
639,359,1.0
641,361,1.0
641,353,1.0
642,296,1.0
643,357,1.0
644,360,1.0
646,13723,1.0
647,298,1.0
648,370,1.0
649,368,1.0
651,369,1.0
652,379,1.0
653,382,1.0
654,367,1.0
655,372,1.0
656,377,1.0
657,374,1.0
659,384,1.0
660,13637,1.0
661,13639,1.0
661,13732,1.0
662,293,1.0
663,378,1.0
664,385,1.0
665,13639,1.0
665,13732,1.0
666,13739,1.0
667,292,1.0
668,383,1.0
668,388,1.0
669,392,1.0
670,389,1.0
672,394,1.0
673,381,1.0
673,387,1.0
674,391,1.0
675,390,1.0
676,393,1.0
677,399,1.0
678,13752,1.0
679,13750,1.0
679,13749,1.0
680,398,1.0
681,402,1.0
682,403,1.0
683,412,1.0
684,397,1.0
685,405,1.0
686,392,1.0
687,13753,1.0
687,13760,1.0
688,13757,1.0
689,13759,1.0
690,13759,1.0
691,406,1.0
692,409,1.0
693,399,1.0
694,414,1.0
695,404,1.0
696,416,1.0
697,400,1.0
698,410,1.0
699,415,1.0
700,418,1.0
701,417,1.0
702,419,1.0
703,420,1.0
705,423,1.0
705,408,1.0
706,411,1.0
707,425,1.0
708,13784,1.0
708,428,1.0
709,430,1.0
710,445,1.0
711,442,1.0
712,433,1.0
713,424,1.0
714,432,1.0
715,426,1.0
716,13802,1.0
716,13804,1.0
718,13800,1.0
719,436,1.0
720,438,1.0
721,437,1.0
722,431,1.0
723,441,1.0
724,444,1.0
725,443,1.0
726,446,1.0
727,448,1.0
728,450,1.0
729,447,1.0
730,439,1.0
730,451,1.0
731,454,1.0
732,457,1.0
733,468,1.0
734,453,1.0
735,452,1.0
736,460,1.0
737,442,1.0
738,466,1.0
739,13818,1.0
740,456,1.0
741,449,1.0
742,459,1.0
743,458,1.0
744,469,1.0
745,471,1.0
746,465,1.0
747,467,1.0
748,463,1.0
749,461,1.0
750,470,1.0
751,13829,1.0
752,473,1.0
753,331,1.0
754,478,1.0
755,330,1.0
756,472,1.0
756,464,1.0
757,476,1.0
758,481,1.0
762,482,1.0
763,479,1.0
764,483,1.0
765,13861,1.0
765,13857,1.0
766,485,1.0
767,13851,1.0
768,13859,1.0
769,13861,1.0
769,13857,1.0
769,13860,1.0
770,763,1.0
771,489,1.0
772,488,1.0
773,13869,1.0
774,490,1.0
775,491,1.0
776,491,1.0
777,493,1.0
778,498,1.0
779,502,1.0
780,494,1.0
781,501,1.0
782,499,1.0
783,504,1.0
784,531,1.0
785,500,1.0
786,496,1.0
787,503,1.0
788,13906,1.0
790,514,1.0
791,507,1.0
792,497,1.0
793,505,1.0
794,506,1.0
795,509,1.0
796,13918,1.0
796,13902,1.0
797,510,1.0
798,13921,1.0
799,13913,1.0
800,13919,1.0
801,13917,1.0
802,523,1.0
803,512,1.0
804,516,1.0
805,508,1.0
806,517,1.0
807,515,1.0
808,13934,1.0
808,13955,1.0
809,13932,1.0
809,13930,1.0
810,513,1.0
811,522,1.0
812,525,1.0
813,520,1.0
814,524,1.0
815,519,1.0
816,526,1.0
817,528,1.0
818,14018,1.0
820,527,1.0
821,529,1.0
823,521,1.0
826,533,1.0
827,532,1.0
828,540,1.0
829,553,1.0
830,567,1.0
832,13978,1.0
833,13994,1.0
834,14003,1.0
835,511,1.0
836,538,1.0
837,583,1.0
838,613,1.0
839,541,1.0
840,14149,1.0
840,14136,1.0
841,14148,1.0
842,542,1.0
843,536,1.0
844,534,1.0
845,544,1.0
846,557,1.0
847,539,1.0
848,548,1.0
849,543,1.0
850,551,1.0
851,545,1.0
852,552,1.0
853,550,1.0
854,547,1.0
855,555,1.0
856,556,1.0
857,554,1.0
858,565,1.0
860,546,1.0
861,562,1.0
862,563,1.0
864,564,1.0
865,561,1.0
866,569,1.0
867,566,1.0
868,575,1.0
869,568,1.0
869,577,1.0
870,14036,1.0
870,14044,1.0
871,570,1.0
872,571,1.0
873,14051,1.0
874,574,1.0
875,535,1.0
877,576,1.0
878,568,1.0
878,577,1.0
879,579,1.0
880,580,1.0
881,14244,1.0
881,14242,1.0
882,14244,1.0
883,14242,1.0
884,662,1.0
885,581,1.0
887,14096,1.0
887,14088,1.0
888,582,1.0
889,586,1.0
890,590,1.0
892,588,1.0
893,736,1.0
895,592,1.0
896,591,1.0
897,594,1.0
898,596,1.0
899,595,1.0
900,598,1.0
901,14112,1.0
901,14114,1.0
902,597,1.0
903,600,1.0
904,611,1.0
905,760,1.0
906,584,1.0
906,599,1.0
907,601,1.0
908,14121,1.0
908,14138,1.0
909,602,1.0
910,14133,1.0
911,607,1.0
912,606,1.0
913,612,1.0
914,605,1.0
917,559,1.0
918,622,1.0
919,549,1.0
920,614,1.0
921,617,1.0
922,616,1.0
923,619,1.0
924,626,1.0
925,610,1.0
926,558,1.0
927,629,1.0
928,623,1.0
929,14170,1.0
929,14023,1.0
930,627,1.0
931,621,1.0
932,630,1.0
934,620,1.0
935,631,1.0
936,633,1.0
937,628,1.0
938,644,1.0
939,643,1.0
940,636,1.0
941,635,1.0
942,637,1.0
943,638,1.0
944,640,1.0
945,639,1.0
946,642,1.0
947,645,1.0
949,646,1.0
950,647,1.0
951,648,1.0
952,658,1.0
953,649,1.0
954,650,1.0
956,572,1.0
957,651,1.0
958,14218,1.0
959,14218,1.0
960,653,1.0
961,654,1.0
962,657,1.0
963,656,1.0
964,663,1.0
965,655,1.0
966,652,1.0
967,668,1.0
968,673,1.0
969,14242,1.0
970,664,1.0
971,665,1.0
972,659,1.0
974,667,1.0
975,14252,1.0
976,14251,1.0
977,666,1.0
978,672,1.0
979,671,1.0
980,674,1.0
981,670,1.0
983,675,1.0
984,680,1.0
985,676,1.0
986,682,1.0
987,679,1.0
988,695,1.0
989,698,1.0
990,685,1.0
991,681,1.0
992,697,1.0
993,684,1.0
994,687,1.0
995,14273,1.0
996,689,1.0
996,690,1.0
997,688,1.0
998,691,1.0
999,14298,1.0
999,14299,1.0
999,14295,1.0
1000,696,1.0
1001,699,1.0
1002,706,1.0
1004,700,1.0
1005,683,1.0
1006,692,1.0
1007,701,1.0
1008,14302,1.0
1008,14310,1.0
1009,14301,1.0
1009,14311,1.0
1010,702,1.0
1011,14312,1.0
1012,704,1.0
1012,715,1.0
1013,593,1.0
1014,707,1.0
1015,715,1.0
1016,712,1.0
1018,703,1.0
1019,722,1.0
1020,708,1.0
1022,713,1.0
1023,709,1.0
1024,714,1.0
1025,578,1.0
1026,14329,1.0
1026,14333,1.0
1027,717,1.0
1028,716,1.0
1029,719,1.0
1030,718,1.0
1031,14317,1.0
1032,14337,1.0
1033,723,1.0
1034,734,1.0
1035,729,1.0
1036,710,1.0
1037,721,1.0
1038,727,1.0
1039,732,1.0
1040,738,1.0
1041,724,1.0
1042,735,1.0
1043,730,1.0
1044,731,1.0
1045,749,1.0
1046,740,1.0
1047,746,1.0
1048,739,1.0
1049,742,1.0
1050,14363,1.0
1051,743,1.0
1052,745,1.0
1053,744,1.0
1054,756,1.0
1055,753,1.0
1056,747,1.0
1057,751,1.0
1058,609,1.0
1059,733,1.0
1060,755,1.0
1061,752,1.0
1062,608,1.0
1063,754,1.0
1064,757,1.0
1065,14413,1.0
1066,761,1.0
1067,618,1.0
1068,758,1.0
1070,762,1.0
1071,759,1.0
1072,486,1.0
1073,766,1.0
1074,759,1.0
1075,767,1.0
1076,14416,1.0
1077,765,1.0
1078,764,1.0
1079,768,1.0
1080,769,1.0
1081,771,1.0
1083,13868,1.0
1083,13866,1.0
1084,774,1.0
1085,14434,1.0
1085,13876,1.0
1085,13867,1.0
1086,13869,1.0
1086,773,1.0
1087,783,1.0
1089,778,1.0
1090,779,1.0
1091,772,1.0
1092,13897,1.0
1092,13904,1.0
1093,775,1.0
1094,782,1.0
1095,781,1.0
1096,780,1.0
1097,791,1.0
1098,777,1.0
1099,785,1.0
1100,789,1.0
1101,793,1.0
1102,792,1.0
1103,14483,1.0
1103,13889,1.0
1104,787,1.0
1105,786,1.0
1106,13919,1.0
1106,13917,1.0
1106,800,1.0
1107,14474,1.0
1107,13887,1.0
1108,13913,1.0
1108,13907,1.0
1109,13897,1.0
1109,13906,1.0
1109,788,1.0
1110,817,1.0
1111,794,1.0
1112,13921,1.0
1112,798,1.0
1113,13918,1.0
1113,13902,1.0
1113,796,1.0
1114,14474,1.0
1114,13887,1.0
1115,14528,1.0
1115,13916,1.0
1116,13914,1.0
1118,13919,1.0
1118,13917,1.0
1118,801,1.0
1120,13919,1.0
1120,13917,1.0
1120,801,1.0
1121,810,1.0
1122,806,1.0
1124,803,1.0
1125,804,1.0
1126,790,1.0
1128,807,1.0
1129,13931,1.0
1129,13929,1.0
1129,13898,1.0
1130,13932,1.0
1130,13930,1.0
1130,809,1.0
1131,13934,1.0
1131,13955,1.0
1131,808,1.0
1132,14576,1.0
1132,13954,1.0
1132,13953,1.0
1132,13900,1.0
1133,821,1.0
1135,819,1.0
1136,811,1.0
1137,823,1.0
1138,812,1.0
1140,802,1.0
1141,814,1.0
1142,813,1.0
1143,14589,1.0
1143,14575,1.0
1143,13951,1.0
1144,820,1.0
1145,13968,1.0
1146,823,1.0
1147,824,1.0
1148,784,1.0
1149,891,1.0
1150,826,1.0
1151,13974,1.0
1152,825,1.0
1153,832,1.0
1154,14625,1.0
1154,13981,1.0
1155,13979,1.0
1155,832,1.0
1156,874,1.0
1157,815,1.0
1158,13993,1.0
1159,13994,1.0
1160,14003,1.0
1160,834,1.0
1161,14113,1.0
1162,912,1.0
1163,14148,1.0
1163,841,1.0
1165,842,1.0
1166,831,1.0
1167,828,1.0
1169,851,1.0
1170,847,1.0
1171,843,1.0
1172,853,1.0
1173,845,1.0
1174,854,1.0
1175,849,1.0
1176,844,1.0
1177,848,1.0
1178,860,1.0
1179,850,1.0
1180,846,1.0
1181,14010,1.0
1182,14170,1.0
1182,14023,1.0
1182,929,1.0
1183,855,1.0
1184,904,1.0
1185,861,1.0
1185,863,1.0
1186,857,1.0
1187,856,1.0
1188,859,1.0
1189,14018,1.0
1189,818,1.0
1190,14029,1.0
1191,14028,1.0
1191,14016,1.0
1192,864,1.0
1193,943,1.0
1194,867,1.0
1196,862,1.0
1198,14035,1.0
1199,822,1.0
1200,830,1.0
1201,866,1.0
1202,872,1.0
1203,14043,1.0
1204,871,1.0
1205,14061,1.0
1206,14051,1.0
1206,873,1.0
1207,876,1.0
1208,886,1.0
1209,879,1.0
1210,877,1.0
1211,875,1.0
1212,14053,1.0
1212,14052,1.0
1213,14054,1.0
1213,14070,1.0
1214,14795,1.0
1214,14799,1.0
1214,14071,1.0
1215,14795,1.0
1216,880,1.0
1217,14074,1.0
1218,14244,1.0
1218,14242,1.0
1218,969,1.0
1219,14244,1.0
1219,14242,1.0
1219,882,1.0
1220,885,1.0
1221,14817,1.0
1221,14089,1.0
1221,14077,1.0
1222,14096,1.0
1222,14088,1.0
1222,887,1.0
1223,892,1.0
1224,888,1.0
1225,899,1.0
1226,1019,1.0
1227,1024,1.0
1228,14102,1.0
1231,896,1.0
1232,898,1.0
1233,897,1.0
1234,903,1.0
1236,14113,1.0
1237,902,1.0
1238,14112,1.0
1238,14114,1.0
1238,901,1.0
1239,900,1.0
1240,14113,1.0
1241,14857,1.0
1241,14111,1.0
1242,1055,1.0
1243,890,1.0
1244,909,1.0
1245,14121,1.0
1245,14138,1.0
1245,908,1.0
1246,911,1.0
1247,914,1.0
1248,14149,1.0
1248,14136,1.0
1248,840,1.0
1249,913,1.0
1250,838,1.0
1251,1040,1.0
1252,926,1.0
1253,921,1.0
1254,923,1.0
1255,928,1.0
1256,918,1.0
1257,925,1.0
1258,937,1.0
1259,1067,1.0
1260,935,1.0
1261,933,1.0
1262,934,1.0
1263,930,1.0
1264,14179,1.0
1265,14952,1.0
1265,14169,1.0
1266,14180,1.0
1267,931,1.0
1268,940,1.0
1269,938,1.0
1270,14182,1.0
1271,14193,1.0
1271,14195,1.0
1272,14991,1.0
1272,14192,1.0
1273,942,1.0
1274,946,1.0
1275,954,1.0
1276,939,1.0
1277,936,1.0
1278,944,1.0
1280,949,1.0
1281,950,1.0
1282,948,1.0
1284,945,1.0
1285,952,1.0
1286,955,1.0
1287,957,1.0
1288,956,1.0
1289,14218,1.0
1289,958,1.0
1290,14217,1.0
1291,970,1.0
1292,962,1.0
1293,966,1.0
1294,953,1.0
1295,964,1.0
1296,963,1.0
1297,965,1.0
1298,884,1.0
1299,974,1.0
1300,979,1.0
1301,982,1.0
1302,973,1.0
1302,972,1.0
1304,15071,1.0
1304,15084,1.0
1304,14235,1.0
1305,14251,1.0
1305,976,1.0
1306,14252,1.0
1306,975,1.0
1307,15097,1.0
1307,14253,1.0
1308,977,1.0
1309,981,1.0
1310,983,1.0
1311,980,1.0
1312,985,1.0
1313,984,1.0
1314,987,1.0
1316,14266,1.0
1317,988,1.0
1318,991,1.0
1320,986,1.0
1321,992,1.0
1322,990,1.0
1323,994,1.0
1324,14273,1.0
1324,995,1.0
1325,996,1.0
1327,15178,1.0
1327,14291,1.0
1328,14298,1.0
1328,14299,1.0
1328,14295,1.0
1328,999,1.0
1329,15178,1.0
1329,14291,1.0
1329,14293,1.0
1330,1004,1.0
1331,1001,1.0
1332,989,1.0
1333,1014,1.0
1334,1005,1.0
1335,1007,1.0
1336,14290,1.0
1336,14297,1.0
1336,14313,1.0
1337,14301,1.0
1337,14311,1.0
1337,1009,1.0
1338,15196,1.0
1339,15173,1.0
1339,15194,1.0
1339,14300,1.0
1340,14309,1.0
1341,15192,1.0
1341,14314,1.0
1342,14312,1.0
1342,1011,1.0
1343,14302,1.0
1343,14310,1.0
1343,1008,1.0
1344,1022,1.0
1345,1016,1.0
1346,1002,1.0
1347,1018,1.0
1349,1006,1.0
1350,1003,1.0
1351,1036,1.0
1352,1021,1.0
1354,1020,1.0
1355,15213,1.0
1355,14322,1.0
1356,1010,1.0
1357,1025,1.0
1358,1041,1.0
1359,1023,1.0
1360,1029,1.0
1361,1017,1.0
1363,15206,1.0
1363,14321,1.0
1363,14319,1.0
1364,14330,1.0
1365,14329,1.0
1365,14333,1.0
1365,1026,1.0
1366,14319,1.0
1367,1030,1.0
1368,1028,1.0
1369,1027,1.0
1371,14328,1.0
1372,14329,1.0
1372,14333,1.0
1372,14337,1.0
1372,1032,1.0
1373,1038,1.0
1375,1035,1.0
1377,1056,1.0
1378,1042,1.0
1379,1044,1.0
1380,1046,1.0
1381,1039,1.0
1382,1033,1.0
1383,1049,1.0
1384,14363,1.0
1384,1050,1.0
1385,1048,1.0
1387,14359,1.0
1388,14360,1.0
1389,1053,1.0
1390,1047,1.0
1391,893,1.0
1392,894,1.0
1393,1051,1.0
1394,1060,1.0
1395,1057,1.0
1396,14373,1.0
1397,916,1.0
1398,1058,1.0
1399,915,1.0
1400,1059,1.0
1401,1062,1.0
1402,1063,1.0
1403,1064,1.0
1404,14413,1.0
1404,1065,1.0
1405,15334,1.0
1405,15317,1.0
1405,14414,1.0
1405,14405,1.0
1406,15318,1.0
1406,14413,1.0
1406,14406,1.0
1407,15318,1.0
1407,14412,1.0
1407,14399,1.0
1408,14402,1.0
1408,14404,1.0
1408,14406,1.0
1409,1066,1.0
1410,1068,1.0
1411,1070,1.0
1412,1069,1.0
1413,14418,1.0
1414,14416,1.0
1414,1076,1.0
1415,770,1.0
1416,1078,1.0
1417,1072,1.0
1418,1073,1.0
1419,14164,1.0
1419,14417,1.0
1420,1075,1.0
1421,1077,1.0
1422,15355,1.0
1422,14418,1.0
1423,1079,1.0
1424,1080,1.0
1425,1084,1.0
1426,1081,1.0
1427,1417,1.0
1429,1082,1.0
1430,1086,1.0
1431,1090,1.0
1432,1093,1.0
1433,1104,1.0
1434,1089,1.0
1435,1091,1.0
1437,1111,1.0
1438,1101,1.0
1439,1105,1.0
1440,1087,1.0
1441,1124,1.0
1442,1095,1.0
1443,1096,1.0
1444,1125,1.0
1445,1094,1.0
1446,1098,1.0
1447,14473,1.0
1447,14480,1.0
1447,14482,1.0
1448,14483,1.0
1448,1103,1.0
1449,14477,1.0
1449,14508,1.0
1450,14478,1.0
1452,1129,1.0
1453,1109,1.0
1455,14474,1.0
1455,14505,1.0
1455,14503,1.0
1455,14502,1.0
1455,14527,1.0
1456,14474,1.0
1456,1107,1.0
1457,14602,1.0
1458,14501,1.0
1459,14474,1.0
1459,14503,1.0
1459,14502,1.0
1459,14527,1.0
1459,1108,1.0
1460,1094,1.0
1461,1127,1.0
1462,1102,1.0
1463,1099,1.0
1464,1146,1.0
1464,1137,1.0
1465,1106,1.0
1466,1112,1.0
1467,1152,1.0
1468,1151,1.0
1469,1113,1.0
1470,14529,1.0
1471,14525,1.0
1473,14530,1.0
1473,1119,1.0
1474,14528,1.0
1474,1115,1.0
1475,14557,1.0
1476,1110,1.0
1477,1188,1.0
1478,1122,1.0
1479,1110,1.0
1480,1097,1.0
1481,1121,1.0
1482,1131,1.0
1484,14580,1.0
1485,14709,1.0
1486,14504,1.0
1487,14554,1.0
1487,14579,1.0
1488,14576,1.0
1489,14584,1.0
1489,14575,1.0
1490,1128,1.0
1491,1123,1.0
1492,1144,1.0
1493,1142,1.0
1493,1136,1.0
1494,1148,1.0
1495,1133,1.0
1496,1140,1.0
1497,1142,1.0
1497,1136,1.0
1498,1135,1.0
1499,1157,1.0
1500,1147,1.0
1502,14584,1.0
1502,14589,1.0
1502,1143,1.0
1503,14581,1.0
1504,1139,1.0
1505,1150,1.0
1506,14799,1.0
1507,14615,1.0
1507,14624,1.0
1507,14616,1.0
1509,14625,1.0
1509,1154,1.0
1510,1168,1.0
1511,1166,1.0
1512,1167,1.0
