node_idx,layer_id,x,y,z
267,9012,38.2835,48.6452,1302
268,9012,87.6449,115.579,1300
269,9012,86.0969,119.449,1302
270,9012,58.9175,90.7194,1300
271,9012,37.7609,84.5648,1297.5
272,9012,31.4686,88.4497,1297.5
273,9012,29.5767,80.485,1297.5
274,9012,45.5059,96.2336,1300
275,9012,51.7674,117.799,1302
276,9012,47.2336,98.9176,1300
277,9012,53.2469,128.453,1302
278,9012,19.6724,64.5546,1300
279,9012,19.896,58.8316,1300
280,9012,16.267,62.2951,1302.5
281,9012,17.8088,59.5518,1300
282,9012,5.1313,57.1909,1300.25
283,9012,30.7795,123.55,1302
284,9012,34.093,130.869,1302
285,9012,0.896283,49.4297,1300
286,9012,-1.94102,76.5558,1300
287,9012,12.6098,101.274,1298
288,9012,-7.41469,92.6194,1302
289,9012,-9.79463,66.7051,1299.75
290,9012,-6.38228,53.3732,1302
291,9012,-25.6838,83.6311,1300
292,9012,-4.26163,51.283,1299.17
293,9012,-12.6399,53.1844,1297.5
294,9012,-16.8406,79.2489,1297.5
295,9012,-21.3441,47.6523,1300.25
296,9012,-28.0706,62.2156,1302.5
297,9012,-29.6824,65.3228,1302.5
298,9012,-25.0987,64.0559,1302.5
299,9012,-27.3298,56.8607,1300.25
300,9012,-16.7353,58.9451,1300
301,9012,-40.6999,97.4582,1300
302,9012,-43.4902,94.6795,1300
303,9012,-54.4057,123.65,1298
304,9012,-52.4536,74.3092,1300
305,9012,-26.7227,40.0993,1300
306,9012,-56.1846,83.1203,1298
307,9012,-58.3108,83.6234,1298
308,9012,-51.5639,78.4508,1298
309,9012,-68.4539,111.628,1300
310,9012,-71.3421,105.872,1298
311,9012,-70.3084,89.7266,1300
312,9006,44.157,20.0103,819.75
313,9006,151.306,59.0692,820
314,9006,146.381,56.189,822
315,9006,47.4934,20.612,819.75
316,9006,39.9204,32.1508,820
317,9006,62.9356,40.942,817.5
318,9006,31.5802,25.6811,819.333
319,9006,39.9559,28.5177,820
320,9006,41.7243,25.0286,820.667
321,9006,100.825,53.2935,820
322,9006,24.3812,30.6528,820.833
323,9006,50.7534,40.6844,822.5
324,9006,52.7714,48.7204,822.5
325,9006,30.9144,34.5481,820.833
326,9006,114.856,114.848,822
327,9006,100.959,98.8735,822
328,9006,24.4314,53.1144,819.75
329,9006,28.2098,61.0103,822
330,9006,32.2178,40.9904,820
331,9006,54.0833,73.7009,820
332,9006,60.0973,109.488,818
333,9006,10.4117,39.2331,819.333
334,9006,33.3394,74.0209,817.5
335,9006,28.0315,60.665,817.5
336,9006,48.1723,131.061,818
337,9006,20.0022,77.8535,822.5
338,14006,211.644,-189.227,1798.5
339,7002,112.018,-35.7253,-1502
340,12006,157.862,-240.163,-2148.5
341,7004,120.922,39.3426,-1298
342,7004,121.746,40.0405,-1298
343,7004,112.044,43.1199,-1300
344,7004,120.245,53.8311,-1302
345,7004,107.768,53.8486,-1300
346,12002,328.678,-295.227,-2951.5
347,12002,385.777,-314.174,-2951.5
348,12002,329.916,-292.041,-2951.5
349,7010,-32.1781,-14.866,-819.167
350,7010,-45.9403,-8.18016,-820.25
351,7010,-95.874,-27.7737,-818
352,7010,-82.4506,-27.4727,-820
353,7010,-147.224,-32.9573,-822
354,7010,-66.3174,-35.4333,-819.75
355,8008,-48.6594,-164.47,-159.321
356,8008,-46.6171,-166.694,-157.748
357,8008,-45.8381,-166.774,-151.263
358,8008,-19.6943,-171.113,-193.582
359,8008,-9.54737,-171.435,-191.003
360,8008,-7.97074,-173.373,-198.277
361,8008,7.84147,-171.145,-168.35
362,8008,19.0606,-170.526,-152.089
363,8008,8.53564,-172.885,-170.229
364,8008,10.0349,-172.549,-148.676
365,8008,8.18662,-172.029,-174.214
366,8008,14.9288,-171.452,-160.485
367,8008,29.2,-169.532,-158.764
368,8008,47.2944,-164.808,-146.773
369,8008,44.0184,-165.856,-140.104
370,8008,48.0416,-166.626,-144.633
371,8008,92.1581,-145.502,-182.93
372,8008,101.542,-139.636,-157.594
373,8008,150.095,-83.8404,-158.785
374,8008,151.076,-81.4099,-162.478
375,8008,155.821,-73.1971,-202.969
376,8008,154.263,-78.1816,-203.436
377,8008,165.366,-48.5075,-142.425
378,8008,163.703,-53.6273,-173.737
379,8008,168.524,-38.444,-162.777
380,8008,168.406,-40.3534,-158.527
381,8008,170.142,-28.7463,-181.414
382,8008,170.153,-28.2464,-149.609
383,8008,171.765,-3.48775,-147.021
384,8008,171.919,-5.01901,-192.964
385,8008,172.598,4.26167,-186.755
386,8008,171.551,10.0073,-144.604
387,8008,172.347,5.63582,-180.902
388,8008,172.424,5.21706,-203.2
389,8008,168.47,35.296,-193.302
390,8008,169.997,28.1896,-165.53
391,8008,167.336,38.4868,-158.262
392,8008,163.98,51.1954,-182.011
393,8008,163.302,52.7069,-187.481
394,8008,163.793,51.6114,-180.514
395,8008,160.25,62.548,-196.761
396,8008,158.888,68.8859,-208.673
397,8008,94.2331,144.604,-187.645
398,8008,81.8618,151.872,-145.48
399,8008,70.1771,157.751,-144.701
400,8008,19.9328,171.12,-159.492
401,8008,14.9308,171.755,-148.21
402,8008,-22.7395,171.538,-168.495
403,8008,-66.4725,159.096,-203.207
404,8008,-84.4993,149.32,-153.688
405,8008,-86.9446,148.396,-210.074
406,8008,-119.296,124.499,-189.76
407,8008,-133.404,108.974,-206.007
408,8008,-141.557,98.2519,-147.131
409,8008,-146.874,91.1613,-140.027
410,8004,-63.0625,35.8516,125.284
411,8004,-61.8399,39.1918,136.647
412,8004,-60.2675,40.5689,126.652
413,8004,-70.0998,14.8044,130.011
414,8004,-72.0085,9.62509,87.9584
415,8004,-70.8921,-9.14321,192.351
416,8004,-69.4586,-19.1083,200.879
417,8004,-69.1412,-19.792,144.797
418,8004,-69.7579,-18.4633,179.312
419,8004,-60.8791,-37.1067,155.879
420,8004,-62.5481,-34.8217,151.104
421,8004,-62.7053,-34.6065,143.288
422,8004,-43.2831,-56.825,183.709
423,8004,-43.1154,-56.9272,180.004
424,8004,-40.5843,-58.4694,167.001
425,8004,-40.1185,-59.929,198.74
426,8004,-39.4562,-59.1567,201.377
427,8004,-44.3071,-56.2011,180.477
428,8004,-39.6312,-59.0501,185.294
429,8004,-40.0229,-59.9791,151.445
430,8004,-40.6307,-60.786,190.647
431,8004,-21.7689,-68.5139,156.021
432,8004,-15.6198,-69.4717,154.068
433,8004,-6.46866,-71.3809,159.994
434,8004,-3.41188,-71.253,161.251
435,8004,-11.7618,-71.6024,187.855
436,8004,10.6159,-70.5346,197.921
437,8004,24.1958,-67.0974,205.996
438,8004,32.916,-63.9402,147.677
439,8004,29.3597,-66.5378,161.528
440,8004,38.0198,-60.212,181.344
441,8004,51.7986,-50.6793,209.296
442,8004,42.4367,-58.8137,201.032
443,7006,-41.41,77.0008,-1098
444,7006,-27.3183,43.4463,-1100
445,7006,-21.485,34.9814,-1100.83
446,7006,-20.8402,37.1208,-1100
447,7006,-74.3872,142.85,-1102
448,7006,-54.6959,112.684,-1100
449,7006,-68.6563,136.336,-1100
450,7006,-73.157,144.648,-1102
451,7006,-64.8489,120.074,-1102
452,7006,-62.9204,89.4194,-1098
453,7006,-46.201,42.0668,-1099.75
454,7002,132.157,-106.459,-1502
455,7002,43.3875,-36.1034,-1500
456,7012,76.0974,-53.7575,-702.5
457,7012,33.9774,-14.2293,-700.833
458,7012,65.1685,-42.9553,-702.5
459,7012,69.6835,-48.9375,-700
460,7012,139.254,-101.239,-698
461,7012,142.736,-83.2219,-702
462,7012,145.888,-84.4926,-702
463,7012,40.0052,-11.3259,-699.167
464,7012,77.5802,-23.5806,-700
465,7012,51.8543,-17.5009,-698
466,7012,69.8743,-32.2171,-698
467,7012,107.062,-44.1703,-700
468,7012,116.291,-47.0196,-700
469,7012,113.338,-46.5903,-698
470,7012,130.616,-60.1594,-698
471,7012,84.7469,-18.6748,-702
472,7012,88.7933,-24.3769,-702
473,12004,518.331,-419.788,-2545.5
474,9002,-34.2459,94.2401,602.5
475,9002,-48.5129,132.896,602
476,9002,-40.0592,100.678,600
477,9002,-45.1164,151.365,602
478,9002,-54.8029,163.431,602
479,9002,-45.7852,142.505,602
480,9002,-49.7877,126.011,600
481,9002,-70.1345,155.956,598
482,9002,-51.0164,117.584,598
483,9002,-40.2793,105.06,600
484,9002,-48.6649,122.003,600
485,9002,-44.7603,84.6691,598
486,9002,-43.7518,58.0962,600
487,9002,-39.2195,52.0865,598
488,9002,-65.5595,110.869,602
489,9002,-73.6375,146.861,600
490,9002,-78.1467,150.421,602
491,9002,-52.8956,98.5107,602
492,9002,-92.9289,141.189,598
493,9002,-60.388,102.271,600
494,9002,-89.2753,116.895,600
495,9002,-69.3096,112.453,600
496,9002,-39.4912,52.4359,602
497,9002,-85.2867,104.546,602
498,9002,-65.9586,81.1919,602
499,9002,-85.3736,94.6826,600
500,9002,-108.961,116.634,598
501,9002,-107.816,118.938,600
502,9002,-109.308,119.772,598
503,9002,-71.9786,75.9715,600
504,9002,-103.485,82.1306,602
505,9002,-117.591,98.3941,602
506,9002,-126.478,100.704,602
507,9002,-113.421,89.147,602
508,9002,-95.8717,88.0827,600
509,9002,-105.13,79.4024,602
510,9002,-103.912,86.6447,602
511,9002,-131.286,102.487,602
512,9002,-99.6565,85.2559,602
513,9002,-55.8391,41.936,600
514,9002,-66.9739,35.0508,600.25
515,9002,-70.263,35.0666,600.25
516,9002,-126.832,94.3064,598
517,9002,-105.841,79.9216,600
518,9002,-136.955,101.605,598
519,9002,-104.476,78.8103,598
520,9002,-111.27,78.7975,598
521,9002,-135.418,96.8541,598
522,9002,-138.313,75.1799,602
523,9002,-148.77,79.6877,602
524,9002,-64.4113,20.5669,600
525,9002,-72.313,28.6812,598
526,12012,197.986,-301.387,-1218.5
527,7010,134.199,46.1653,-818
528,7010,134.895,46.2404,-818
529,7010,154.662,55.608,-818
530,7010,135.58,67.9108,-820
531,7010,133.556,56.7573,-822
532,7010,134.445,54.5263,-822
533,7010,148.865,65.5939,-822
534,7010,135.162,54.8993,-822
535,7010,75.1657,50.4304,-817.5
536,7010,33.0103,21.9878,-820.667
537,7010,31.5817,26.6771,-819.333
538,7010,54.9454,38.5761,-820
539,7010,48.0949,43.6064,-820.25
540,12006,221.575,-177.623,-2145.5
541,7002,-39.8096,-161.507,-1502
542,12008,131.163,-234.251,-1795.5
543,12008,113.738,-253.744,-1795.5
544,8006,-25.4521,112.849,-327.705
545,8006,-19.6128,114.792,-332.421
546,8006,-33.5256,111.488,-321.861
547,8006,-51.1167,103.859,-295.58
548,8006,-71.2396,91.9818,-283.678
549,8006,-79.7806,85.4159,-285.934
550,8006,-93.5986,68.0843,-283.424
551,8006,-103.157,54.063,-345.692
552,8006,-104.587,52.5998,-313.167
553,8006,-105.665,48.8922,-307.208
554,8006,-110.302,38.7725,-297.713
555,8006,-111.719,30.1012,-288.7
556,8006,-113.154,27.1641,-302.041
557,8006,-115.714,2.95772,-309.934
558,8006,-114.853,-10.363,-242.392
559,8006,-115.704,-6.17685,-210.379
560,8006,-115.062,-9.334,-242.426
561,8006,-115.069,-14.1773,-244.612
562,8006,-114.557,-18.7512,-260.762
563,8006,-112.208,-30.8466,-277.811
564,8006,-105.399,-47.7481,-241.177
565,8006,-100.63,-57.9513,-263.153
566,8006,-99.3927,-59.4695,-229.063
567,8006,-98.2303,-61.2878,-209.732
568,8006,-100.037,-58.6786,-243.391
569,8006,-90.1378,-72.3271,-250.796
570,8006,-85.1258,-79.3792,-210.477
571,8006,-83.813,-80.3677,-215.562
572,8006,-85.9991,-78.7216,-261.859
573,8006,-56.0035,-100.714,-257.712
574,8006,-61.6638,-98.2954,-226.238
575,8006,-57.8204,-100.206,-281.339
576,8006,-56.9742,-100.299,-241.321
577,8006,-59.6261,-99.1659,-255.08
578,8006,-55.9593,-100.732,-225.936
579,8006,-63.9599,-97.3145,-250.811
580,8006,-66.1879,-95.2957,-217.909
581,8006,-45.7243,-106.07,-247.73
582,8006,-36.356,-110.195,-262.338
583,8006,-29.5226,-111.312,-222.821
584,8006,-40.4126,-108.601,-261.276
585,8006,-32.897,-110.761,-272.472
586,8006,-37.8687,-109.948,-269.092
587,8006,-36.0116,-110.251,-249.986
588,8006,-36.0028,-110.253,-220.336
589,8006,-36.3771,-110.192,-268.641
590,8006,-16.7263,-114.025,-263.41
591,8006,-16.725,-114.025,-221.132
592,8006,-21.7441,-113.818,-270.083
593,8006,-21.3144,-114.083,-279.747
594,8006,-18.9417,-113.933,-264.523
595,8006,-16.1543,-114.048,-247.593
596,8006,-4.87103,-115.37,-256.303
597,8006,4.90575,-115.962,-225.156
598,8006,2.22469,-116.507,-241.873
599,8006,12.5859,-114.402,-235.341
600,8006,9.02472,-115.125,-243.6
601,8006,13.0002,-114.318,-262.661
602,8006,13.3446,-116.356,-267.412
603,8006,16.2754,-115.381,-242.106
604,8006,16.2475,-115.39,-223.579
605,8006,30.8888,-112.188,-252.142
606,8006,36.5538,-109.507,-261.257
607,8006,36.7541,-109.412,-263.277
608,8006,30.1509,-112.537,-271.051
609,8006,42.7533,-108.551,-217.956
610,8006,50.9668,-103.368,-259.332
611,8006,53.2837,-103.124,-230.085
612,8006,61.6093,-97.6491,-245.064
613,8006,59.8142,-99.1118,-218.47
614,8006,63.1033,-96.4316,-244.076
615,8006,63.2113,-96.3437,-276.263
616,8006,83.528,-79.616,-216.53
617,8006,80.6274,-83.4682,-257.271
618,8006,77.8434,-87.1656,-242.847
619,8006,93.1278,-67.9092,-215.06
620,8006,91.4141,-70.8709,-267.888
621,8006,98.6099,-60.9278,-212.059
622,8006,106.193,-45.3033,-251.973
623,8006,105.531,-47.5775,-217.4
624,8006,106.962,-42.6547,-237.2
625,8006,109.96,-37.7925,-249.97
626,8006,111.472,-28.5433,-257.742
627,8006,113.658,-25.6207,-245.291
628,8006,113.52,-28.9684,-260.441
629,8006,113.945,-18.6617,-246.736
630,12008,323.203,-179.396,-1798.5
631,12008,392.776,-232.436,-1801.5
632,7010,25.6948,-28.6255,-819.167
633,7010,30.2831,83.889,-817.5
634,7010,24.8334,-25.3127,-819.167
635,7010,70.5209,-130.154,-822
636,7010,72.9951,-141.44,-822
637,7010,61.3705,-108.177,-822
638,7004,-47.5499,17.5008,-1300
639,7004,-137.545,46.1797,-1302
640,7004,-124.23,42.7187,-1302
641,7004,-91.655,14.5806,-1299.75
642,7004,-63.5313,16.7694,-1302
643,7004,-60.3862,12.7222,-1299.75
644,12004,145.851,-457.712,-2554.5
645,8004,33.0834,63.5484,-234.082
646,8004,36.2232,62.3992,-272.53
647,8004,34.3738,63.0761,-210.659
648,8004,20.4424,68.7205,-225.411
649,8004,21.8699,68.4982,-255.515
650,8004,16.9846,69.2591,-244.471
651,8004,15.8173,69.441,-231.156
652,8004,20.2589,68.7491,-254.85
653,8004,15.83,69.439,-267.061
654,8004,18.3503,69.0464,-219.714
655,8004,21.4595,68.5621,-244.364
656,8004,3.33235,71.2496,-251.647
657,8004,11.7577,71.6022,-224.454
658,8004,12.2938,71.6247,-272.579
659,8004,-10.8179,70.4855,-245.363
660,8004,-10.1114,70.6571,-272.953
661,8004,-10.1314,70.6522,-257.401
662,8004,-14.7407,70.4813,-224.432
663,8004,-6.65854,71.4954,-235.619
664,8004,-24.9091,66.7664,-253.621
665,8004,-21.9583,68.1358,-232.836
666,8004,-46.9115,53.948,-241.973
667,8004,-40.0983,61.3563,-227.46
668,8004,-43.4603,57.7006,-255.219
669,8004,-43.9752,57.1408,-256.349
670,8004,-44.7757,56.2704,-214.69
671,8004,-45.7625,55.1973,-271.96
672,8004,-64.0387,31.7439,-214.168
673,8004,-63.9504,31.9852,-254.405
674,8004,-64.4899,30.5113,-224.164
675,8004,-63.0724,34.384,-247.166
676,8004,-61.7832,37.9062,-247.536
677,8004,-70.7253,13.9837,-240.819
678,8004,-68.806,19.8934,-255.874
679,8004,-68.0742,24.5918,-237.87
680,8004,-68.8441,19.6491,-268.476
681,8004,-71.3998,6.9195,-242.524
682,8004,-71.4334,7.72392,-255.448
683,8004,-71.5236,9.87865,-222.258
684,8004,-71.3306,-9.43586,-195.363
685,8004,-70.7789,-11.7081,-198.22
686,8004,-71.7028,-7.90252,-149.537
687,8004,-73.0813,-2.22483,-204.747
688,8004,-71.5658,-13.1679,-194.625
689,8004,-70.6363,-12.2955,-158.724
690,8004,-68.3463,-22.0931,-210.056
691,8004,-70.1437,-18.808,-174.826
692,8006,62.2737,-97.1076,193.299
693,8006,56.9031,-101.484,169.256
694,8006,60.4187,-98.6192,168.144
695,8006,72.8425,-89.6022,160.051
696,8006,67.4561,-95.1992,167.474
697,8006,70.1113,-92.4402,181.134
698,8006,79.5346,-84.9195,189.454
699,8006,83.5256,-79.6191,145.151
700,8006,82.3164,-81.225,142.589
701,8006,86.9832,-76.6218,147.766
702,8006,91.8223,-70.1654,143.802
703,8006,88.7586,-75.46,176.503
704,8006,87.3567,-77.8827,183.852
705,8006,90.5005,-72.4497,149.778
706,8006,92.824,-68.4343,178.87
707,8006,100.936,-55.4827,152.161
708,8006,102.767,-53.6516,146.833
709,8006,97.5518,-63.4044,146.307
710,8006,103.215,-53.8452,209.979
711,8006,96.9218,-64.8791,176.931
712,8006,98.6214,-60.9007,173.399
713,8006,99.8569,-58.0088,153.319
714,8006,105.941,-46.1676,175.375
715,8006,108.25,-41.923,145.816
716,8006,111.094,-30.8575,157.34
