19428 22882
node2,node1,weight
250,13243,1.0
251,5184,1.0
252,18192,1.0
253,18194,1.0
253,18188,1.0
254,18191,1.0
255,1511,1.0
256,18190,1.0
257,18199,1.0
258,18198,1.0
259,18189,1.0
260,18200,1.0
261,18194,1.0
261,18188,1.0
262,18197,1.0
263,18193,1.0
264,18202,1.0
265,18201,1.0
266,18196,1.0
267,18195,1.0
268,18203,1.0
268,1522,1.0
269,18205,1.0
270,18206,1.0
271,18213,1.0
272,18215,1.0
273,18207,1.0
273,18208,1.0
274,18211,1.0
275,18214,1.0
276,18212,1.0
277,18210,1.0
278,18209,1.0
279,18216,1.0
280,18218,1.0
281,18217,1.0
282,12063,1.0
283,18220,1.0
284,18219,1.0
285,12064,1.0
286,12067,1.0
287,12065,1.0
288,12069,1.0
289,12073,1.0
291,12070,1.0
292,12066,1.0
293,12071,1.0
294,12072,1.0
295,12080,1.0
296,12075,1.0
297,18165,1.0
298,18164,1.0
299,18163,1.0
300,12074,1.0
301,12076,1.0
302,12077,1.0
303,12079,1.0
304,12093,1.0
305,12090,1.0
306,12087,1.0
307,12089,1.0
308,12088,1.0
309,12084,1.0
310,12085,1.0
311,12094,1.0
312,13038,1.0
313,18549,1.0
314,18549,1.0
315,13035,1.0
316,13040,1.0
317,13037,1.0
318,13046,1.0
319,13036,1.0
320,13039,1.0
321,13041,1.0
322,8308,1.0
323,13042,1.0
324,13045,1.0
325,13047,1.0
326,5633,1.0
326,5634,1.0
326,18610,1.0
327,5635,1.0
327,13052,1.0
328,13056,1.0
329,10929,1.0
330,13051,1.0
331,13057,1.0
332,13058,1.0
333,10932,1.0
334,13061,1.0
335,10929,1.0
336,5660,1.0
336,10931,1.0
337,10940,1.0
337,10933,1.0
338,151,1.0
340,3330,1.0
341,19253,1.0
342,19254,1.0
343,18791,1.0
344,18793,1.0
345,18792,1.0
349,2794,1.0
350,2792,1.0
351,2007,1.0
352,1994,1.0
354,2009,1.0
355,8565,1.0
356,10063,1.0
357,8564,1.0
360,12720,1.0
361,12723,1.0
362,8577,1.0
362,8574,1.0
363,12723,1.0
365,12723,1.0
366,12727,1.0
366,8577,1.0
367,12731,1.0
368,8583,1.0
369,8589,1.0
369,8582,1.0
371,12738,1.0
372,12740,1.0
373,8606,1.0
374,8608,1.0
375,12754,1.0
376,12751,1.0
377,8618,1.0
378,12758,1.0
379,8617,1.0
380,8618,1.0
381,8620,1.0
381,8616,1.0
382,8620,1.0
382,8616,1.0
383,8624,1.0
384,12763,1.0
384,12765,1.0
385,12767,1.0
385,12764,1.0
385,12770,1.0
386,8635,1.0
387,12771,1.0
387,12770,1.0
388,12771,1.0
389,12772,1.0
389,12774,1.0
390,8633,1.0
391,8639,1.0
392,8636,1.0
392,8641,1.0
393,8636,1.0
393,8641,1.0
394,8636,1.0
394,8641,1.0
395,12781,1.0
396,12779,1.0
397,12792,1.0
397,12798,1.0
398,8654,1.0
399,8655,1.0
399,8658,1.0
400,8668,1.0
401,8665,1.0
402,12807,1.0
403,8486,1.0
404,8690,1.0
405,8490,1.0
407,8497,1.0
408,8702,1.0
409,15092,1.0
409,15093,1.0
410,17389,1.0
411,3401,1.0
412,17392,1.0
413,3413,1.0
414,4787,1.0
415,3421,1.0
416,3423,1.0
417,17408,1.0
418,17405,1.0
419,17414,1.0
420,17413,1.0
421,17413,1.0
421,17415,1.0
422,3427,1.0
423,3428,1.0
424,17427,1.0
425,3431,1.0
425,3430,1.0
426,3431,1.0
427,3428,1.0
428,3431,1.0
429,17427,1.0
430,3431,1.0
431,17434,1.0
432,17435,1.0
433,17436,1.0
434,17437,1.0
435,3438,1.0
436,3443,1.0
437,3444,1.0
438,17446,1.0
439,17445,1.0
440,16355,1.0
440,16362,1.0
441,16365,1.0
442,15602,1.0
444,3910,1.0
445,18761,1.0
445,2560,1.0
446,1426,1.0
447,13247,1.0
447,13250,1.0
448,18759,1.0
449,13248,1.0
450,13247,1.0
450,13250,1.0
451,3913,1.0
452,3914,1.0
453,9748,1.0
454,16242,1.0
454,3344,1.0
454,3349,1.0
456,6703,1.0
457,6704,1.0
458,6705,1.0
459,6706,1.0
460,7365,1.0
462,7374,1.0
463,9390,1.0
464,6840,1.0
465,6836,1.0
466,9385,1.0
467,9388,1.0
468,7393,1.0
470,7376,1.0
470,7390,1.0
470,9387,1.0
471,6837,1.0
472,6842,1.0
475,7347,1.0
476,7348,1.0
476,7345,1.0
477,1767,1.0
478,7116,1.0
478,1767,1.0
478,7117,1.0
479,1767,1.0
479,7117,1.0
480,7346,1.0
481,7021,1.0
482,7349,1.0
483,7351,1.0
484,7350,1.0
486,7357,1.0
487,7356,1.0
488,7359,1.0
489,7021,1.0
489,7118,1.0
490,7118,1.0
490,7120,1.0
491,7360,1.0
495,1770,1.0
496,7356,1.0
497,17528,1.0
497,17529,1.0
498,17530,1.0
499,1771,1.0
500,7124,1.0
500,7122,1.0
501,1771,1.0
501,7121,1.0
502,1771,1.0
502,7121,1.0
503,17531,1.0
504,1774,1.0
505,1774,1.0
506,7123,1.0
507,7123,1.0
507,1773,1.0
508,17533,1.0
509,1773,1.0
509,1775,1.0
509,17539,1.0
510,1772,1.0
510,17534,1.0
511,1774,1.0
512,17534,1.0
513,17532,1.0
514,17538,1.0
515,17537,1.0
516,1774,1.0
516,1772,1.0
516,7123,1.0
517,1773,1.0
517,1775,1.0
517,17539,1.0
518,7123,1.0
518,7126,1.0
519,1773,1.0
519,1775,1.0
520,1773,1.0
521,1773,1.0
521,7126,1.0
521,1775,1.0
524,17544,1.0
524,17547,1.0
525,17542,1.0
527,13972,1.0
527,13987,1.0
528,13972,1.0
529,7455,1.0
529,13974,1.0
530,13986,1.0
531,13989,1.0
531,13988,1.0
532,13971,1.0
532,13990,1.0
533,7480,1.0
533,7479,1.0
533,13982,1.0
533,13987,1.0
534,13971,1.0
534,13990,1.0
535,10076,1.0
536,19203,1.0
537,19204,1.0
538,10084,1.0
539,10082,1.0
540,12198,1.0
541,18700,1.0
541,3284,1.0
541,3285,1.0
542,2875,1.0
542,2825,1.0
543,2874,1.0
544,15000,1.0
545,12429,1.0
545,12560,1.0
546,15000,1.0
547,15003,1.0
548,15491,1.0
549,15006,1.0
549,15356,1.0
550,15007,1.0
551,14914,1.0
551,14916,1.0
552,14915,1.0
552,15501,1.0
552,4111,1.0
552,4113,1.0
553,12444,1.0
553,15368,1.0
553,4112,1.0
554,15504,1.0
554,15510,1.0
556,12446,1.0
556,15373,1.0
557,12317,1.0
558,15380,1.0
558,15378,1.0
558,12658,1.0
558,16213,1.0
559,12452,1.0
560,15380,1.0
561,15384,1.0
561,15513,1.0
561,16213,1.0
561,4116,1.0
562,12451,1.0
562,12453,1.0
562,15515,1.0
562,4115,1.0
563,12455,1.0
563,4117,1.0
563,4118,1.0
564,12456,1.0
565,15525,1.0
566,15386,1.0
566,15520,1.0
566,15527,1.0
566,15522,1.0
566,12683,1.0
566,12682,1.0
566,6269,1.0
567,15388,1.0
567,15523,1.0
567,15525,1.0
567,15526,1.0
567,6268,1.0
567,6271,1.0
568,12461,1.0
568,15386,1.0
568,15527,1.0
568,15385,1.0
568,15523,1.0
569,12465,1.0
569,12463,1.0
570,15391,1.0
570,12462,1.0
570,15393,1.0
571,12472,1.0
572,12463,1.0
572,12464,1.0
572,4120,1.0
573,12481,1.0
573,12474,1.0
573,12473,1.0
573,4126,1.0
574,15397,1.0
575,12349,1.0
576,15538,1.0
577,12476,1.0
579,12475,1.0
579,12476,1.0
579,12470,1.0
579,4121,1.0
579,4123,1.0
579,4122,1.0
580,12705,1.0
581,12479,1.0
581,12477,1.0
581,12709,1.0
583,12484,1.0
583,12483,1.0
584,12485,1.0
584,15543,1.0
585,12483,1.0
585,4130,1.0
586,12482,1.0
586,4128,1.0
587,12486,1.0
588,15406,1.0
588,6280,1.0
589,12484,1.0
589,4129,1.0
590,12492,1.0
590,4131,1.0
590,4133,1.0
591,15409,1.0
592,12483,1.0
592,15547,1.0
592,15546,1.0
592,4132,1.0
593,15407,1.0
595,12354,1.0
595,12359,1.0
596,15408,1.0
596,12494,1.0
596,15551,1.0
596,4134,1.0
597,12728,1.0
598,12494,1.0
599,15411,1.0
599,15555,1.0
600,15411,1.0
600,15413,1.0
600,4135,1.0
601,12362,1.0
601,15413,1.0
602,12362,1.0
603,15555,1.0
604,12493,1.0
604,12496,1.0
604,15555,1.0
604,15415,1.0
605,12502,1.0
605,12503,1.0
606,14944,1.0
606,14949,1.0
607,14943,1.0
607,14949,1.0
607,15560,1.0
607,15562,1.0
608,12502,1.0
608,12498,1.0
608,12500,1.0
608,12503,1.0
608,4138,1.0
609,15418,1.0
609,6286,1.0
610,12504,1.0
610,12507,1.0
611,12507,1.0
611,15425,1.0
611,15422,1.0
611,6287,1.0
612,15421,1.0
612,4141,1.0
613,15424,1.0
613,15423,1.0
613,6288,1.0
614,12509,1.0
614,15424,1.0
614,12739,1.0
614,12741,1.0
614,4140,1.0
615,15424,1.0
616,12742,1.0
617,12374,1.0
618,12511,1.0
619,12519,1.0
619,12515,1.0
620,12513,1.0
620,12515,1.0
620,4142,1.0
621,15434,1.0
621,15433,1.0
621,6293,1.0
622,12383,1.0
623,12521,1.0
624,12380,1.0
624,12382,1.0
624,15437,1.0
624,15589,1.0
624,15590,1.0
625,12380,1.0
625,12382,1.0
626,15440,1.0
627,15594,1.0
627,15598,1.0
628,15440,1.0
629,12385,1.0
629,12524,1.0
629,15444,1.0
629,12564,1.0
630,2905,1.0
630,2904,1.0
631,2903,1.0
632,3905,1.0
633,7986,1.0
634,177,1.0
634,3908,1.0
635,11324,1.0
635,11327,1.0
636,170,1.0
637,10529,1.0
638,19133,1.0
639,168,1.0
640,167,1.0
641,3084,1.0
642,3079,1.0
644,18726,1.0
645,3504,1.0
645,6605,1.0
646,3496,1.0
646,3503,1.0
646,1000,1.0
647,3226,1.0
648,17614,1.0
648,1060,1.0
648,6613,1.0
649,17609,1.0
650,1061,1.0
651,1062,1.0
651,17626,1.0
652,17614,1.0
652,1060,1.0
653,17626,1.0
654,17610,1.0
654,1062,1.0
655,17618,1.0
655,17614,1.0
656,1074,1.0
657,1073,1.0
658,1069,1.0
658,1071,1.0
658,1009,1.0
659,5300,1.0
659,6625,1.0
660,5300,1.0
661,5300,1.0
662,1901,1.0
662,1905,1.0
663,6622,1.0
664,6627,1.0
665,1909,1.0
665,1912,1.0
666,10311,1.0
667,10305,1.0
668,10304,1.0
669,10309,1.0
669,10312,1.0
669,6631,1.0
670,10309,1.0
671,10308,1.0
671,10310,1.0
672,9277,1.0
673,12953,1.0
673,12952,1.0
674,9277,1.0
674,12952,1.0
675,9275,1.0
675,9272,1.0
675,9277,1.0
676,9273,1.0
676,9275,1.0
677,12965,1.0
678,11087,1.0
679,11086,1.0
680,12963,1.0
681,3091,1.0
681,6642,1.0
682,3090,1.0
682,3091,1.0
682,3096,1.0
682,6640,1.0
683,3090,1.0
684,6649,1.0
685,6646,1.0
686,561,1.0
687,6643,1.0
688,6645,1.0
689,562,1.0
690,10734,1.0
691,563,1.0
692,15942,1.0
692,845,1.0
693,15941,1.0
693,15945,1.0
694,16108,1.0
695,15948,1.0
695,14163,1.0
695,14160,1.0
695,10022,1.0
695,10021,1.0
696,16109,1.0
696,16108,1.0
697,15949,1.0
698,16110,1.0
699,14159,1.0
699,14162,1.0
699,14166,1.0
699,14169,1.0
699,15951,1.0
699,10023,1.0
700,14159,1.0
700,14166,1.0
701,14168,1.0
701,14171,1.0
701,15952,1.0
701,15953,1.0
702,14167,1.0
702,14179,1.0
703,14170,1.0
703,15954,1.0
703,15950,1.0
703,16116,1.0
703,10024,1.0
704,14171,1.0
705,15954,1.0
706,14167,1.0
706,14173,1.0
706,14177,1.0
707,14178,1.0
707,14180,1.0
708,15959,1.0
708,16989,1.0
709,14178,1.0
709,10025,1.0
710,16119,1.0
710,16120,1.0
711,14177,1.0
712,14174,1.0
712,14172,1.0
712,16119,1.0
713,15956,1.0
714,15962,1.0
715,15962,1.0
715,15961,1.0
716,14183,1.0
716,14188,1.0
717,14183,1.0
717,14188,1.0
717,10029,1.0
718,15965,1.0
718,15963,1.0
718,15964,1.0
718,851,1.0
719,13486,1.0
719,14187,1.0
719,14183,1.0
719,14188,1.0
720,14186,1.0
720,14185,1.0
720,16993,1.0
721,16131,1.0
722,15970,1.0
723,15968,1.0
723,15973,1.0
723,15971,1.0
724,14209,1.0
724,15977,1.0
724,796,1.0
725,15976,1.0
725,795,1.0
726,15981,1.0
727,15976,1.0
728,14208,1.0
728,15979,1.0
729,14209,1.0
729,14212,1.0
729,797,1.0
730,15979,1.0
730,802,1.0
731,14208,1.0
731,15981,1.0
731,801,1.0
732,14223,1.0
732,15985,1.0
732,800,1.0
733,15981,1.0
733,17632,1.0
734,14211,1.0
735,15983,1.0
736,15983,1.0
737,17638,1.0
738,17637,1.0
739,15992,1.0
739,805,1.0
740,15993,1.0
740,17641,1.0
740,6189,1.0
741,15998,1.0
741,806,1.0
742,14242,1.0
742,15999,1.0
742,15996,1.0
742,15997,1.0
743,15997,1.0
743,17646,1.0
743,808,1.0
744,14245,1.0
744,15996,1.0
745,17646,1.0
746,14247,1.0
746,16001,1.0
746,16003,1.0
747,14254,1.0
747,16002,1.0
748,16002,1.0
749,17649,1.0
749,17651,1.0
749,17650,1.0
750,17652,1.0
751,9987,1.0
752,14253,1.0
753,14255,1.0
753,14252,1.0
754,17656,1.0
756,16015,1.0
756,17655,1.0
757,16009,1.0
757,16013,1.0
757,16006,1.0
757,16010,1.0
757,16012,1.0
757,815,1.0
758,16007,1.0
758,16008,1.0
758,16004,1.0
758,17653,1.0
758,16009,1.0
758,17657,1.0
759,16015,1.0
759,816,1.0
760,13539,1.0
760,16013,1.0
760,16005,1.0
760,814,1.0
761,16017,1.0
761,16018,1.0
761,16019,1.0
762,16014,1.0
762,817,1.0
763,17662,1.0
763,17661,1.0
764,14066,1.0
764,14257,1.0
764,16019,1.0
765,14260,1.0
766,14261,1.0
767,14262,1.0
768,16027,1.0
769,2052,1.0
770,6702,1.0
771,2053,1.0
772,12562,1.0
772,1990,1.0
773,9744,1.0
774,7674,1.0
775,7671,1.0
775,7669,1.0
775,7694,1.0
776,1927,1.0
777,7690,1.0
777,7688,1.0
778,7692,1.0
779,17474,1.0
780,7686,1.0
780,7691,1.0
781,6850,1.0
782,6225,1.0
783,2946,1.0
784,2945,1.0
785,2728,1.0
786,1059,1.0
787,1057,1.0
788,3920,1.0
789,3647,1.0
790,3921,1.0
791,6503,1.0
791,13162,1.0
792,3924,1.0
793,3923,1.0
794,15973,1.0
795,15976,1.0
796,14209,1.0
797,14212,1.0
798,14208,1.0
799,14210,1.0
801,14208,1.0
803,15991,1.0
804,15994,1.0
805,14241,1.0
805,15993,1.0
805,15992,1.0
806,15998,1.0
807,15999,1.0
808,15997,1.0
809,14246,1.0
809,14243,1.0
810,16001,1.0
811,16000,1.0
812,14254,1.0
813,17653,1.0
814,16013,1.0
815,16006,1.0
815,16010,1.0
816,16015,1.0
817,16014,1.0
818,16021,1.0
818,14260,1.0
819,16025,1.0
820,16025,1.0
821,16025,1.0
823,16032,1.0
824,16062,1.0
825,16054,1.0
826,16061,1.0
826,16058,1.0
827,15897,1.0
828,15896,1.0
828,15902,1.0
828,15904,1.0
828,15903,1.0
828,16056,1.0
828,16057,1.0
829,16074,1.0
829,16076,1.0
830,16077,1.0
832,15918,1.0
833,16087,1.0
834,16085,1.0
836,16090,1.0
837,15936,1.0
838,15940,1.0
839,15938,1.0
839,16097,1.0
840,16099,1.0
841,16100,1.0
842,16103,1.0
843,16106,1.0
844,17743,1.0
844,17741,1.0
844,16105,1.0
845,15942,1.0
846,16111,1.0
847,16117,1.0
847,16116,1.0
848,16120,1.0
849,16123,1.0
849,16125,1.0
850,16128,1.0
851,15963,1.0
851,15964,1.0
852,15965,1.0
854,16279,1.0
854,12238,1.0
855,455,1.0
856,2899,1.0
857,540,1.0
858,2902,1.0
858,11213,1.0
859,11214,1.0
860,123,1.0
862,17508,1.0
864,18767,1.0
865,19023,1.0
865,1277,1.0
866,1279,1.0
867,1280,1.0
868,1281,1.0
869,449,1.0
870,450,1.0
871,1275,1.0
872,19018,1.0
873,2917,1.0
875,19016,1.0
876,7791,1.0
877,2917,1.0
878,2919,1.0
879,2923,1.0
880,183,1.0
881,3480,1.0
882,9280,1.0
883,9279,1.0
884,633,1.0
885,10035,1.0
886,10033,1.0
887,17556,1.0
888,770,1.0
889,458,1.0
890,6564,1.0
890,6563,1.0
891,6564,1.0
891,14864,1.0
892,459,1.0
893,456,1.0
894,6564,1.0
894,14868,1.0
894,14863,1.0
895,14865,1.0
895,6563,1.0
895,14868,1.0
896,460,1.0
896,6564,1.0
896,6563,1.0
896,14864,1.0
897,6566,1.0
898,14865,1.0
898,6563,1.0
898,14868,1.0
898,14863,1.0
899,461,1.0
899,462,1.0
901,6566,1.0
901,6568,1.0
901,14953,1.0
901,14954,1.0
902,6567,1.0
902,6565,1.0
902,14872,1.0
903,6566,1.0
903,6567,1.0
904,14869,1.0
905,464,1.0
906,467,1.0
906,469,1.0
907,14872,1.0
908,470,1.0
909,17246,1.0
910,7580,1.0
910,17247,1.0
912,7580,1.0
912,6358,1.0
912,6354,1.0
913,14320,1.0
914,5186,1.0
915,14784,1.0
916,14785,1.0
916,14780,1.0
916,14783,1.0
917,14783,1.0
918,17524,1.0
921,2947,1.0
922,16231,1.0
923,16230,1.0
924,16232,1.0
925,6163,1.0
926,6162,1.0
926,1271,1.0
927,16233,1.0
929,16234,1.0
930,2734,1.0
931,6185,1.0
932,4019,1.0
933,19052,1.0
934,4020,1.0
935,6436,1.0
935,6425,1.0
935,6440,1.0
935,6423,1.0
935,4018,1.0
936,6439,1.0
937,19051,1.0
937,19058,1.0
938,19053,1.0
939,19059,1.0
940,6438,1.0
941,8408,1.0
942,8968,1.0
943,11700,1.0
944,1169,1.0
945,11698,1.0
946,11341,1.0
946,11340,1.0
947,11707,1.0
949,1265,1.0
951,6407,1.0
951,6399,1.0
952,4011,1.0
953,4012,1.0
954,2040,1.0
955,2047,1.0
956,2045,1.0
958,6422,1.0
958,6421,1.0
959,19055,1.0
960,2048,1.0
961,2046,1.0
962,0,1.0
963,19001,1.0
964,19294,1.0
965,19295,1.0
966,11209,1.0
967,19123,1.0
968,3765,1.0
971,3766,1.0
973,19310,1.0
974,6573,1.0
974,11076,1.0
975,6573,1.0
975,14873,1.0
976,14967,1.0
977,14876,1.0
978,14876,1.0
979,14878,1.0
979,6170,1.0
980,14876,1.0
980,14877,1.0
980,18885,1.0
981,6167,1.0
983,14879,1.0
983,14973,1.0
983,6173,1.0
984,14801,1.0
984,14882,1.0
984,14975,1.0
984,14981,1.0
984,6181,1.0
985,14882,1.0
985,14881,1.0
985,6180,1.0
985,6182,1.0
986,14885,1.0
986,14884,1.0
987,14800,1.0
988,9483,1.0
989,14885,1.0
989,14884,1.0
989,14886,1.0
989,14881,1.0
989,6183,1.0
989,6179,1.0
990,14802,1.0
991,14885,1.0
991,14884,1.0
991,14975,1.0
991,14981,1.0
991,14980,1.0
992,14804,1.0
993,14889,1.0
993,14887,1.0
994,14805,1.0
994,14887,1.0
994,14810,1.0
994,9496,1.0
995,14810,1.0
995,14809,1.0
995,14986,1.0
995,14984,1.0
996,14810,1.0
997,14990,1.0
998,14806,1.0
998,14890,1.0
998,3503,1.0
999,14806,1.0
1000,14809,1.0
1000,3496,1.0
1001,12421,1.0
1001,12418,1.0
1002,14812,1.0
1002,14898,1.0
1002,14892,1.0
1003,14897,1.0
1003,14895,1.0
1003,14896,1.0
1004,14994,1.0
1005,14894,1.0
1006,14896,1.0
1006,14900,1.0
1006,17626,1.0
1007,14995,1.0
1008,14817,1.0
1008,1070,1.0
1009,1071,1.0
1010,14823,1.0
1010,14822,1.0
1011,14998,1.0
1012,14903,1.0
1013,14999,1.0
1014,14998,1.0
1014,14999,1.0
1015,14824,1.0
1015,1896,1.0
1016,15005,1.0
1017,14826,1.0
1017,10304,1.0
1018,14911,1.0
1019,14829,1.0
1019,14828,1.0
1020,14832,1.0
1020,14830,1.0
1020,9273,1.0
1021,14914,1.0
1022,14835,1.0
1022,3088,1.0
1023,14836,1.0
1023,14921,1.0
1024,14836,1.0
1024,14837,1.0
1024,14925,1.0
1025,12453,1.0
1026,14836,1.0
1026,14921,1.0
1027,14838,1.0
1030,14929,1.0
1030,14930,1.0
1031,14841,1.0
1032,14842,1.0
1032,14929,1.0
1032,14926,1.0
1032,14930,1.0
1033,12341,1.0
1034,14845,1.0
1034,14846,1.0
1035,14933,1.0
1035,14936,1.0
1035,15681,1.0
1036,6540,1.0
1037,14847,1.0
1037,14938,1.0
1037,14937,1.0
1038,14938,1.0
1038,12348,1.0
1038,12352,1.0
1039,12353,1.0
1039,12355,1.0
1040,14848,1.0
1041,6549,1.0
1042,14849,1.0
1043,12361,1.0
1044,6555,1.0
1044,1149,1.0
1045,1135,1.0
1046,12364,1.0
1046,14857,1.0
1047,12364,1.0
1047,14857,1.0
1047,18773,1.0
1048,14942,1.0
1049,14856,1.0
1049,12363,1.0
1050,14944,1.0
1050,14943,1.0
1050,14949,1.0
1050,12498,1.0
1051,14943,1.0
1051,14949,1.0
1052,14947,1.0
1053,14949,1.0
1054,14947,1.0
1055,14858,1.0
1061,14895,1.0
1061,14815,1.0
1062,14897,1.0
1062,14895,1.0
1063,18783,1.0
1064,19036,1.0
1065,14815,1.0
1065,14900,1.0
1066,18781,1.0
1067,18786,1.0
1067,18785,1.0
1067,14815,1.0
1067,14817,1.0
1068,14900,1.0
1069,14815,1.0
1070,18782,1.0
1070,14817,1.0
1071,18786,1.0
1071,14815,1.0
1071,14817,1.0
1072,18784,1.0
1073,14900,1.0
1074,14899,1.0
1075,14817,1.0
1076,18789,1.0
1077,14818,1.0
1078,14818,1.0
1078,14823,1.0
1078,14822,1.0
1078,14821,1.0
1079,18788,1.0
1080,9376,1.0
1081,9373,1.0
1082,9688,1.0
1083,1317,1.0
1084,9685,1.0
1084,9689,1.0
1085,9684,1.0
1086,9696,1.0
1087,1321,1.0
1088,1322,1.0
1088,9692,1.0
1089,9694,1.0
1090,1324,1.0
1091,9699,1.0
1092,9696,1.0
1092,9693,1.0
1093,9699,1.0
1094,9693,1.0
1094,9698,1.0
1094,10630,1.0
1095,1330,1.0
1096,1342,1.0
1097,1334,1.0
1098,2594,1.0
1099,1335,1.0
1100,10638,1.0
1101,1334,1.0
1102,1346,1.0
1103,12870,1.0
1104,10709,1.0
1105,12880,1.0
1106,10645,1.0
1107,642,1.0
1108,18769,1.0
1110,11361,1.0
1111,13270,1.0
1112,11363,1.0
1117,17374,1.0
1117,17373,1.0
1118,17380,1.0
1120,17375,1.0
1120,6539,1.0
1122,3211,1.0
1123,19419,1.0
1125,6547,1.0
1125,6546,1.0
1125,14851,1.0
1125,14854,1.0
1126,779,1.0
1127,19269,1.0
1127,14852,1.0
1127,6546,1.0
1127,14851,1.0
1127,6553,1.0
1128,6551,1.0
1128,6553,1.0
1128,6552,1.0
1128,6550,1.0
1129,19270,1.0
1130,19272,1.0
1131,6552,1.0
1134,19282,1.0
1135,14855,1.0
1136,10128,1.0
1136,10131,1.0
1137,19274,1.0
1139,10129,1.0
1140,14855,1.0
1140,14853,1.0
1141,6555,1.0
1145,6554,1.0
1145,6555,1.0
1146,10133,1.0
1146,6554,1.0
1146,6555,1.0
1147,10140,1.0
