24715 33311
node2,node1,weight
310,146,1.0
311,10618,1.0
312,10654,1.0
313,150,1.0
314,147,1.0
315,149,1.0
316,155,1.0
318,153,1.0
319,10638,1.0
319,10633,1.0
320,154,1.0
321,157,1.0
322,10646,1.0
323,158,1.0
324,162,1.0
325,180,1.0
326,161,1.0
327,201,1.0
328,156,1.0
329,163,1.0
330,159,1.0
331,165,1.0
332,166,1.0
334,167,1.0
335,10659,1.0
336,152,1.0
337,170,1.0
338,169,1.0
339,168,1.0
340,211,1.0
341,171,1.0
343,173,1.0
344,160,1.0
345,175,1.0
347,176,1.0
348,10676,1.0
348,10680,1.0
349,10742,1.0
350,177,1.0
351,185,1.0
352,151,1.0
354,265,1.0
355,184,1.0
356,10688,1.0
357,186,1.0
358,195,1.0
359,187,1.0
360,10697,1.0
361,194,1.0
362,189,1.0
363,193,1.0
364,191,1.0
365,195,1.0
367,190,1.0
368,196,1.0
369,197,1.0
370,202,1.0
371,290,1.0
372,199,1.0
373,198,1.0
374,203,1.0
376,204,1.0
377,292,1.0
378,10718,1.0
379,208,1.0
381,209,1.0
382,10722,1.0
383,210,1.0
384,214,1.0
385,212,1.0
386,213,1.0
387,10730,1.0
388,218,1.0
389,181,1.0
391,216,1.0
392,10740,1.0
393,183,1.0
394,223,1.0
395,221,1.0
396,222,1.0
397,227,1.0
398,220,1.0
399,224,1.0
400,225,1.0
401,231,1.0
402,10682,1.0
403,10684,1.0
403,10747,1.0
404,179,1.0
405,10752,1.0
406,178,1.0
407,230,1.0
407,233,1.0
408,236,1.0
409,228,1.0
409,232,1.0
410,235,1.0
411,234,1.0
412,237,1.0
413,239,1.0
414,238,1.0
415,248,1.0
416,243,1.0
417,236,1.0
418,10758,1.0
418,10765,1.0
419,10762,1.0
420,10764,1.0
421,10764,1.0
422,245,1.0
423,239,1.0
424,242,1.0
425,249,1.0
426,250,1.0
427,251,1.0
428,252,1.0
430,247,1.0
431,256,1.0
432,259,1.0
433,261,1.0
434,273,1.0
435,270,1.0
436,264,1.0
437,255,1.0
438,263,1.0
439,257,1.0
441,267,1.0
442,268,1.0
443,262,1.0
444,269,1.0
445,272,1.0
446,271,1.0
447,276,1.0
448,277,1.0
449,275,1.0
450,280,1.0
451,287,1.0
452,278,1.0
453,282,1.0
454,270,1.0
455,285,1.0
456,10810,1.0
457,279,1.0
458,288,1.0
459,284,1.0
460,286,1.0
461,200,1.0
462,293,1.0
463,289,1.0
463,283,1.0
464,291,1.0
465,295,1.0
468,296,1.0
469,294,1.0
470,297,1.0
471,10843,1.0
472,10841,1.0
473,10839,1.0
473,10842,1.0
474,469,1.0
475,298,1.0
476,299,1.0
477,300,1.0
478,304,1.0
479,306,1.0
480,302,1.0
482,305,1.0
483,308,1.0
484,321,1.0
485,307,1.0
486,10879,1.0
487,310,1.0
488,303,1.0
489,309,1.0
490,311,1.0
491,10893,1.0
492,10886,1.0
493,10891,1.0
494,10890,1.0
495,318,1.0
496,315,1.0
497,314,1.0
498,10901,1.0
498,10900,1.0
499,313,1.0
500,317,1.0
501,316,1.0
502,319,1.0
503,10966,1.0
505,320,1.0
508,323,1.0
509,322,1.0
510,330,1.0
511,337,1.0
512,345,1.0
514,10949,1.0
515,328,1.0
516,11052,1.0
517,326,1.0
518,324,1.0
519,339,1.0
520,329,1.0
521,334,1.0
522,331,1.0
523,336,1.0
524,335,1.0
525,333,1.0
526,344,1.0
528,343,1.0
529,342,1.0
530,347,1.0
531,348,1.0
532,10988,1.0
533,351,1.0
534,325,1.0
535,352,1.0
536,346,1.0
536,353,1.0
537,355,1.0
538,356,1.0
539,11131,1.0
539,11130,1.0
540,11131,1.0
541,11130,1.0
542,404,1.0
543,357,1.0
544,360,1.0
545,453,1.0
547,361,1.0
548,362,1.0
549,364,1.0
550,363,1.0
551,11028,1.0
551,11030,1.0
552,366,1.0
553,372,1.0
554,358,1.0
554,365,1.0
555,367,1.0
556,370,1.0
557,369,1.0
558,373,1.0
559,341,1.0
560,380,1.0
561,375,1.0
562,376,1.0
563,378,1.0
564,340,1.0
565,381,1.0
566,11071,1.0
566,10970,1.0
568,384,1.0
569,379,1.0
570,385,1.0
571,391,1.0
572,390,1.0
573,387,1.0
574,388,1.0
575,389,1.0
577,392,1.0
578,393,1.0
579,394,1.0
580,395,1.0
581,349,1.0
582,396,1.0
583,11109,1.0
584,398,1.0
585,400,1.0
586,399,1.0
587,409,1.0
588,401,1.0
590,406,1.0
591,405,1.0
592,410,1.0
593,411,1.0
594,414,1.0
595,412,1.0
596,424,1.0
598,416,1.0
600,418,1.0
601,11154,1.0
602,420,1.0
602,421,1.0
603,419,1.0
604,11177,1.0
604,11178,1.0
604,11174,1.0
605,425,1.0
606,430,1.0
608,415,1.0
609,422,1.0
610,426,1.0
611,11180,1.0
611,11188,1.0
612,11179,1.0
612,11189,1.0
613,427,1.0
614,429,1.0
614,439,1.0
615,431,1.0
616,439,1.0
617,436,1.0
618,428,1.0
619,432,1.0
621,437,1.0
622,433,1.0
623,438,1.0
624,354,1.0
626,440,1.0
627,441,1.0
628,11210,1.0
629,444,1.0
630,449,1.0
631,434,1.0
632,447,1.0
633,455,1.0
634,445,1.0
635,452,1.0
636,457,1.0
637,459,1.0
638,456,1.0
639,11228,1.0
641,458,1.0
642,463,1.0
643,461,1.0
644,460,1.0
645,371,1.0
646,451,1.0
647,462,1.0
648,464,1.0
649,11272,1.0
650,467,1.0
651,377,1.0
652,465,1.0
653,468,1.0
654,466,1.0
655,470,1.0
656,472,1.0
657,473,1.0
658,475,1.0
660,10849,1.0
660,10847,1.0
661,476,1.0
662,11285,1.0
662,10854,1.0
662,10848,1.0
663,483,1.0
664,478,1.0
665,479,1.0
667,10872,1.0
668,481,1.0
669,480,1.0
670,487,1.0
671,11333,1.0
671,10865,1.0
672,485,1.0
673,10891,1.0
673,10890,1.0
673,493,1.0
674,11325,1.0
674,10863,1.0
675,10886,1.0
675,10880,1.0
676,10879,1.0
676,486,1.0
677,502,1.0
678,489,1.0
679,10893,1.0
679,491,1.0
680,10863,1.0
681,11377,1.0
681,10889,1.0
682,10887,1.0
683,10890,1.0
683,494,1.0
685,10890,1.0
685,494,1.0
686,499,1.0
687,496,1.0
690,497,1.0
691,10873,1.0
692,10901,1.0
692,10900,1.0
692,498,1.0
693,11423,1.0
693,10917,1.0
693,10916,1.0
694,504,1.0
695,500,1.0
697,495,1.0
699,11435,1.0
699,11422,1.0
699,10915,1.0
700,10927,1.0
701,484,1.0
702,508,1.0
703,10932,1.0
704,507,1.0
705,513,1.0
706,11469,1.0
706,10938,1.0
707,10936,1.0
707,513,1.0
708,533,1.0
709,501,1.0
710,10948,1.0
711,557,1.0
712,11052,1.0
712,516,1.0
714,510,1.0
716,520,1.0
717,517,1.0
718,524,1.0
719,525,1.0
720,522,1.0
721,518,1.0
722,521,1.0
724,523,1.0
725,519,1.0
726,10960,1.0
727,11071,1.0
727,10970,1.0
727,566,1.0
728,553,1.0
730,527,1.0
731,10966,1.0
731,503,1.0
732,10975,1.0
733,574,1.0
734,528,1.0
735,10980,1.0
736,506,1.0
737,512,1.0
738,530,1.0
739,531,1.0
740,10985,1.0
741,10996,1.0
742,10988,1.0
742,532,1.0
743,537,1.0
744,535,1.0
745,534,1.0
746,10990,1.0
746,10989,1.0
747,10991,1.0
747,11001,1.0
748,11625,1.0
748,11628,1.0
748,11002,1.0
749,538,1.0
750,11131,1.0
751,11131,1.0
751,11130,1.0
751,540,1.0
752,543,1.0
753,11646,1.0
753,11014,1.0
753,11006,1.0
754,11020,1.0
754,11013,1.0
755,544,1.0
756,550,1.0
757,623,1.0
760,547,1.0
761,549,1.0
762,552,1.0
764,11028,1.0
764,11030,1.0
764,551,1.0
765,11029,1.0
766,11685,1.0
766,11027,1.0
767,643,1.0
768,556,1.0
769,11053,1.0
769,11043,1.0
770,558,1.0
771,633,1.0
772,564,1.0
773,563,1.0
774,565,1.0
775,560,1.0
776,570,1.0
778,569,1.0
779,11079,1.0
780,11771,1.0
780,11070,1.0
781,11080,1.0
782,567,1.0
783,571,1.0
784,11081,1.0
785,11091,1.0
786,575,1.0
787,577,1.0
788,578,1.0
789,576,1.0
791,11109,1.0
791,583,1.0
792,585,1.0
793,580,1.0
794,586,1.0
795,542,1.0
796,590,1.0
797,589,1.0
797,588,1.0
798,11881,1.0
798,11893,1.0
798,11125,1.0
799,11906,1.0
799,11136,1.0
800,591,1.0
801,593,1.0
802,592,1.0
803,595,1.0
804,594,1.0
805,11148,1.0
806,596,1.0
807,599,1.0
809,598,1.0
810,600,1.0
811,11154,1.0
811,601,1.0
812,602,1.0
814,11177,1.0
814,11178,1.0
814,11174,1.0
814,604,1.0
815,11977,1.0
815,11170,1.0
815,11172,1.0
816,605,1.0
817,597,1.0
818,615,1.0
819,608,1.0
820,610,1.0
821,11176,1.0
821,11191,1.0
822,11179,1.0
822,11189,1.0
822,612,1.0
823,11993,1.0
824,11187,1.0
825,11990,1.0
825,11192,1.0
826,11180,1.0
826,11188,1.0
826,611,1.0
827,621,1.0
828,617,1.0
829,606,1.0
831,609,1.0
832,607,1.0
833,631,1.0
834,620,1.0
836,619,1.0
837,12009,1.0
837,11197,1.0
838,613,1.0
839,634,1.0
840,622,1.0
841,627,1.0
842,12003,1.0
842,11196,1.0
842,11194,1.0
843,11204,1.0
844,11194,1.0
846,626,1.0
847,625,1.0
849,11210,1.0
849,628,1.0
850,632,1.0
852,630,1.0
853,644,1.0
854,636,1.0
855,629,1.0
856,11228,1.0
856,639,1.0
857,638,1.0
858,11225,1.0
859,11226,1.0
860,641,1.0
861,637,1.0
862,545,1.0
863,546,1.0
864,640,1.0
865,11236,1.0
866,645,1.0
867,646,1.0
868,647,1.0
869,648,1.0
870,11272,1.0
870,649,1.0
871,12120,1.0
871,12104,1.0
871,11273,1.0
871,11264,1.0
872,12105,1.0
872,11272,1.0
872,11265,1.0
873,12105,1.0
873,11271,1.0
873,11258,1.0
874,11261,1.0
874,11263,1.0
874,11265,1.0
875,652,1.0
876,653,1.0
877,11274,1.0
878,474,1.0
879,655,1.0
880,12140,1.0
880,11274,1.0
881,656,1.0
882,657,1.0
883,661,1.0
884,658,1.0
886,659,1.0
887,665,1.0
888,672,1.0
889,664,1.0
890,666,1.0
891,678,1.0
893,663,1.0
894,688,1.0
895,669,1.0
896,11324,1.0
896,11330,1.0
896,11332,1.0
897,11327,1.0
897,11358,1.0
898,11328,1.0
899,676,1.0
900,11325,1.0
900,11355,1.0
900,11353,1.0
900,11352,1.0
900,11376,1.0
901,11325,1.0
901,674,1.0
902,11351,1.0
903,11325,1.0
903,11353,1.0
903,11352,1.0
903,11376,1.0
903,675,1.0
904,689,1.0
905,696,1.0
906,673,1.0
907,679,1.0
908,704,1.0
909,703,1.0
910,11378,1.0
911,11379,1.0
911,684,1.0
912,11377,1.0
912,681,1.0
913,11404,1.0
914,677,1.0
915,730,1.0
916,687,1.0
917,677,1.0
918,686,1.0
919,11542,1.0
920,11354,1.0
921,11401,1.0
921,11426,1.0
922,11423,1.0
923,11430,1.0
924,690,1.0
925,698,1.0
925,695,1.0
926,701,1.0
927,697,1.0
928,695,1.0
929,694,1.0
930,709,1.0
932,11435,1.0
932,699,1.0
933,11428,1.0
934,702,1.0
935,11628,1.0
936,11460,1.0
936,11468,1.0
936,11461,1.0
938,11469,1.0
938,706,1.0
940,714,1.0
941,710,1.0
942,705,1.0
942,707,1.0
943,11386,1.0
945,11507,1.0
945,11489,1.0
947,724,1.0
948,717,1.0
949,715,1.0
950,720,1.0
951,722,1.0
952,725,1.0
953,716,1.0
954,718,1.0
955,723,1.0
956,729,1.0
957,778,1.0
958,731,1.0
959,11773,1.0
961,11561,1.0
961,11431,1.0
961,11578,1.0
962,11562,1.0
962,11561,1.0
962,11431,1.0
962,11578,1.0
963,737,1.0
964,790,1.0
967,735,1.0
970,739,1.0
971,736,1.0
972,734,1.0
973,738,1.0
974,743,1.0
978,11603,1.0
978,11602,1.0
978,11605,1.0
979,742,1.0
981,744,1.0
983,846,1.0
984,848,1.0
985,11625,1.0
985,748,1.0
986,11620,1.0
986,11621,1.0
987,11644,1.0
987,11646,1.0
988,745,1.0
990,11618,1.0
991,754,1.0
992,755,1.0
993,752,1.0
994,761,1.0
995,756,1.0
996,11673,1.0
996,11654,1.0
996,758,1.0
997,840,1.0
998,756,1.0
999,759,1.0
1000,760,1.0
1000,763,1.0
1001,762,1.0
1004,11685,1.0
1004,766,1.0
1005,11684,1.0
1005,11688,1.0
1006,764,1.0
1007,11684,1.0
1007,11688,1.0
1009,855,1.0
1010,768,1.0
1013,770,1.0
1014,713,1.0
1015,712,1.0
1016,773,1.0
1017,711,1.0
1019,772,1.0
1020,869,1.0
1021,11753,1.0
1021,11750,1.0
1022,775,1.0
1024,876,1.0
1025,776,1.0
1026,11771,1.0
1026,780,1.0
1029,777,1.0
1030,786,1.0
1031,11527,1.0
1034,11528,1.0
1034,784,1.0
1036,783,1.0
1037,788,1.0
1038,733,1.0
1040,789,1.0
1041,11843,1.0
1041,11844,1.0
1042,791,1.0
1043,787,1.0
1046,794,1.0
1047,793,1.0
1049,792,1.0
1051,800,1.0
1052,796,1.0
1053,797,1.0
1054,795,1.0
1055,11881,1.0
1055,11893,1.0
1055,798,1.0
1056,11906,1.0
1056,799,1.0
1057,802,1.0
1058,801,1.0
1060,813,1.0
1061,807,1.0
1062,11937,1.0
1063,11935,1.0
1064,11936,1.0
1065,819,1.0
1066,803,1.0
1067,808,1.0
1069,804,1.0
1070,809,1.0
1071,806,1.0
1072,817,1.0
1073,812,1.0
1074,11952,1.0
1075,811,1.0
1077,11974,1.0
1078,11966,1.0
1081,820,1.0
1082,816,1.0
1083,831,1.0
1086,814,1.0
1087,822,1.0
1088,11965,1.0
1088,11989,1.0
1089,11990,1.0
1089,825,1.0
1090,826,1.0
1092,12004,1.0
1093,835,1.0
1094,836,1.0
1095,828,1.0
1096,830,1.0
1097,834,1.0
1098,838,1.0
1099,818,1.0
1100,12009,1.0
1100,837,1.0
1101,12010,1.0
1102,12008,1.0
1103,847,1.0
1103,845,1.0
1104,757,1.0
1105,841,1.0
1106,12003,1.0
1107,12003,1.0
1107,842,1.0
1111,12019,1.0
1111,11699,1.0
1113,852,1.0
1114,850,1.0
1115,854,1.0
1116,827,1.0
1118,849,1.0
1120,839,1.0
1121,863,1.0
1122,851,1.0
1123,864,1.0
1124,857,1.0
1125,862,1.0
1126,12045,1.0
1128,856,1.0
1129,865,1.0
1130,767,1.0
1131,853,1.0
1132,771,1.0
1133,866,1.0
1134,860,1.0
1135,12093,1.0
1136,12092,1.0
1136,12093,1.0
1137,868,1.0
1138,870,1.0
1139,12101,1.0
1140,12106,1.0
1140,12102,1.0
1141,12103,1.0
1142,12120,1.0
1142,12104,1.0
1142,871,1.0
1143,874,1.0
1144,12125,1.0
1144,12105,1.0
1144,873,1.0
1145,875,1.0
1146,881,1.0
1147,879,1.0
1148,878,1.0
1149,12140,1.0
1149,880,1.0
1150,660,1.0
1151,882,1.0
1152,886,1.0
1153,12166,1.0
1155,12263,1.0
1157,12166,1.0
1159,12168,1.0
1160,12166,1.0
1162,12168,1.0
1164,12264,1.0
1166,883,1.0
1166,885,1.0
1167,887,1.0
1170,12169,1.0
1170,12270,1.0
1171,896,1.0
1171,12169,1.0
1172,12267,1.0
1172,12269,1.0
1173,12267,1.0
1174,888,1.0
1175,892,1.0
1176,12364,1.0
1177,896,1.0
1177,12167,1.0
1178,12167,1.0
1178,12169,1.0
1179,12169,1.0
1179,12171,1.0
1180,898,1.0
1180,897,1.0
1180,12169,1.0
1180,12171,1.0
1181,901,1.0
1182,902,1.0
1182,12170,1.0
1182,12271,1.0
1183,12182,1.0
1184,903,1.0
1185,902,1.0
1185,12170,1.0
1185,12271,1.0
1186,899,1.0
1187,12271,1.0
1188,903,1.0
1189,903,1.0
1190,906,1.0
1193,907,1.0
1194,900,1.0
1202,12275,1.0
1202,12172,1.0
1203,12277,1.0
1204,911,1.0
1205,913,1.0
1205,12275,1.0
1205,12172,1.0
1206,12275,1.0
1206,12380,1.0
1206,12383,1.0
1206,12382,1.0
1207,12173,1.0
1208,12172,1.0
1209,916,1.0
1212,921,1.0
1216,12279,1.0
1219,12182,1.0
1220,933,1.0
1220,12182,1.0
1220,12174,1.0
1221,12276,1.0
1222,12386,1.0
1223,929,1.0
1224,960,1.0
1226,12280,1.0
1226,12178,1.0
1226,12281,1.0
1228,12178,1.0
1229,932,1.0
1230,12182,1.0
1230,12384,1.0
1231,12181,1.0
1233,12282,1.0
1234,12180,1.0
1234,12179,1.0
1235,12178,1.0
1236,12180,1.0
1236,12388,1.0
1237,12179,1.0
1238,12282,1.0
1238,12177,1.0
1239,908,1.0
1240,934,1.0
1243,909,1.0
1245,938,1.0
1246,12389,1.0
1247,939,1.0
1248,944,1.0
1248,12175,1.0
1249,12175,1.0
1250,12175,1.0
1250,12284,1.0
1251,941,1.0
1252,937,1.0
1253,943,1.0
1253,12187,1.0
1254,12284,1.0
1254,12286,1.0
1255,12175,1.0
1256,945,1.0
1256,12188,1.0
1256,12287,1.0
1257,946,1.0
1257,12188,1.0
1258,12283,1.0
1259,12188,1.0
1259,12399,1.0
1260,954,1.0
1261,948,1.0
1262,947,1.0
1263,12287,1.0
1263,12397,1.0
1263,12400,1.0
1264,12189,1.0
1264,12196,1.0
1267,958,1.0
1268,12194,1.0
1269,12393,1.0
1270,12315,1.0
1270,12309,1.0
1272,12195,1.0
1273,12290,1.0
1273,12291,1.0
1274,12223,1.0
1276,959,1.0
1276,12227,1.0
1276,12223,1.0
1277,12290,1.0
1277,12291,1.0
1278,931,1.0
1279,952,1.0
1280,12198,1.0
1281,12197,1.0
1281,12192,1.0
1281,12199,1.0
1282,12198,1.0
1283,962,1.0
1283,968,1.0
1283,12203,1.0
1284,12203,1.0
1285,12296,1.0
1285,12295,1.0
1286,12292,1.0
1286,12296,1.0
1286,12295,1.0
1287,12292,1.0
1287,12296,1.0
1287,12295,1.0
1287,12294,1.0
1287,12411,1.0
1287,12412,1.0
1289,12244,1.0
1289,12233,1.0
1293,12241,1.0
1295,975,1.0
1296,12202,1.0
1297,12202,1.0
1298,966,1.0
1298,967,1.0
1299,961,1.0
1299,962,1.0
1299,12203,1.0
1300,969,1.0
1301,12200,1.0
1303,973,1.0
1304,970,1.0
1305,980,1.0
1306,1067,1.0
1307,1086,1.0
1308,12204,1.0
1308,12185,1.0
1308,12298,1.0
1309,975,1.0
1310,976,1.0
1311,12204,1.0
1314,12204,1.0
1314,12185,1.0
1316,979,1.0
1317,977,1.0
1319,12337,1.0
1320,12234,1.0
1320,12235,1.0
1321,12236,1.0
1322,935,1.0
1322,12209,1.0
1324,12209,1.0
1325,12209,1.0
1328,12300,1.0
1328,12301,1.0
1328,12303,1.0
1328,12186,1.0
1330,12210,1.0
1330,12186,1.0
1333,986,1.0
1334,987,1.0
1334,12212,1.0
1335,985,1.0
1335,935,1.0
1336,12211,1.0
1336,12212,1.0
1338,989,1.0
1339,989,1.0
1340,12306,1.0
1340,12307,1.0
1342,12305,1.0
1344,12213,1.0
1345,12213,1.0
1346,994,1.0
1347,992,1.0
1348,991,1.0
1349,995,1.0
1349,998,1.0
1350,996,1.0
1352,12214,1.0
1352,12434,1.0
1353,12214,1.0
1354,999,1.0
1355,12215,1.0
1356,12215,1.0
1359,1112,1.0
1360,1002,1.0
1361,1006,1.0
1362,1007,1.0
1363,1004,1.0
1363,1008,1.0
1366,1003,1.0
1366,1007,1.0
1367,1005,1.0
1367,1003,1.0
1367,1007,1.0
1369,12309,1.0
1370,1093,1.0
1371,1092,1.0
1371,12245,1.0
1372,12217,1.0
1373,12315,1.0
1374,1011,1.0
1375,12218,1.0
1375,12216,1.0
1377,1015,1.0
1378,1012,1.0
1379,1014,1.0
1380,12319,1.0
1380,12316,1.0
1381,12219,1.0
1383,1018,1.0
1384,1019,1.0
1385,1016,1.0
1386,12222,1.0
1387,12221,1.0
1387,12316,1.0
1389,12219,1.0
1390,12221,1.0
1392,12222,1.0
1393,12452,1.0
1393,12453,1.0
1395,12224,1.0
1395,12323,1.0
1395,12225,1.0
1396,12226,1.0
1397,12227,1.0
1398,1023,1.0
1398,12227,1.0
1398,12226,1.0
1399,12227,1.0
1399,12226,1.0
1400,12223,1.0
1400,12324,1.0
1400,12458,1.0
1400,12456,1.0
1402,1025,1.0
1404,1034,1.0
1404,1035,1.0
1404,1032,1.0
1406,1034,1.0
1407,12463,1.0
1408,1026,1.0
1409,12328,1.0
1410,1027,1.0
1416,12228,1.0
1418,12229,1.0
1418,12465,1.0
1421,1033,1.0
1422,12228,1.0
1423,12328,1.0
1423,12228,1.0
1424,12329,1.0
1424,12230,1.0
1425,1048,1.0
1426,1037,1.0
1427,1043,1.0
1429,1028,1.0
1430,1040,1.0
1431,12332,1.0
1431,12330,1.0
1432,12232,1.0
1433,1042,1.0
1434,1045,1.0
1435,965,1.0
1436,1039,1.0
1437,1044,1.0
1438,1054,1.0
1439,12475,1.0
1440,12244,1.0
1440,12233,1.0
1440,12240,1.0
1440,12470,1.0
1442,12240,1.0
1444,12481,1.0
1444,12472,1.0
1445,1050,1.0
1446,1051,1.0
1447,1054,1.0
1448,1052,1.0
1449,1053,1.0
1450,1055,1.0
1452,12480,1.0
1454,12234,1.0
1455,12335,1.0
1456,12234,1.0
1456,12235,1.0
1457,1059,1.0
1459,12335,1.0
1461,1056,1.0
1462,12238,1.0
1464,12238,1.0
1466,12238,1.0
1467,1060,1.0
1468,1068,1.0
1469,1063,1.0
1469,1062,1.0
1471,12237,1.0
1472,1064,1.0
1472,12237,1.0
1473,1073,1.0
1476,12339,1.0
1476,12206,1.0
1477,12343,1.0
1478,1074,1.0
1478,12343,1.0
1479,1075,1.0
1480,1078,1.0
1482,12302,1.0
1482,12205,1.0
1482,12344,1.0
1483,1074,1.0
1484,1085,1.0
1485,12342,1.0
1485,12344,1.0
1486,12343,1.0
1487,12340,1.0
1489,1090,1.0
1490,1098,1.0
1492,1084,1.0
1493,1076,1.0
1493,1080,1.0
1493,1079,1.0
1494,1077,1.0
1495,1089,1.0
1496,1088,1.0
1496,12208,1.0
1497,1087,1.0
1499,12245,1.0
1499,12346,1.0
1502,12207,1.0
1502,12496,1.0
1503,1091,1.0
1504,1097,1.0
1505,1094,1.0
1506,1096,1.0
1508,1100,1.0
1508,12245,1.0
1509,12245,1.0
1509,12347,1.0
1509,12346,1.0
1510,1092,1.0
1510,1101,1.0
1511,1103,1.0
1513,1105,1.0
1514,983,1.0
1515,1110,1.0
1516,12348,1.0
